AREA;PROBLEMA_OBJETIVO;ALIAS;RIESGO_PROBLEMA;TECNICA_METODO;TAREA_PAUTA;DESCRIPCION_TAREA;OBJETIVO;RIESGO_TAREA;DURACION;PRIORIDAD;FUENTE_IDS;NOTA_PROFESIONAL
Demencia y neurocognición;Desorientación en demencia;Orientación/rutina;alto;Rutinas y estructuración diaria;Rutina de mañana/noche;Practicar secuencia estable para levantarse o acostarse.;Mejorar hábito.;bajo;7 días;media;"TO_SRC008;TO_SRC009";El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
Demencia y neurocognición;Desorientación en demencia;Orientación/rutina;alto;Intervención en demencia;Actividad significativa en demencia;Programar actividad familiar/placentera adaptada.;Mantener participación.;medio;3 veces/semana;media;"TO_SRC008;TO_SRC009";El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
Demencia y neurocognición;Desorientación en demencia;Orientación/rutina;alto;Intervención en demencia;Caja de orientación personal;Preparar fotos, objetos, calendario y notas de orientación.;Apoyar identidad.;bajo;30-60 min;media;"TO_SRC008;TO_SRC009";El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
Demencia y neurocognición;Desorientación en demencia;Orientación/rutina;alto;Entrenamiento a cuidadores;Pauta al cuidador para ayuda graduada;Entrenar dar solo la ayuda necesaria, esperar y guiar.;Mantener autonomía.;medio;20 min;media;"TO_SRC008;TO_SRC009";El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
Demencia y neurocognición;Desorientación en demencia;Orientación/rutina;alto;Entrenamiento a cuidadores;Plan de autocuidado del cuidador;Programar descanso, apoyo y señales de sobrecarga.;Reducir sobrecarga.;medio;semanal;media;"TO_SRC008;TO_SRC009";El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
Demencia y neurocognición;Desorientación en demencia;Orientación/rutina;alto;Derivación / signos de alarma;Checklist de signos de alarma;Revisar caídas, atragantamientos, confusión súbita, dolor intenso o riesgo vital.;Aumentar seguridad.;alto;supervisado;alta;"TO_SRC008;TO_SRC009";El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
Demencia y neurocognición;Desorientación en demencia;Orientación/rutina;alto;Derivación / signos de alarma;Plan de derivación/coordinación;Definir cuándo contactar con médico, fisio, logo, trabajador social u otros.;Gestionar riesgos.;alto;supervisado;alta;"TO_SRC008;TO_SRC009";El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
Demencia y neurocognición;Pérdida de independencia en demencia;Autonomía en demencia;alto;Valoración ocupacional inicial;Perfil ocupacional inicial;Formulario de roles, rutinas, prioridades, dificultades y objetivos.;Definir punto de partida.;bajo;30 min;media;"TO_SRC008;TO_SRC009";El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
Demencia y neurocognición;Pérdida de independencia en demencia;Autonomía en demencia;alto;Valoración ocupacional inicial;Registro de actividades de 3 días;Registrar actividades, ayuda necesaria, fatiga, dolor, satisfacción y barreras.;Identificar patrones.;bajo;3 días;media;"TO_SRC008;TO_SRC009";El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
Demencia y neurocognición;Pérdida de independencia en demencia;Autonomía en demencia;alto;Valoración ocupacional inicial;Lista de prioridades ocupacionales;Elegir 3 actividades importantes que quiere/necesita mejorar.;Orientar objetivos.;bajo;15 min;media;"TO_SRC008;TO_SRC009";El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
Demencia y neurocognición;Pérdida de independencia en demencia;Autonomía en demencia;alto;Apoyos externos de memoria;Entrenamiento con alarma/agenda;Usar alarma, calendario o app para recordar actividad clave.;Compensar memoria.;bajo;7 días;media;"TO_SRC008;TO_SRC009";El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
Demencia y neurocognición;Pérdida de independencia en demencia;Autonomía en demencia;alto;Apoyos externos de memoria;Etiquetado del entorno;Colocar etiquetas visuales en armarios, medicación o materiales.;Facilitar orientación.;bajo;30 min;media;"TO_SRC008;TO_SRC009";El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
Demencia y neurocognición;Pérdida de independencia en demencia;Autonomía en demencia;alto;Rutinas y estructuración diaria;Rutina diaria visual;Diseñar horario visual o lista diaria de actividades.;Estructurar día.;bajo;7 días;media;"TO_SRC008;TO_SRC009";El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
Demencia y neurocognición;Pérdida de independencia en demencia;Autonomía en demencia;alto;Rutinas y estructuración diaria;Rutina de mañana/noche;Practicar secuencia estable para levantarse o acostarse.;Mejorar hábito.;bajo;7 días;media;"TO_SRC008;TO_SRC009";El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
Demencia y neurocognición;Pérdida de independencia en demencia;Autonomía en demencia;alto;Intervención en demencia;Actividad significativa en demencia;Programar actividad familiar/placentera adaptada.;Mantener participación.;medio;3 veces/semana;media;"TO_SRC008;TO_SRC009";El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
Demencia y neurocognición;Pérdida de independencia en demencia;Autonomía en demencia;alto;Intervención en demencia;Caja de orientación personal;Preparar fotos, objetos, calendario y notas de orientación.;Apoyar identidad.;bajo;30-60 min;media;"TO_SRC008;TO_SRC009";El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
Demencia y neurocognición;Pérdida de independencia en demencia;Autonomía en demencia;alto;Entrenamiento a cuidadores;Pauta al cuidador para ayuda graduada;Entrenar dar solo la ayuda necesaria, esperar y guiar.;Mantener autonomía.;medio;20 min;media;"TO_SRC008;TO_SRC009";El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
Demencia y neurocognición;Pérdida de independencia en demencia;Autonomía en demencia;alto;Entrenamiento a cuidadores;Plan de autocuidado del cuidador;Programar descanso, apoyo y señales de sobrecarga.;Reducir sobrecarga.;medio;semanal;media;"TO_SRC008;TO_SRC009";El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
Demencia y neurocognición;Pérdida de independencia en demencia;Autonomía en demencia;alto;Derivación / signos de alarma;Checklist de signos de alarma;Revisar caídas, atragantamientos, confusión súbita, dolor intenso o riesgo vital.;Aumentar seguridad.;alto;supervisado;alta;"TO_SRC008;TO_SRC009";El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
Demencia y neurocognición;Pérdida de independencia en demencia;Autonomía en demencia;alto;Derivación / signos de alarma;Plan de derivación/coordinación;Definir cuándo contactar con médico, fisio, logo, trabajador social u otros.;Gestionar riesgos.;alto;supervisado;alta;"TO_SRC008;TO_SRC009";El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
Demencia y neurocognición;Sobrecarga del cuidador;Cuidador;medio;Valoración ocupacional inicial;Perfil ocupacional inicial;Formulario de roles, rutinas, prioridades, dificultades y objetivos.;Definir punto de partida.;bajo;30 min;media;"TO_SRC008;TO_SRC009";El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
Demencia y neurocognición;Sobrecarga del cuidador;Cuidador;medio;Valoración ocupacional inicial;Registro de actividades de 3 días;Registrar actividades, ayuda necesaria, fatiga, dolor, satisfacción y barreras.;Identificar patrones.;bajo;3 días;media;"TO_SRC008;TO_SRC009";El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
Demencia y neurocognición;Sobrecarga del cuidador;Cuidador;medio;Valoración ocupacional inicial;Lista de prioridades ocupacionales;Elegir 3 actividades importantes que quiere/necesita mejorar.;Orientar objetivos.;bajo;15 min;media;"TO_SRC008;TO_SRC009";El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
Demencia y neurocognición;Sobrecarga del cuidador;Cuidador;medio;Apoyos externos de memoria;Entrenamiento con alarma/agenda;Usar alarma, calendario o app para recordar actividad clave.;Compensar memoria.;bajo;7 días;media;"TO_SRC008;TO_SRC009";El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
Demencia y neurocognición;Sobrecarga del cuidador;Cuidador;medio;Apoyos externos de memoria;Etiquetado del entorno;Colocar etiquetas visuales en armarios, medicación o materiales.;Facilitar orientación.;bajo;30 min;media;"TO_SRC008;TO_SRC009";El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
Demencia y neurocognición;Sobrecarga del cuidador;Cuidador;medio;Rutinas y estructuración diaria;Rutina diaria visual;Diseñar horario visual o lista diaria de actividades.;Estructurar día.;bajo;7 días;media;"TO_SRC008;TO_SRC009";El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
Demencia y neurocognición;Sobrecarga del cuidador;Cuidador;medio;Rutinas y estructuración diaria;Rutina de mañana/noche;Practicar secuencia estable para levantarse o acostarse.;Mejorar hábito.;bajo;7 días;media;"TO_SRC008;TO_SRC009";El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
Demencia y neurocognición;Sobrecarga del cuidador;Cuidador;medio;Intervención en demencia;Actividad significativa en demencia;Programar actividad familiar/placentera adaptada.;Mantener participación.;medio;3 veces/semana;media;"TO_SRC008;TO_SRC009";El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
Demencia y neurocognición;Sobrecarga del cuidador;Cuidador;medio;Intervención en demencia;Caja de orientación personal;Preparar fotos, objetos, calendario y notas de orientación.;Apoyar identidad.;bajo;30-60 min;media;"TO_SRC008;TO_SRC009";El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
Demencia y neurocognición;Sobrecarga del cuidador;Cuidador;medio;Entrenamiento a cuidadores;Pauta al cuidador para ayuda graduada;Entrenar dar solo la ayuda necesaria, esperar y guiar.;Mantener autonomía.;medio;20 min;media;"TO_SRC008;TO_SRC009";El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
Demencia y neurocognición;Sobrecarga del cuidador;Cuidador;medio;Entrenamiento a cuidadores;Plan de autocuidado del cuidador;Programar descanso, apoyo y señales de sobrecarga.;Reducir sobrecarga.;medio;semanal;media;"TO_SRC008;TO_SRC009";El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
Demencia y neurocognición;Sobrecarga del cuidador;Cuidador;medio;Derivación / signos de alarma;Checklist de signos de alarma;Revisar caídas, atragantamientos, confusión súbita, dolor intenso o riesgo vital.;Aumentar seguridad.;alto;supervisado;alta;"TO_SRC008;TO_SRC009";El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
Demencia y neurocognición;Sobrecarga del cuidador;Cuidador;medio;Derivación / signos de alarma;Plan de derivación/coordinación;Definir cuándo contactar con médico, fisio, logo, trabajador social u otros.;Gestionar riesgos.;alto;supervisado;alta;"TO_SRC008;TO_SRC009";El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
Daño cerebral / ictus;Heminegligencia / inatención unilateral;Neglect;alto;Valoración ocupacional inicial;Perfil ocupacional inicial;Formulario de roles, rutinas, prioridades, dificultades y objetivos.;Definir punto de partida.;bajo;30 min;media;"TO_SRC007;TO_SRC006";El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
Daño cerebral / ictus;Heminegligencia / inatención unilateral;Neglect;alto;Valoración ocupacional inicial;Registro de actividades de 3 días;Registrar actividades, ayuda necesaria, fatiga, dolor, satisfacción y barreras.;Identificar patrones.;bajo;3 días;media;"TO_SRC007;TO_SRC006";El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
Daño cerebral / ictus;Heminegligencia / inatención unilateral;Neglect;alto;Valoración ocupacional inicial;Lista de prioridades ocupacionales;Elegir 3 actividades importantes que quiere/necesita mejorar.;Orientar objetivos.;bajo;15 min;media;"TO_SRC007;TO_SRC006";El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
Daño cerebral / ictus;Heminegligencia / inatención unilateral;Neglect;alto;Rehabilitación post-ictus funcional;Retomar actividad post-ictus prioritaria;Seleccionar actividad importante y practicarla por pasos.;Mejorar reintegración.;alto;supervisado;alta;"TO_SRC007;TO_SRC006";El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
Daño cerebral / ictus;Heminegligencia / inatención unilateral;Neglect;alto;Intervención en negligencia/apraxia;Exploración visual hacia lado afectado;Practicar búsqueda visual de objetos hacia lado inatendido.;Aumentar atención.;alto;supervisado;media;"TO_SRC007;TO_SRC006";El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
Daño cerebral / ictus;Heminegligencia / inatención unilateral;Neglect;alto;Intervención en negligencia/apraxia;Guía verbal para secuencia de tarea;Usar instrucciones breves durante actividad compleja.;Apoyar apraxia.;medio;supervisado;media;"TO_SRC007;TO_SRC006";El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
Daño cerebral / ictus;Heminegligencia / inatención unilateral;Neglect;alto;Adaptación de actividad;Modificar método de tarea;Probar forma alternativa de realizar actividad difícil.;Reducir barrera.;bajo;1 semana;media;"TO_SRC007;TO_SRC006";El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
Daño cerebral / ictus;Heminegligencia / inatención unilateral;Neglect;alto;Adaptación de actividad;Dividir tarea en subtareas;Separar actividad compleja en pasos pequeños y visibles.;Facilitar finalización.;bajo;1 semana;media;"TO_SRC007;TO_SRC006";El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
Daño cerebral / ictus;Heminegligencia / inatención unilateral;Neglect;alto;Apoyos externos de memoria;Entrenamiento con alarma/agenda;Usar alarma, calendario o app para recordar actividad clave.;Compensar memoria.;bajo;7 días;media;"TO_SRC007;TO_SRC006";El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
Daño cerebral / ictus;Heminegligencia / inatención unilateral;Neglect;alto;Apoyos externos de memoria;Etiquetado del entorno;Colocar etiquetas visuales en armarios, medicación o materiales.;Facilitar orientación.;bajo;30 min;media;"TO_SRC007;TO_SRC006";El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
Daño cerebral / ictus;Heminegligencia / inatención unilateral;Neglect;alto;Seguimiento funcional y resultados;Escala de desempeño percibido 0-10;Valorar dificultad, satisfacción y ayuda necesaria en actividad objetivo.;Medir evolución.;bajo;semanal;media;"TO_SRC007;TO_SRC006";El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
Daño cerebral / ictus;Heminegligencia / inatención unilateral;Neglect;alto;Seguimiento funcional y resultados;Registro de independencia;Registrar ayuda: independiente, supervisión, mínima, moderada, máxima.;Medir autonomía.;bajo;semanal;media;"TO_SRC007;TO_SRC006";El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
Daño cerebral / ictus;Heminegligencia / inatención unilateral;Neglect;alto;Derivación / signos de alarma;Checklist de signos de alarma;Revisar caídas, atragantamientos, confusión súbita, dolor intenso o riesgo vital.;Aumentar seguridad.;alto;supervisado;alta;"TO_SRC007;TO_SRC006";El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
Daño cerebral / ictus;Heminegligencia / inatención unilateral;Neglect;alto;Derivación / signos de alarma;Plan de derivación/coordinación;Definir cuándo contactar con médico, fisio, logo, trabajador social u otros.;Gestionar riesgos.;alto;supervisado;alta;"TO_SRC007;TO_SRC006";El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
Daño cerebral / ictus;Dificultad para retorno a actividades tras ictus;Reintegración post-ictus;alto;Valoración ocupacional inicial;Perfil ocupacional inicial;Formulario de roles, rutinas, prioridades, dificultades y objetivos.;Definir punto de partida.;bajo;30 min;media;"TO_SRC007;TO_SRC006";El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
Daño cerebral / ictus;Dificultad para retorno a actividades tras ictus;Reintegración post-ictus;alto;Valoración ocupacional inicial;Registro de actividades de 3 días;Registrar actividades, ayuda necesaria, fatiga, dolor, satisfacción y barreras.;Identificar patrones.;bajo;3 días;media;"TO_SRC007;TO_SRC006";El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
Daño cerebral / ictus;Dificultad para retorno a actividades tras ictus;Reintegración post-ictus;alto;Valoración ocupacional inicial;Lista de prioridades ocupacionales;Elegir 3 actividades importantes que quiere/necesita mejorar.;Orientar objetivos.;bajo;15 min;media;"TO_SRC007;TO_SRC006";El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
Daño cerebral / ictus;Dificultad para retorno a actividades tras ictus;Reintegración post-ictus;alto;Rehabilitación post-ictus funcional;Retomar actividad post-ictus prioritaria;Seleccionar actividad importante y practicarla por pasos.;Mejorar reintegración.;alto;supervisado;alta;"TO_SRC007;TO_SRC006";El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
Daño cerebral / ictus;Dificultad para retorno a actividades tras ictus;Reintegración post-ictus;alto;Intervención en negligencia/apraxia;Exploración visual hacia lado afectado;Practicar búsqueda visual de objetos hacia lado inatendido.;Aumentar atención.;alto;supervisado;media;"TO_SRC007;TO_SRC006";El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
Daño cerebral / ictus;Dificultad para retorno a actividades tras ictus;Reintegración post-ictus;alto;Intervención en negligencia/apraxia;Guía verbal para secuencia de tarea;Usar instrucciones breves durante actividad compleja.;Apoyar apraxia.;medio;supervisado;media;"TO_SRC007;TO_SRC006";El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
Daño cerebral / ictus;Dificultad para retorno a actividades tras ictus;Reintegración post-ictus;alto;Adaptación de actividad;Modificar método de tarea;Probar forma alternativa de realizar actividad difícil.;Reducir barrera.;bajo;1 semana;media;"TO_SRC007;TO_SRC006";El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
Daño cerebral / ictus;Dificultad para retorno a actividades tras ictus;Reintegración post-ictus;alto;Adaptación de actividad;Dividir tarea en subtareas;Separar actividad compleja en pasos pequeños y visibles.;Facilitar finalización.;bajo;1 semana;media;"TO_SRC007;TO_SRC006";El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
Daño cerebral / ictus;Dificultad para retorno a actividades tras ictus;Reintegración post-ictus;alto;Apoyos externos de memoria;Entrenamiento con alarma/agenda;Usar alarma, calendario o app para recordar actividad clave.;Compensar memoria.;bajo;7 días;media;"TO_SRC007;TO_SRC006";El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
Daño cerebral / ictus;Dificultad para retorno a actividades tras ictus;Reintegración post-ictus;alto;Apoyos externos de memoria;Etiquetado del entorno;Colocar etiquetas visuales en armarios, medicación o materiales.;Facilitar orientación.;bajo;30 min;media;"TO_SRC007;TO_SRC006";El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
Daño cerebral / ictus;Dificultad para retorno a actividades tras ictus;Reintegración post-ictus;alto;Seguimiento funcional y resultados;Escala de desempeño percibido 0-10;Valorar dificultad, satisfacción y ayuda necesaria en actividad objetivo.;Medir evolución.;bajo;semanal;media;"TO_SRC007;TO_SRC006";El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
Daño cerebral / ictus;Dificultad para retorno a actividades tras ictus;Reintegración post-ictus;alto;Seguimiento funcional y resultados;Registro de independencia;Registrar ayuda: independiente, supervisión, mínima, moderada, máxima.;Medir autonomía.;bajo;semanal;media;"TO_SRC007;TO_SRC006";El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
Daño cerebral / ictus;Dificultad para retorno a actividades tras ictus;Reintegración post-ictus;alto;Derivación / signos de alarma;Checklist de signos de alarma;Revisar caídas, atragantamientos, confusión súbita, dolor intenso o riesgo vital.;Aumentar seguridad.;alto;supervisado;alta;"TO_SRC007;TO_SRC006";El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
Daño cerebral / ictus;Dificultad para retorno a actividades tras ictus;Reintegración post-ictus;alto;Derivación / signos de alarma;Plan de derivación/coordinación;Definir cuándo contactar con médico, fisio, logo, trabajador social u otros.;Gestionar riesgos.;alto;supervisado;alta;"TO_SRC007;TO_SRC006";El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
Daño cerebral / ictus;Apraxia funcional;Apraxia;alto;Valoración ocupacional inicial;Perfil ocupacional inicial;Formulario de roles, rutinas, prioridades, dificultades y objetivos.;Definir punto de partida.;bajo;30 min;media;"TO_SRC006;TO_SRC007";El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
Daño cerebral / ictus;Apraxia funcional;Apraxia;alto;Valoración ocupacional inicial;Registro de actividades de 3 días;Registrar actividades, ayuda necesaria, fatiga, dolor, satisfacción y barreras.;Identificar patrones.;bajo;3 días;media;"TO_SRC006;TO_SRC007";El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
Daño cerebral / ictus;Apraxia funcional;Apraxia;alto;Valoración ocupacional inicial;Lista de prioridades ocupacionales;Elegir 3 actividades importantes que quiere/necesita mejorar.;Orientar objetivos.;bajo;15 min;media;"TO_SRC006;TO_SRC007";El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
Daño cerebral / ictus;Apraxia funcional;Apraxia;alto;Rehabilitación post-ictus funcional;Retomar actividad post-ictus prioritaria;Seleccionar actividad importante y practicarla por pasos.;Mejorar reintegración.;alto;supervisado;alta;"TO_SRC006;TO_SRC007";El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
Daño cerebral / ictus;Apraxia funcional;Apraxia;alto;Intervención en negligencia/apraxia;Exploración visual hacia lado afectado;Practicar búsqueda visual de objetos hacia lado inatendido.;Aumentar atención.;alto;supervisado;media;"TO_SRC006;TO_SRC007";El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
Daño cerebral / ictus;Apraxia funcional;Apraxia;alto;Intervención en negligencia/apraxia;Guía verbal para secuencia de tarea;Usar instrucciones breves durante actividad compleja.;Apoyar apraxia.;medio;supervisado;media;"TO_SRC006;TO_SRC007";El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
Daño cerebral / ictus;Apraxia funcional;Apraxia;alto;Adaptación de actividad;Modificar método de tarea;Probar forma alternativa de realizar actividad difícil.;Reducir barrera.;bajo;1 semana;media;"TO_SRC006;TO_SRC007";El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
Daño cerebral / ictus;Apraxia funcional;Apraxia;alto;Adaptación de actividad;Dividir tarea en subtareas;Separar actividad compleja en pasos pequeños y visibles.;Facilitar finalización.;bajo;1 semana;media;"TO_SRC006;TO_SRC007";El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
Daño cerebral / ictus;Apraxia funcional;Apraxia;alto;Apoyos externos de memoria;Entrenamiento con alarma/agenda;Usar alarma, calendario o app para recordar actividad clave.;Compensar memoria.;bajo;7 días;media;"TO_SRC006;TO_SRC007";El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
Daño cerebral / ictus;Apraxia funcional;Apraxia;alto;Apoyos externos de memoria;Etiquetado del entorno;Colocar etiquetas visuales en armarios, medicación o materiales.;Facilitar orientación.;bajo;30 min;media;"TO_SRC006;TO_SRC007";El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
Daño cerebral / ictus;Apraxia funcional;Apraxia;alto;Seguimiento funcional y resultados;Escala de desempeño percibido 0-10;Valorar dificultad, satisfacción y ayuda necesaria en actividad objetivo.;Medir evolución.;bajo;semanal;media;"TO_SRC006;TO_SRC007";El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
Daño cerebral / ictus;Apraxia funcional;Apraxia;alto;Seguimiento funcional y resultados;Registro de independencia;Registrar ayuda: independiente, supervisión, mínima, moderada, máxima.;Medir autonomía.;bajo;semanal;media;"TO_SRC006;TO_SRC007";El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
Daño cerebral / ictus;Apraxia funcional;Apraxia;alto;Derivación / signos de alarma;Checklist de signos de alarma;Revisar caídas, atragantamientos, confusión súbita, dolor intenso o riesgo vital.;Aumentar seguridad.;alto;supervisado;alta;"TO_SRC006;TO_SRC007";El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
Daño cerebral / ictus;Apraxia funcional;Apraxia;alto;Derivación / signos de alarma;Plan de derivación/coordinación;Definir cuándo contactar con médico, fisio, logo, trabajador social u otros.;Gestionar riesgos.;alto;supervisado;alta;"TO_SRC006;TO_SRC007";El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
Pediatría y desarrollo;Retraso en motricidad fina;Motricidad fina infantil;bajo;Valoración ocupacional inicial;Perfil ocupacional inicial;Formulario de roles, rutinas, prioridades, dificultades y objetivos.;Definir punto de partida.;bajo;30 min;media;TO_SRC001;El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
