AREA;PROBLEMA_OBJETIVO;ALIAS;RIESGO_PROBLEMA;TECNICA_METODO;TAREA_PAUTA;DESCRIPCION_TAREA;OBJETIVO;RIESGO_TAREA;DURACION;PRIORIDAD;FUENTE_IDS;NOTA_PROFESIONAL
Deglución y alimentación;Selectividad alimentaria con componente oral;Alimentación restrictiva funcional;medio;Intervención miofuncional orofacial;Control de saliva en rutina;Aplicar recordatorios o estrategias acordadas en momentos concretos.;Mejorar manejo funcional de saliva.;medio;7 días;media;"LOG_SRC002;LOG_SRC004";El logopeda debe adaptar la tarea a edad, evaluación, objetivos, contexto familiar/escolar/laboral, seguridad y normativa aplicable.
Deglución y alimentación;Selectividad alimentaria con componente oral;Alimentación restrictiva funcional;medio;Deglución segura;Pauta de deglución segura;Aplicar recomendaciones de postura, ritmo, consistencia o supervisión indicadas.;Aumentar seguridad y eficiencia deglutoria.;alto;supervisado;alta;"LOG_SRC002;LOG_SRC004";El logopeda debe adaptar la tarea a edad, evaluación, objetivos, contexto familiar/escolar/laboral, seguridad y normativa aplicable.
Deglución y alimentación;Selectividad alimentaria con componente oral;Alimentación restrictiva funcional;medio;Deglución segura;Registro de tos/atragantamiento;Registrar episodios, alimentos, líquidos, postura y contexto.;Detectar riesgos de deglución.;alto;7 días;media;"LOG_SRC002;LOG_SRC004";El logopeda debe adaptar la tarea a edad, evaluación, objetivos, contexto familiar/escolar/laboral, seguridad y normativa aplicable.
Deglución y alimentación;Selectividad alimentaria con componente oral;Alimentación restrictiva funcional;medio;Plan domiciliario y familiar;Pauta familiar semanal;La familia aplica una pauta concreta en una rutina diaria.;Generalizar intervención al entorno.;bajo;7 días;media;"LOG_SRC002;LOG_SRC004";El logopeda debe adaptar la tarea a edad, evaluación, objetivos, contexto familiar/escolar/laboral, seguridad y normativa aplicable.
Deglución y alimentación;Selectividad alimentaria con componente oral;Alimentación restrictiva funcional;medio;Plan domiciliario y familiar;Registro de práctica en casa;Marcar días de práctica, dificultad y observaciones.;Mejorar adherencia y seguimiento.;bajo;7 días;media;"LOG_SRC002;LOG_SRC004";El logopeda debe adaptar la tarea a edad, evaluación, objetivos, contexto familiar/escolar/laboral, seguridad y normativa aplicable.
Deglución y alimentación;Selectividad alimentaria con componente oral;Alimentación restrictiva funcional;medio;Plan domiciliario y familiar;Adaptar material a intereses;Crear lista de temas, juguetes, lecturas o actividades motivantes.;Aumentar adherencia.;bajo;15 min;media;"LOG_SRC002;LOG_SRC004";El logopeda debe adaptar la tarea a edad, evaluación, objetivos, contexto familiar/escolar/laboral, seguridad y normativa aplicable.
Deglución y alimentación;Selectividad alimentaria con componente oral;Alimentación restrictiva funcional;medio;Coordinación escolar/sanitaria;Pauta escolar semanal;Enviar objetivo breve y pauta de apoyo al aula si procede.;Generalizar intervención escolar.;bajo;semanal;media;"LOG_SRC002;LOG_SRC004";El logopeda debe adaptar la tarea a edad, evaluación, objetivos, contexto familiar/escolar/laboral, seguridad y normativa aplicable.
Deglución y alimentación;Selectividad alimentaria con componente oral;Alimentación restrictiva funcional;medio;Coordinación escolar/sanitaria;Coordinación con ORL/odontología/neurología;Preparar resumen y motivos de coordinación profesional.;Favorecer abordaje interdisciplinar.;alto;supervisado;media;"LOG_SRC002;LOG_SRC004";El logopeda debe adaptar la tarea a edad, evaluación, objetivos, contexto familiar/escolar/laboral, seguridad y normativa aplicable.
Deglución y alimentación;Selectividad alimentaria con componente oral;Alimentación restrictiva funcional;medio;Derivación / signos de alarma;Checklist de señales de alarma;Revisar signos que requieren derivación: pérdida súbita, aspiración, pérdida peso, dolor, cambios neurológicos.;Aumentar seguridad clínica.;alto;supervisado;alta;"LOG_SRC002;LOG_SRC004";El logopeda debe adaptar la tarea a edad, evaluación, objetivos, contexto familiar/escolar/laboral, seguridad y normativa aplicable.
Deglución y alimentación;Babeo / control salival;Sialorrea funcional;medio;Evaluación logopédica funcional;Completar historia logopédica inicial;Formulario sobre motivo de consulta, desarrollo, antecedentes, entorno, colegio/trabajo y objetivos.;Definir punto de partida y prioridades.;bajo;20-30 min;alta;"LOG_SRC002;LOG_SRC004";El logopeda debe adaptar la tarea a edad, evaluación, objetivos, contexto familiar/escolar/laboral, seguridad y normativa aplicable.
Deglución y alimentación;Babeo / control salival;Sialorrea funcional;medio;Evaluación logopédica funcional;Registrar situaciones comunicativas difíciles;Anotar situaciones donde hablar/comprender/tragar resulta más difícil.;Identificar contexto funcional.;bajo;7 días;media;"LOG_SRC002;LOG_SRC004";El logopeda debe adaptar la tarea a edad, evaluación, objetivos, contexto familiar/escolar/laboral, seguridad y normativa aplicable.
Deglución y alimentación;Babeo / control salival;Sialorrea funcional;medio;Evaluación logopédica funcional;Grabar muestra breve de habla;Grabar 1-2 minutos de habla espontánea o lectura según indicación profesional.;Analizar inteligibilidad y evolución.;medio;5 min;alta;"LOG_SRC002;LOG_SRC004";El logopeda debe adaptar la tarea a edad, evaluación, objetivos, contexto familiar/escolar/laboral, seguridad y normativa aplicable.
Deglución y alimentación;Babeo / control salival;Sialorrea funcional;medio;Evaluación logopédica funcional;Lista de objetivos funcionales;Elegir 2-3 objetivos comunicativos reales para casa, colegio o trabajo.;Orientar intervención a participación.;bajo;15 min;media;"LOG_SRC002;LOG_SRC004";El logopeda debe adaptar la tarea a edad, evaluación, objetivos, contexto familiar/escolar/laboral, seguridad y normativa aplicable.
Deglución y alimentación;Babeo / control salival;Sialorrea funcional;medio;Praxias y conciencia orofacial;Praxias linguales pautadas;Realizar movimientos linguales específicos si están indicados.;Mejorar conciencia/movilidad orofacial.;bajo;5 min/día;media;"LOG_SRC002;LOG_SRC004";El logopeda debe adaptar la tarea a edad, evaluación, objetivos, contexto familiar/escolar/laboral, seguridad y normativa aplicable.
Deglución y alimentación;Babeo / control salival;Sialorrea funcional;medio;Praxias y conciencia orofacial;Praxias labiales pautadas;Realizar movimientos labiales específicos si están indicados.;Mejorar coordinación orofacial.;bajo;5 min/día;media;"LOG_SRC002;LOG_SRC004";El logopeda debe adaptar la tarea a edad, evaluación, objetivos, contexto familiar/escolar/laboral, seguridad y normativa aplicable.
Deglución y alimentación;Babeo / control salival;Sialorrea funcional;medio;Praxias y conciencia orofacial;Ejercicios de soplo pautados;Realizar ejercicios de soplo solo si están indicados por objetivo funcional concreto.;Trabajar control respiratorio/oral cuando proceda.;bajo;5 min/día;media;"LOG_SRC002;LOG_SRC004";El logopeda debe adaptar la tarea a edad, evaluación, objetivos, contexto familiar/escolar/laboral, seguridad y normativa aplicable.
Deglución y alimentación;Babeo / control salival;Sialorrea funcional;medio;Intervención miofuncional orofacial;Conciencia de postura lingual;Observar y registrar posición de lengua en reposo según indicación profesional.;Mejorar conciencia orofacial.;medio;7 días;media;"LOG_SRC002;LOG_SRC004";El logopeda debe adaptar la tarea a edad, evaluación, objetivos, contexto familiar/escolar/laboral, seguridad y normativa aplicable.
Deglución y alimentación;Babeo / control salival;Sialorrea funcional;medio;Intervención miofuncional orofacial;Respiración nasal funcional observada;Registrar momentos de respiración oral/nasal y posibles desencadenantes.;Aumentar conciencia y orientar coordinación.;medio;7 días;media;"LOG_SRC002;LOG_SRC004";El logopeda debe adaptar la tarea a edad, evaluación, objetivos, contexto familiar/escolar/laboral, seguridad y normativa aplicable.
Deglución y alimentación;Babeo / control salival;Sialorrea funcional;medio;Intervención miofuncional orofacial;Control de saliva en rutina;Aplicar recordatorios o estrategias acordadas en momentos concretos.;Mejorar manejo funcional de saliva.;medio;7 días;media;"LOG_SRC002;LOG_SRC004";El logopeda debe adaptar la tarea a edad, evaluación, objetivos, contexto familiar/escolar/laboral, seguridad y normativa aplicable.
Deglución y alimentación;Babeo / control salival;Sialorrea funcional;medio;Plan domiciliario y familiar;Pauta familiar semanal;La familia aplica una pauta concreta en una rutina diaria.;Generalizar intervención al entorno.;bajo;7 días;media;"LOG_SRC002;LOG_SRC004";El logopeda debe adaptar la tarea a edad, evaluación, objetivos, contexto familiar/escolar/laboral, seguridad y normativa aplicable.
Deglución y alimentación;Babeo / control salival;Sialorrea funcional;medio;Plan domiciliario y familiar;Registro de práctica en casa;Marcar días de práctica, dificultad y observaciones.;Mejorar adherencia y seguimiento.;bajo;7 días;media;"LOG_SRC002;LOG_SRC004";El logopeda debe adaptar la tarea a edad, evaluación, objetivos, contexto familiar/escolar/laboral, seguridad y normativa aplicable.
Deglución y alimentación;Babeo / control salival;Sialorrea funcional;medio;Plan domiciliario y familiar;Adaptar material a intereses;Crear lista de temas, juguetes, lecturas o actividades motivantes.;Aumentar adherencia.;bajo;15 min;media;"LOG_SRC002;LOG_SRC004";El logopeda debe adaptar la tarea a edad, evaluación, objetivos, contexto familiar/escolar/laboral, seguridad y normativa aplicable.
Deglución y alimentación;Babeo / control salival;Sialorrea funcional;medio;Coordinación escolar/sanitaria;Pauta escolar semanal;Enviar objetivo breve y pauta de apoyo al aula si procede.;Generalizar intervención escolar.;bajo;semanal;media;"LOG_SRC002;LOG_SRC004";El logopeda debe adaptar la tarea a edad, evaluación, objetivos, contexto familiar/escolar/laboral, seguridad y normativa aplicable.
Deglución y alimentación;Babeo / control salival;Sialorrea funcional;medio;Coordinación escolar/sanitaria;Coordinación con ORL/odontología/neurología;Preparar resumen y motivos de coordinación profesional.;Favorecer abordaje interdisciplinar.;alto;supervisado;media;"LOG_SRC002;LOG_SRC004";El logopeda debe adaptar la tarea a edad, evaluación, objetivos, contexto familiar/escolar/laboral, seguridad y normativa aplicable.
Lectoescritura;Dificultades de conciencia fonológica;Base lectoescritura;bajo;Evaluación logopédica funcional;Completar historia logopédica inicial;Formulario sobre motivo de consulta, desarrollo, antecedentes, entorno, colegio/trabajo y objetivos.;Definir punto de partida y prioridades.;bajo;20-30 min;alta;LOG_SRC002;El logopeda debe adaptar la tarea a edad, evaluación, objetivos, contexto familiar/escolar/laboral, seguridad y normativa aplicable.
Lectoescritura;Dificultades de conciencia fonológica;Base lectoescritura;bajo;Evaluación logopédica funcional;Registrar situaciones comunicativas difíciles;Anotar situaciones donde hablar/comprender/tragar resulta más difícil.;Identificar contexto funcional.;bajo;7 días;media;LOG_SRC002;El logopeda debe adaptar la tarea a edad, evaluación, objetivos, contexto familiar/escolar/laboral, seguridad y normativa aplicable.
Lectoescritura;Dificultades de conciencia fonológica;Base lectoescritura;bajo;Evaluación logopédica funcional;Grabar muestra breve de habla;Grabar 1-2 minutos de habla espontánea o lectura según indicación profesional.;Analizar inteligibilidad y evolución.;medio;5 min;alta;LOG_SRC002;El logopeda debe adaptar la tarea a edad, evaluación, objetivos, contexto familiar/escolar/laboral, seguridad y normativa aplicable.
Lectoescritura;Dificultades de conciencia fonológica;Base lectoescritura;bajo;Evaluación logopédica funcional;Lista de objetivos funcionales;Elegir 2-3 objetivos comunicativos reales para casa, colegio o trabajo.;Orientar intervención a participación.;bajo;15 min;media;LOG_SRC002;El logopeda debe adaptar la tarea a edad, evaluación, objetivos, contexto familiar/escolar/laboral, seguridad y normativa aplicable.
Lectoescritura;Dificultades de conciencia fonológica;Base lectoescritura;bajo;Discriminación auditiva;Pares mínimos;Escuchar, identificar y producir pares de palabras que contrastan sonidos.;Mejorar discriminación y contraste fonológico.;bajo;10 min/día;media;LOG_SRC002;El logopeda debe adaptar la tarea a edad, evaluación, objetivos, contexto familiar/escolar/laboral, seguridad y normativa aplicable.
Lectoescritura;Dificultades de conciencia fonológica;Base lectoescritura;bajo;Discriminación auditiva;Detectar errores propios;Escuchar una producción y marcar si el sonido fue correcto o no.;Aumentar conciencia fonológica/articulatoria.;medio;10 min/día;media;LOG_SRC002;El logopeda debe adaptar la tarea a edad, evaluación, objetivos, contexto familiar/escolar/laboral, seguridad y normativa aplicable.
Lectoescritura;Dificultades de conciencia fonológica;Base lectoescritura;bajo;Conciencia fonológica;Ejercicios de rimas;Identificar y producir palabras que riman.;Mejorar conciencia fonológica.;bajo;10 min/día;media;LOG_SRC002;El logopeda debe adaptar la tarea a edad, evaluación, objetivos, contexto familiar/escolar/laboral, seguridad y normativa aplicable.
Lectoescritura;Dificultades de conciencia fonológica;Base lectoescritura;bajo;Conciencia fonológica;Segmentación silábica;Separar palabras en sílabas con palmadas o fichas.;Mejorar conciencia silábica.;bajo;10 min/día;media;LOG_SRC002;El logopeda debe adaptar la tarea a edad, evaluación, objetivos, contexto familiar/escolar/laboral, seguridad y normativa aplicable.
Lectoescritura;Dificultades de conciencia fonológica;Base lectoescritura;bajo;Conciencia fonológica;Identificación de fonema inicial;Buscar palabras que empiezan por un sonido objetivo.;Mejorar conciencia fonémica.;bajo;10 min/día;media;LOG_SRC002;El logopeda debe adaptar la tarea a edad, evaluación, objetivos, contexto familiar/escolar/laboral, seguridad y normativa aplicable.
Lectoescritura;Dificultades de conciencia fonológica;Base lectoescritura;bajo;Conciencia fonológica;Mezcla de sonidos;Unir sonidos o sílabas para formar palabras.;Apoyar lectura inicial.;bajo;10 min/día;media;LOG_SRC002;El logopeda debe adaptar la tarea a edad, evaluación, objetivos, contexto familiar/escolar/laboral, seguridad y normativa aplicable.
Lectoescritura;Dificultades de conciencia fonológica;Base lectoescritura;bajo;Plan domiciliario y familiar;Pauta familiar semanal;La familia aplica una pauta concreta en una rutina diaria.;Generalizar intervención al entorno.;bajo;7 días;media;LOG_SRC002;El logopeda debe adaptar la tarea a edad, evaluación, objetivos, contexto familiar/escolar/laboral, seguridad y normativa aplicable.
Lectoescritura;Dificultades de conciencia fonológica;Base lectoescritura;bajo;Plan domiciliario y familiar;Registro de práctica en casa;Marcar días de práctica, dificultad y observaciones.;Mejorar adherencia y seguimiento.;bajo;7 días;media;LOG_SRC002;El logopeda debe adaptar la tarea a edad, evaluación, objetivos, contexto familiar/escolar/laboral, seguridad y normativa aplicable.
Lectoescritura;Dificultades de conciencia fonológica;Base lectoescritura;bajo;Plan domiciliario y familiar;Adaptar material a intereses;Crear lista de temas, juguetes, lecturas o actividades motivantes.;Aumentar adherencia.;bajo;15 min;media;LOG_SRC002;El logopeda debe adaptar la tarea a edad, evaluación, objetivos, contexto familiar/escolar/laboral, seguridad y normativa aplicable.
Lectoescritura;Dificultades de conciencia fonológica;Base lectoescritura;bajo;Prevención y mantenimiento;Plan de mantenimiento;Definir rutina mínima de práctica tras mejora o alta.;Mantener logros.;bajo;20 min;media;LOG_SRC002;El logopeda debe adaptar la tarea a edad, evaluación, objetivos, contexto familiar/escolar/laboral, seguridad y normativa aplicable.
Lectoescritura;Dificultades de conciencia fonológica;Base lectoescritura;bajo;Prevención y mantenimiento;Diario de generalización;Registrar cuándo se usó la habilidad fuera de consulta.;Comprobar transferencia a vida real.;bajo;7 días;media;LOG_SRC002;El logopeda debe adaptar la tarea a edad, evaluación, objetivos, contexto familiar/escolar/laboral, seguridad y normativa aplicable.
Lectoescritura;Dificultades de lectura;Lectura lenta o imprecisa;medio;Evaluación logopédica funcional;Completar historia logopédica inicial;Formulario sobre motivo de consulta, desarrollo, antecedentes, entorno, colegio/trabajo y objetivos.;Definir punto de partida y prioridades.;bajo;20-30 min;alta;LOG_SRC002;El logopeda debe adaptar la tarea a edad, evaluación, objetivos, contexto familiar/escolar/laboral, seguridad y normativa aplicable.
Lectoescritura;Dificultades de lectura;Lectura lenta o imprecisa;medio;Evaluación logopédica funcional;Registrar situaciones comunicativas difíciles;Anotar situaciones donde hablar/comprender/tragar resulta más difícil.;Identificar contexto funcional.;bajo;7 días;media;LOG_SRC002;El logopeda debe adaptar la tarea a edad, evaluación, objetivos, contexto familiar/escolar/laboral, seguridad y normativa aplicable.
Lectoescritura;Dificultades de lectura;Lectura lenta o imprecisa;medio;Evaluación logopédica funcional;Grabar muestra breve de habla;Grabar 1-2 minutos de habla espontánea o lectura según indicación profesional.;Analizar inteligibilidad y evolución.;medio;5 min;alta;LOG_SRC002;El logopeda debe adaptar la tarea a edad, evaluación, objetivos, contexto familiar/escolar/laboral, seguridad y normativa aplicable.
Lectoescritura;Dificultades de lectura;Lectura lenta o imprecisa;medio;Evaluación logopédica funcional;Lista de objetivos funcionales;Elegir 2-3 objetivos comunicativos reales para casa, colegio o trabajo.;Orientar intervención a participación.;bajo;15 min;media;LOG_SRC002;El logopeda debe adaptar la tarea a edad, evaluación, objetivos, contexto familiar/escolar/laboral, seguridad y normativa aplicable.
Lectoescritura;Dificultades de lectura;Lectura lenta o imprecisa;medio;Conciencia fonológica;Ejercicios de rimas;Identificar y producir palabras que riman.;Mejorar conciencia fonológica.;bajo;10 min/día;media;LOG_SRC002;El logopeda debe adaptar la tarea a edad, evaluación, objetivos, contexto familiar/escolar/laboral, seguridad y normativa aplicable.
Lectoescritura;Dificultades de lectura;Lectura lenta o imprecisa;medio;Conciencia fonológica;Segmentación silábica;Separar palabras en sílabas con palmadas o fichas.;Mejorar conciencia silábica.;bajo;10 min/día;media;LOG_SRC002;El logopeda debe adaptar la tarea a edad, evaluación, objetivos, contexto familiar/escolar/laboral, seguridad y normativa aplicable.
Lectoescritura;Dificultades de lectura;Lectura lenta o imprecisa;medio;Conciencia fonológica;Identificación de fonema inicial;Buscar palabras que empiezan por un sonido objetivo.;Mejorar conciencia fonémica.;bajo;10 min/día;media;LOG_SRC002;El logopeda debe adaptar la tarea a edad, evaluación, objetivos, contexto familiar/escolar/laboral, seguridad y normativa aplicable.
Lectoescritura;Dificultades de lectura;Lectura lenta o imprecisa;medio;Conciencia fonológica;Mezcla de sonidos;Unir sonidos o sílabas para formar palabras.;Apoyar lectura inicial.;bajo;10 min/día;media;LOG_SRC002;El logopeda debe adaptar la tarea a edad, evaluación, objetivos, contexto familiar/escolar/laboral, seguridad y normativa aplicable.
Lectoescritura;Dificultades de lectura;Lectura lenta o imprecisa;medio;Lectura guiada;Lectura repetida breve;Leer el mismo texto breve varias veces registrando precisión y comodidad.;Mejorar fluidez lectora.;bajo;10 min/día;media;LOG_SRC002;El logopeda debe adaptar la tarea a edad, evaluación, objetivos, contexto familiar/escolar/laboral, seguridad y normativa aplicable.
Lectoescritura;Dificultades de lectura;Lectura lenta o imprecisa;medio;Lectura guiada;Lectura con preguntas;Leer texto breve y responder preguntas literales e inferenciales.;Mejorar comprensión lectora.;bajo;15 min;media;LOG_SRC002;El logopeda debe adaptar la tarea a edad, evaluación, objetivos, contexto familiar/escolar/laboral, seguridad y normativa aplicable.
Lectoescritura;Dificultades de lectura;Lectura lenta o imprecisa;medio;Lectura guiada;Lista de palabras funcionales;Leer palabras frecuentes y relevantes para el contexto del paciente.;Mejorar lectura funcional.;bajo;10 min/día;media;LOG_SRC002;El logopeda debe adaptar la tarea a edad, evaluación, objetivos, contexto familiar/escolar/laboral, seguridad y normativa aplicable.
Lectoescritura;Dificultades de lectura;Lectura lenta o imprecisa;medio;Lectura guiada;Lectura en voz alta con feedback;Leer texto breve trabajando articulación, ritmo, voz o prosodia.;Integrar objetivos en habla funcional.;medio;10 min/día;media;LOG_SRC002;El logopeda debe adaptar la tarea a edad, evaluación, objetivos, contexto familiar/escolar/laboral, seguridad y normativa aplicable.
Lectoescritura;Dificultades de lectura;Lectura lenta o imprecisa;medio;Plan domiciliario y familiar;Pauta familiar semanal;La familia aplica una pauta concreta en una rutina diaria.;Generalizar intervención al entorno.;bajo;7 días;media;LOG_SRC002;El logopeda debe adaptar la tarea a edad, evaluación, objetivos, contexto familiar/escolar/laboral, seguridad y normativa aplicable.
Lectoescritura;Dificultades de lectura;Lectura lenta o imprecisa;medio;Plan domiciliario y familiar;Registro de práctica en casa;Marcar días de práctica, dificultad y observaciones.;Mejorar adherencia y seguimiento.;bajo;7 días;media;LOG_SRC002;El logopeda debe adaptar la tarea a edad, evaluación, objetivos, contexto familiar/escolar/laboral, seguridad y normativa aplicable.
Lectoescritura;Dificultades de lectura;Lectura lenta o imprecisa;medio;Plan domiciliario y familiar;Adaptar material a intereses;Crear lista de temas, juguetes, lecturas o actividades motivantes.;Aumentar adherencia.;bajo;15 min;media;LOG_SRC002;El logopeda debe adaptar la tarea a edad, evaluación, objetivos, contexto familiar/escolar/laboral, seguridad y normativa aplicable.
Lectoescritura;Dificultades de lectura;Lectura lenta o imprecisa;medio;Prevención y mantenimiento;Plan de mantenimiento;Definir rutina mínima de práctica tras mejora o alta.;Mantener logros.;bajo;20 min;media;LOG_SRC002;El logopeda debe adaptar la tarea a edad, evaluación, objetivos, contexto familiar/escolar/laboral, seguridad y normativa aplicable.
Lectoescritura;Dificultades de lectura;Lectura lenta o imprecisa;medio;Prevención y mantenimiento;Diario de generalización;Registrar cuándo se usó la habilidad fuera de consulta.;Comprobar transferencia a vida real.;bajo;7 días;media;LOG_SRC002;El logopeda debe adaptar la tarea a edad, evaluación, objetivos, contexto familiar/escolar/laboral, seguridad y normativa aplicable.
Lectoescritura;Dificultades de escritura;Ortografía/redacción;medio;Evaluación logopédica funcional;Completar historia logopédica inicial;Formulario sobre motivo de consulta, desarrollo, antecedentes, entorno, colegio/trabajo y objetivos.;Definir punto de partida y prioridades.;bajo;20-30 min;alta;LOG_SRC002;El logopeda debe adaptar la tarea a edad, evaluación, objetivos, contexto familiar/escolar/laboral, seguridad y normativa aplicable.
Lectoescritura;Dificultades de escritura;Ortografía/redacción;medio;Evaluación logopédica funcional;Registrar situaciones comunicativas difíciles;Anotar situaciones donde hablar/comprender/tragar resulta más difícil.;Identificar contexto funcional.;bajo;7 días;media;LOG_SRC002;El logopeda debe adaptar la tarea a edad, evaluación, objetivos, contexto familiar/escolar/laboral, seguridad y normativa aplicable.
Lectoescritura;Dificultades de escritura;Ortografía/redacción;medio;Evaluación logopédica funcional;Grabar muestra breve de habla;Grabar 1-2 minutos de habla espontánea o lectura según indicación profesional.;Analizar inteligibilidad y evolución.;medio;5 min;alta;LOG_SRC002;El logopeda debe adaptar la tarea a edad, evaluación, objetivos, contexto familiar/escolar/laboral, seguridad y normativa aplicable.
Lectoescritura;Dificultades de escritura;Ortografía/redacción;medio;Evaluación logopédica funcional;Lista de objetivos funcionales;Elegir 2-3 objetivos comunicativos reales para casa, colegio o trabajo.;Orientar intervención a participación.;bajo;15 min;media;LOG_SRC002;El logopeda debe adaptar la tarea a edad, evaluación, objetivos, contexto familiar/escolar/laboral, seguridad y normativa aplicable.
Lectoescritura;Dificultades de escritura;Ortografía/redacción;medio;Conciencia fonológica;Ejercicios de rimas;Identificar y producir palabras que riman.;Mejorar conciencia fonológica.;bajo;10 min/día;media;LOG_SRC002;El logopeda debe adaptar la tarea a edad, evaluación, objetivos, contexto familiar/escolar/laboral, seguridad y normativa aplicable.
Lectoescritura;Dificultades de escritura;Ortografía/redacción;medio;Conciencia fonológica;Segmentación silábica;Separar palabras en sílabas con palmadas o fichas.;Mejorar conciencia silábica.;bajo;10 min/día;media;LOG_SRC002;El logopeda debe adaptar la tarea a edad, evaluación, objetivos, contexto familiar/escolar/laboral, seguridad y normativa aplicable.
Lectoescritura;Dificultades de escritura;Ortografía/redacción;medio;Conciencia fonológica;Identificación de fonema inicial;Buscar palabras que empiezan por un sonido objetivo.;Mejorar conciencia fonémica.;bajo;10 min/día;media;LOG_SRC002;El logopeda debe adaptar la tarea a edad, evaluación, objetivos, contexto familiar/escolar/laboral, seguridad y normativa aplicable.
Lectoescritura;Dificultades de escritura;Ortografía/redacción;medio;Conciencia fonológica;Mezcla de sonidos;Unir sonidos o sílabas para formar palabras.;Apoyar lectura inicial.;bajo;10 min/día;media;LOG_SRC002;El logopeda debe adaptar la tarea a edad, evaluación, objetivos, contexto familiar/escolar/laboral, seguridad y normativa aplicable.
Lectoescritura;Dificultades de escritura;Ortografía/redacción;medio;Escritura guiada;Dictado estructurado;Escribir palabras o frases con patrones trabajados.;Mejorar correspondencia sonido-letra.;bajo;10 min/día;media;LOG_SRC002;El logopeda debe adaptar la tarea a edad, evaluación, objetivos, contexto familiar/escolar/laboral, seguridad y normativa aplicable.
Lectoescritura;Dificultades de escritura;Ortografía/redacción;medio;Escritura guiada;Planificar y revisar texto corto;Escribir 5-8 líneas con planificación, borrador y revisión.;Mejorar escritura funcional.;medio;20 min;media;LOG_SRC002;El logopeda debe adaptar la tarea a edad, evaluación, objetivos, contexto familiar/escolar/laboral, seguridad y normativa aplicable.
Lectoescritura;Dificultades de escritura;Ortografía/redacción;medio;Plan domiciliario y familiar;Pauta familiar semanal;La familia aplica una pauta concreta en una rutina diaria.;Generalizar intervención al entorno.;bajo;7 días;media;LOG_SRC002;El logopeda debe adaptar la tarea a edad, evaluación, objetivos, contexto familiar/escolar/laboral, seguridad y normativa aplicable.
Lectoescritura;Dificultades de escritura;Ortografía/redacción;medio;Plan domiciliario y familiar;Registro de práctica en casa;Marcar días de práctica, dificultad y observaciones.;Mejorar adherencia y seguimiento.;bajo;7 días;media;LOG_SRC002;El logopeda debe adaptar la tarea a edad, evaluación, objetivos, contexto familiar/escolar/laboral, seguridad y normativa aplicable.
Lectoescritura;Dificultades de escritura;Ortografía/redacción;medio;Plan domiciliario y familiar;Adaptar material a intereses;Crear lista de temas, juguetes, lecturas o actividades motivantes.;Aumentar adherencia.;bajo;15 min;media;LOG_SRC002;El logopeda debe adaptar la tarea a edad, evaluación, objetivos, contexto familiar/escolar/laboral, seguridad y normativa aplicable.
Lectoescritura;Dificultades de escritura;Ortografía/redacción;medio;Prevención y mantenimiento;Plan de mantenimiento;Definir rutina mínima de práctica tras mejora o alta.;Mantener logros.;bajo;20 min;media;LOG_SRC002;El logopeda debe adaptar la tarea a edad, evaluación, objetivos, contexto familiar/escolar/laboral, seguridad y normativa aplicable.
Lectoescritura;Dificultades de escritura;Ortografía/redacción;medio;Prevención y mantenimiento;Diario de generalización;Registrar cuándo se usó la habilidad fuera de consulta.;Comprobar transferencia a vida real.;bajo;7 días;media;LOG_SRC002;El logopeda debe adaptar la tarea a edad, evaluación, objetivos, contexto familiar/escolar/laboral, seguridad y normativa aplicable.
Lectoescritura;Dificultad de comprensión lectora;Comprensión escrita;medio;Evaluación logopédica funcional;Completar historia logopédica inicial;Formulario sobre motivo de consulta, desarrollo, antecedentes, entorno, colegio/trabajo y objetivos.;Definir punto de partida y prioridades.;bajo;20-30 min;alta;LOG_SRC002;El logopeda debe adaptar la tarea a edad, evaluación, objetivos, contexto familiar/escolar/laboral, seguridad y normativa aplicable.
Lectoescritura;Dificultad de comprensión lectora;Comprensión escrita;medio;Evaluación logopédica funcional;Registrar situaciones comunicativas difíciles;Anotar situaciones donde hablar/comprender/tragar resulta más difícil.;Identificar contexto funcional.;bajo;7 días;media;LOG_SRC002;El logopeda debe adaptar la tarea a edad, evaluación, objetivos, contexto familiar/escolar/laboral, seguridad y normativa aplicable.
Lectoescritura;Dificultad de comprensión lectora;Comprensión escrita;medio;Evaluación logopédica funcional;Grabar muestra breve de habla;Grabar 1-2 minutos de habla espontánea o lectura según indicación profesional.;Analizar inteligibilidad y evolución.;medio;5 min;alta;LOG_SRC002;El logopeda debe adaptar la tarea a edad, evaluación, objetivos, contexto familiar/escolar/laboral, seguridad y normativa aplicable.
Lectoescritura;Dificultad de comprensión lectora;Comprensión escrita;medio;Evaluación logopédica funcional;Lista de objetivos funcionales;Elegir 2-3 objetivos comunicativos reales para casa, colegio o trabajo.;Orientar intervención a participación.;bajo;15 min;media;LOG_SRC002;El logopeda debe adaptar la tarea a edad, evaluación, objetivos, contexto familiar/escolar/laboral, seguridad y normativa aplicable.
Lectoescritura;Dificultad de comprensión lectora;Comprensión escrita;medio;Lectura guiada;Lectura repetida breve;Leer el mismo texto breve varias veces registrando precisión y comodidad.;Mejorar fluidez lectora.;bajo;10 min/día;media;LOG_SRC002;El logopeda debe adaptar la tarea a edad, evaluación, objetivos, contexto familiar/escolar/laboral, seguridad y normativa aplicable.
