AREA;PROBLEMA_OBJETIVO;ALIAS;RIESGO_PROBLEMA;TECNICA_METODO;TAREA_PAUTA;DESCRIPCION_TAREA;OBJETIVO;RIESGO_TAREA;DURACION;PRIORIDAD;FUENTE_IDS;NOTA_PROFESIONAL
Atención y funciones ejecutivas;Dificultad de inhibición / impulsividad académica;Impulsividad;medio;Evaluación psicopedagógica inicial;Muestra de lectura/escritura/cálculo;Recoger muestra breve de rendimiento en área objetivo.;Observar errores funcionales.;medio;15-20 min;alta;"PSP_SRC011;PSP_SRC012;PSP_SRC013";El profesional debe adaptar la pauta a edad, curso, evaluación, contexto familiar/escolar, idioma, necesidades y límites competenciales.
Atención y funciones ejecutivas;Dificultad de inhibición / impulsividad académica;Impulsividad;medio;Entrenamiento en funciones ejecutivas;Checklist de inicio de tarea;Antes de empezar: objetivo, materiales, tiempo, primer paso.;Mejorar planificación.;bajo;diario;media;"PSP_SRC011;PSP_SRC012;PSP_SRC013";El profesional debe adaptar la pauta a edad, curso, evaluación, contexto familiar/escolar, idioma, necesidades y límites competenciales.
Atención y funciones ejecutivas;Dificultad de inhibición / impulsividad académica;Impulsividad;medio;Entrenamiento en funciones ejecutivas;Autoinstrucciones paso a paso;Decirse: leo, pienso, hago, reviso.;Mejorar control ejecutivo.;bajo;diario;media;"PSP_SRC011;PSP_SRC012;PSP_SRC013";El profesional debe adaptar la pauta a edad, curso, evaluación, contexto familiar/escolar, idioma, necesidades y límites competenciales.
Atención y funciones ejecutivas;Dificultad de inhibición / impulsividad académica;Impulsividad;medio;Entrenamiento en funciones ejecutivas;Semáforo de impulsividad;Parar-pensar-actuar-revisar antes de responder.;Reducir errores por prisa.;bajo;diario;media;"PSP_SRC011;PSP_SRC012;PSP_SRC013";El profesional debe adaptar la pauta a edad, curso, evaluación, contexto familiar/escolar, idioma, necesidades y límites competenciales.
Atención y funciones ejecutivas;Dificultad de inhibición / impulsividad académica;Impulsividad;medio;Apoyos externos de organización;Agenda semanal de entregas;Registrar exámenes, trabajos, deberes y materiales.;Organizar obligaciones.;bajo;semanal;media;"PSP_SRC011;PSP_SRC012;PSP_SRC013";El profesional debe adaptar la pauta a edad, curso, evaluación, contexto familiar/escolar, idioma, necesidades y límites competenciales.
Atención y funciones ejecutivas;Dificultad de inhibición / impulsividad académica;Impulsividad;medio;Apoyos externos de organización;Sistema de carpetas/materiales;Crear organización física/digital por asignatura.;Reducir pérdidas y olvidos.;bajo;30 min;media;"PSP_SRC011;PSP_SRC012;PSP_SRC013";El profesional debe adaptar la pauta a edad, curso, evaluación, contexto familiar/escolar, idioma, necesidades y límites competenciales.
Atención y funciones ejecutivas;Dificultad de inhibición / impulsividad académica;Impulsividad;medio;Apoyos externos de organización;Lista de comprobación de mochila;Checklist visual de materiales por día/asignatura.;Reducir olvidos.;bajo;diario;media;"PSP_SRC011;PSP_SRC012;PSP_SRC013";El profesional debe adaptar la pauta a edad, curso, evaluación, contexto familiar/escolar, idioma, necesidades y límites competenciales.
Atención y funciones ejecutivas;Dificultad de inhibición / impulsividad académica;Impulsividad;medio;Apoyos externos de organización;Rutina de inicio de deberes;Mismo lugar, materiales, primer paso y temporizador.;Automatizar comienzo.;bajo;diario;media;"PSP_SRC011;PSP_SRC012;PSP_SRC013";El profesional debe adaptar la pauta a edad, curso, evaluación, contexto familiar/escolar, idioma, necesidades y límites competenciales.
Atención y funciones ejecutivas;Dificultad de inhibición / impulsividad académica;Impulsividad;medio;Técnica Pomodoro / bloques de estudio;Temporizador de trabajo;Usar temporizador para bloque de estudio o tarea.;Mejorar atención sostenida.;bajo;diario;media;"PSP_SRC011;PSP_SRC012;PSP_SRC013";El profesional debe adaptar la pauta a edad, curso, evaluación, contexto familiar/escolar, idioma, necesidades y límites competenciales.
Atención y funciones ejecutivas;Dificultad de inhibición / impulsividad académica;Impulsividad;medio;Técnica Pomodoro / bloques de estudio;Plan Pomodoro adaptado;Estudiar en bloques cortos con descansos programados.;Aumentar adherencia.;bajo;1 semana;media;"PSP_SRC011;PSP_SRC012;PSP_SRC013";El profesional debe adaptar la pauta a edad, curso, evaluación, contexto familiar/escolar, idioma, necesidades y límites competenciales.
Atención y funciones ejecutivas;Dificultad de inhibición / impulsividad académica;Impulsividad;medio;Metacognición y autoevaluación;Autoevaluación al final de sesión;Valorar qué hice, qué entendí, qué falta y próximo paso.;Mejorar metacognición.;bajo;5 min;media;"PSP_SRC011;PSP_SRC012;PSP_SRC013";El profesional debe adaptar la pauta a edad, curso, evaluación, contexto familiar/escolar, idioma, necesidades y límites competenciales.
Atención y funciones ejecutivas;Dificultad de inhibición / impulsividad académica;Impulsividad;medio;Metacognición y autoevaluación;Antes-después de estudiar;Predecir dificultad y después comparar con resultado real.;Ajustar percepción de aprendizaje.;bajo;semanal;media;"PSP_SRC011;PSP_SRC012;PSP_SRC013";El profesional debe adaptar la pauta a edad, curso, evaluación, contexto familiar/escolar, idioma, necesidades y límites competenciales.
Atención y funciones ejecutivas;Dificultad de inhibición / impulsividad académica;Impulsividad;medio;Seguimiento de progreso;Gráfica de progreso;Registrar resultados breves por semana y mostrar tendencia.;Visualizar evolución.;bajo;semanal;media;"PSP_SRC011;PSP_SRC012;PSP_SRC013";El profesional debe adaptar la pauta a edad, curso, evaluación, contexto familiar/escolar, idioma, necesidades y límites competenciales.
Atención y funciones ejecutivas;Dificultad de inhibición / impulsividad académica;Impulsividad;medio;Seguimiento de progreso;Revisión mensual de objetivos;Revisar logros, barreras y nuevos objetivos.;Actualizar plan.;bajo;mensual;media;"PSP_SRC011;PSP_SRC012;PSP_SRC013";El profesional debe adaptar la pauta a edad, curso, evaluación, contexto familiar/escolar, idioma, necesidades y límites competenciales.
Atención y funciones ejecutivas;Baja flexibilidad cognitiva;Flexibilidad;medio;Evaluación psicopedagógica inicial;Entrevista inicial familia/alumno;Recoger demanda, historia escolar, fortalezas, dificultades y objetivos.;Definir caso y prioridades.;bajo;30-45 min;alta;"PSP_SRC011;PSP_SRC012";El profesional debe adaptar la pauta a edad, curso, evaluación, contexto familiar/escolar, idioma, necesidades y límites competenciales.
Atención y funciones ejecutivas;Baja flexibilidad cognitiva;Flexibilidad;medio;Evaluación psicopedagógica inicial;Registro semanal de tareas escolares;Anotar deberes, entregas, tiempo invertido, ayuda y dificultades.;Detectar patrón académico.;bajo;7 días;media;"PSP_SRC011;PSP_SRC012";El profesional debe adaptar la pauta a edad, curso, evaluación, contexto familiar/escolar, idioma, necesidades y límites competenciales.
Atención y funciones ejecutivas;Baja flexibilidad cognitiva;Flexibilidad;medio;Evaluación psicopedagógica inicial;Muestra de lectura/escritura/cálculo;Recoger muestra breve de rendimiento en área objetivo.;Observar errores funcionales.;medio;15-20 min;alta;"PSP_SRC011;PSP_SRC012";El profesional debe adaptar la pauta a edad, curso, evaluación, contexto familiar/escolar, idioma, necesidades y límites competenciales.
Atención y funciones ejecutivas;Baja flexibilidad cognitiva;Flexibilidad;medio;Entrenamiento en funciones ejecutivas;Checklist de inicio de tarea;Antes de empezar: objetivo, materiales, tiempo, primer paso.;Mejorar planificación.;bajo;diario;media;"PSP_SRC011;PSP_SRC012";El profesional debe adaptar la pauta a edad, curso, evaluación, contexto familiar/escolar, idioma, necesidades y límites competenciales.
Atención y funciones ejecutivas;Baja flexibilidad cognitiva;Flexibilidad;medio;Entrenamiento en funciones ejecutivas;Autoinstrucciones paso a paso;Decirse: leo, pienso, hago, reviso.;Mejorar control ejecutivo.;bajo;diario;media;"PSP_SRC011;PSP_SRC012";El profesional debe adaptar la pauta a edad, curso, evaluación, contexto familiar/escolar, idioma, necesidades y límites competenciales.
Atención y funciones ejecutivas;Baja flexibilidad cognitiva;Flexibilidad;medio;Entrenamiento en funciones ejecutivas;Semáforo de impulsividad;Parar-pensar-actuar-revisar antes de responder.;Reducir errores por prisa.;bajo;diario;media;"PSP_SRC011;PSP_SRC012";El profesional debe adaptar la pauta a edad, curso, evaluación, contexto familiar/escolar, idioma, necesidades y límites competenciales.
Atención y funciones ejecutivas;Baja flexibilidad cognitiva;Flexibilidad;medio;Apoyos externos de organización;Agenda semanal de entregas;Registrar exámenes, trabajos, deberes y materiales.;Organizar obligaciones.;bajo;semanal;media;"PSP_SRC011;PSP_SRC012";El profesional debe adaptar la pauta a edad, curso, evaluación, contexto familiar/escolar, idioma, necesidades y límites competenciales.
Atención y funciones ejecutivas;Baja flexibilidad cognitiva;Flexibilidad;medio;Apoyos externos de organización;Sistema de carpetas/materiales;Crear organización física/digital por asignatura.;Reducir pérdidas y olvidos.;bajo;30 min;media;"PSP_SRC011;PSP_SRC012";El profesional debe adaptar la pauta a edad, curso, evaluación, contexto familiar/escolar, idioma, necesidades y límites competenciales.
Atención y funciones ejecutivas;Baja flexibilidad cognitiva;Flexibilidad;medio;Apoyos externos de organización;Lista de comprobación de mochila;Checklist visual de materiales por día/asignatura.;Reducir olvidos.;bajo;diario;media;"PSP_SRC011;PSP_SRC012";El profesional debe adaptar la pauta a edad, curso, evaluación, contexto familiar/escolar, idioma, necesidades y límites competenciales.
Atención y funciones ejecutivas;Baja flexibilidad cognitiva;Flexibilidad;medio;Apoyos externos de organización;Rutina de inicio de deberes;Mismo lugar, materiales, primer paso y temporizador.;Automatizar comienzo.;bajo;diario;media;"PSP_SRC011;PSP_SRC012";El profesional debe adaptar la pauta a edad, curso, evaluación, contexto familiar/escolar, idioma, necesidades y límites competenciales.
Atención y funciones ejecutivas;Baja flexibilidad cognitiva;Flexibilidad;medio;Técnica Pomodoro / bloques de estudio;Temporizador de trabajo;Usar temporizador para bloque de estudio o tarea.;Mejorar atención sostenida.;bajo;diario;media;"PSP_SRC011;PSP_SRC012";El profesional debe adaptar la pauta a edad, curso, evaluación, contexto familiar/escolar, idioma, necesidades y límites competenciales.
Atención y funciones ejecutivas;Baja flexibilidad cognitiva;Flexibilidad;medio;Técnica Pomodoro / bloques de estudio;Plan Pomodoro adaptado;Estudiar en bloques cortos con descansos programados.;Aumentar adherencia.;bajo;1 semana;media;"PSP_SRC011;PSP_SRC012";El profesional debe adaptar la pauta a edad, curso, evaluación, contexto familiar/escolar, idioma, necesidades y límites competenciales.
Atención y funciones ejecutivas;Baja flexibilidad cognitiva;Flexibilidad;medio;Metacognición y autoevaluación;Autoevaluación al final de sesión;Valorar qué hice, qué entendí, qué falta y próximo paso.;Mejorar metacognición.;bajo;5 min;media;"PSP_SRC011;PSP_SRC012";El profesional debe adaptar la pauta a edad, curso, evaluación, contexto familiar/escolar, idioma, necesidades y límites competenciales.
Atención y funciones ejecutivas;Baja flexibilidad cognitiva;Flexibilidad;medio;Metacognición y autoevaluación;Antes-después de estudiar;Predecir dificultad y después comparar con resultado real.;Ajustar percepción de aprendizaje.;bajo;semanal;media;"PSP_SRC011;PSP_SRC012";El profesional debe adaptar la pauta a edad, curso, evaluación, contexto familiar/escolar, idioma, necesidades y límites competenciales.
Atención y funciones ejecutivas;Baja flexibilidad cognitiva;Flexibilidad;medio;Seguimiento de progreso;Gráfica de progreso;Registrar resultados breves por semana y mostrar tendencia.;Visualizar evolución.;bajo;semanal;media;"PSP_SRC011;PSP_SRC012";El profesional debe adaptar la pauta a edad, curso, evaluación, contexto familiar/escolar, idioma, necesidades y límites competenciales.
Atención y funciones ejecutivas;Baja flexibilidad cognitiva;Flexibilidad;medio;Seguimiento de progreso;Revisión mensual de objetivos;Revisar logros, barreras y nuevos objetivos.;Actualizar plan.;bajo;mensual;media;"PSP_SRC011;PSP_SRC012";El profesional debe adaptar la pauta a edad, curso, evaluación, contexto familiar/escolar, idioma, necesidades y límites competenciales.
Técnicas de estudio y aprendizaje;Mal método de estudio;Técnicas de estudio;bajo;Evaluación psicopedagógica inicial;Entrevista inicial familia/alumno;Recoger demanda, historia escolar, fortalezas, dificultades y objetivos.;Definir caso y prioridades.;bajo;30-45 min;alta;"PSP_SRC001;PSP_SRC011";El profesional debe adaptar la pauta a edad, curso, evaluación, contexto familiar/escolar, idioma, necesidades y límites competenciales.
Técnicas de estudio y aprendizaje;Mal método de estudio;Técnicas de estudio;bajo;Evaluación psicopedagógica inicial;Registro semanal de tareas escolares;Anotar deberes, entregas, tiempo invertido, ayuda y dificultades.;Detectar patrón académico.;bajo;7 días;media;"PSP_SRC001;PSP_SRC011";El profesional debe adaptar la pauta a edad, curso, evaluación, contexto familiar/escolar, idioma, necesidades y límites competenciales.
Técnicas de estudio y aprendizaje;Mal método de estudio;Técnicas de estudio;bajo;Evaluación psicopedagógica inicial;Muestra de lectura/escritura/cálculo;Recoger muestra breve de rendimiento en área objetivo.;Observar errores funcionales.;medio;15-20 min;alta;"PSP_SRC001;PSP_SRC011";El profesional debe adaptar la pauta a edad, curso, evaluación, contexto familiar/escolar, idioma, necesidades y límites competenciales.
Técnicas de estudio y aprendizaje;Mal método de estudio;Técnicas de estudio;bajo;Repaso espaciado;Plan de repaso espaciado;Programar repasos al día 1, 3, 7 y 14.;Aumentar retención.;bajo;2 semanas;media;"PSP_SRC001;PSP_SRC011";El profesional debe adaptar la pauta a edad, curso, evaluación, contexto familiar/escolar, idioma, necesidades y límites competenciales.
Técnicas de estudio y aprendizaje;Mal método de estudio;Técnicas de estudio;bajo;Práctica de recuperación;Tarjetas de recuperación activa;Crear preguntas/respuestas y repasarlas sin mirar apuntes.;Mejorar memoria.;bajo;10-15 min/día;media;"PSP_SRC001;PSP_SRC011";El profesional debe adaptar la pauta a edad, curso, evaluación, contexto familiar/escolar, idioma, necesidades y límites competenciales.
Técnicas de estudio y aprendizaje;Mal método de estudio;Técnicas de estudio;bajo;Práctica de recuperación;Mini-test sin apuntes;Responder 5-10 preguntas antes de revisar.;Practicar recuperación.;bajo;10 min;media;"PSP_SRC001;PSP_SRC011";El profesional debe adaptar la pauta a edad, curso, evaluación, contexto familiar/escolar, idioma, necesidades y límites competenciales.
Técnicas de estudio y aprendizaje;Mal método de estudio;Técnicas de estudio;bajo;Técnica Pomodoro / bloques de estudio;Temporizador de trabajo;Usar temporizador para bloque de estudio o tarea.;Mejorar atención sostenida.;bajo;diario;media;"PSP_SRC001;PSP_SRC011";El profesional debe adaptar la pauta a edad, curso, evaluación, contexto familiar/escolar, idioma, necesidades y límites competenciales.
Técnicas de estudio y aprendizaje;Mal método de estudio;Técnicas de estudio;bajo;Técnica Pomodoro / bloques de estudio;Plan Pomodoro adaptado;Estudiar en bloques cortos con descansos programados.;Aumentar adherencia.;bajo;1 semana;media;"PSP_SRC001;PSP_SRC011";El profesional debe adaptar la pauta a edad, curso, evaluación, contexto familiar/escolar, idioma, necesidades y límites competenciales.
Técnicas de estudio y aprendizaje;Mal método de estudio;Técnicas de estudio;bajo;Metacognición y autoevaluación;Autoevaluación al final de sesión;Valorar qué hice, qué entendí, qué falta y próximo paso.;Mejorar metacognición.;bajo;5 min;media;"PSP_SRC001;PSP_SRC011";El profesional debe adaptar la pauta a edad, curso, evaluación, contexto familiar/escolar, idioma, necesidades y límites competenciales.
Técnicas de estudio y aprendizaje;Mal método de estudio;Técnicas de estudio;bajo;Metacognición y autoevaluación;Antes-después de estudiar;Predecir dificultad y después comparar con resultado real.;Ajustar percepción de aprendizaje.;bajo;semanal;media;"PSP_SRC001;PSP_SRC011";El profesional debe adaptar la pauta a edad, curso, evaluación, contexto familiar/escolar, idioma, necesidades y límites competenciales.
Técnicas de estudio y aprendizaje;Mal método de estudio;Técnicas de estudio;bajo;Preparación de exámenes y simulacros;Simulacro con tiempo;Realizar prueba similar al examen con tiempo y corrección posterior.;Entrenar formato real.;bajo;semanal;alta;"PSP_SRC001;PSP_SRC011";El profesional debe adaptar la pauta a edad, curso, evaluación, contexto familiar/escolar, idioma, necesidades y límites competenciales.
Técnicas de estudio y aprendizaje;Mal método de estudio;Técnicas de estudio;bajo;Preparación de exámenes y simulacros;Análisis de errores de examen;Clasificar errores: contenido, lectura, cálculo, tiempo, despiste.;Mejorar preparación.;bajo;tras prueba;media;"PSP_SRC001;PSP_SRC011";El profesional debe adaptar la pauta a edad, curso, evaluación, contexto familiar/escolar, idioma, necesidades y límites competenciales.
Técnicas de estudio y aprendizaje;Mal método de estudio;Técnicas de estudio;bajo;Seguimiento de progreso;Gráfica de progreso;Registrar resultados breves por semana y mostrar tendencia.;Visualizar evolución.;bajo;semanal;media;"PSP_SRC001;PSP_SRC011";El profesional debe adaptar la pauta a edad, curso, evaluación, contexto familiar/escolar, idioma, necesidades y límites competenciales.
Técnicas de estudio y aprendizaje;Mal método de estudio;Técnicas de estudio;bajo;Seguimiento de progreso;Revisión mensual de objetivos;Revisar logros, barreras y nuevos objetivos.;Actualizar plan.;bajo;mensual;media;"PSP_SRC001;PSP_SRC011";El profesional debe adaptar la pauta a edad, curso, evaluación, contexto familiar/escolar, idioma, necesidades y límites competenciales.
Técnicas de estudio y aprendizaje;Baja retención a medio plazo;Memorización;bajo;Evaluación psicopedagógica inicial;Entrevista inicial familia/alumno;Recoger demanda, historia escolar, fortalezas, dificultades y objetivos.;Definir caso y prioridades.;bajo;30-45 min;alta;PSP_SRC001;El profesional debe adaptar la pauta a edad, curso, evaluación, contexto familiar/escolar, idioma, necesidades y límites competenciales.
Técnicas de estudio y aprendizaje;Baja retención a medio plazo;Memorización;bajo;Evaluación psicopedagógica inicial;Registro semanal de tareas escolares;Anotar deberes, entregas, tiempo invertido, ayuda y dificultades.;Detectar patrón académico.;bajo;7 días;media;PSP_SRC001;El profesional debe adaptar la pauta a edad, curso, evaluación, contexto familiar/escolar, idioma, necesidades y límites competenciales.
Técnicas de estudio y aprendizaje;Baja retención a medio plazo;Memorización;bajo;Evaluación psicopedagógica inicial;Muestra de lectura/escritura/cálculo;Recoger muestra breve de rendimiento en área objetivo.;Observar errores funcionales.;medio;15-20 min;alta;PSP_SRC001;El profesional debe adaptar la pauta a edad, curso, evaluación, contexto familiar/escolar, idioma, necesidades y límites competenciales.
Técnicas de estudio y aprendizaje;Baja retención a medio plazo;Memorización;bajo;Repaso espaciado;Plan de repaso espaciado;Programar repasos al día 1, 3, 7 y 14.;Aumentar retención.;bajo;2 semanas;media;PSP_SRC001;El profesional debe adaptar la pauta a edad, curso, evaluación, contexto familiar/escolar, idioma, necesidades y límites competenciales.
Técnicas de estudio y aprendizaje;Baja retención a medio plazo;Memorización;bajo;Práctica de recuperación;Tarjetas de recuperación activa;Crear preguntas/respuestas y repasarlas sin mirar apuntes.;Mejorar memoria.;bajo;10-15 min/día;media;PSP_SRC001;El profesional debe adaptar la pauta a edad, curso, evaluación, contexto familiar/escolar, idioma, necesidades y límites competenciales.
Técnicas de estudio y aprendizaje;Baja retención a medio plazo;Memorización;bajo;Práctica de recuperación;Mini-test sin apuntes;Responder 5-10 preguntas antes de revisar.;Practicar recuperación.;bajo;10 min;media;PSP_SRC001;El profesional debe adaptar la pauta a edad, curso, evaluación, contexto familiar/escolar, idioma, necesidades y límites competenciales.
Técnicas de estudio y aprendizaje;Baja retención a medio plazo;Memorización;bajo;Técnica Pomodoro / bloques de estudio;Temporizador de trabajo;Usar temporizador para bloque de estudio o tarea.;Mejorar atención sostenida.;bajo;diario;media;PSP_SRC001;El profesional debe adaptar la pauta a edad, curso, evaluación, contexto familiar/escolar, idioma, necesidades y límites competenciales.
Técnicas de estudio y aprendizaje;Baja retención a medio plazo;Memorización;bajo;Técnica Pomodoro / bloques de estudio;Plan Pomodoro adaptado;Estudiar en bloques cortos con descansos programados.;Aumentar adherencia.;bajo;1 semana;media;PSP_SRC001;El profesional debe adaptar la pauta a edad, curso, evaluación, contexto familiar/escolar, idioma, necesidades y límites competenciales.
Técnicas de estudio y aprendizaje;Baja retención a medio plazo;Memorización;bajo;Metacognición y autoevaluación;Autoevaluación al final de sesión;Valorar qué hice, qué entendí, qué falta y próximo paso.;Mejorar metacognición.;bajo;5 min;media;PSP_SRC001;El profesional debe adaptar la pauta a edad, curso, evaluación, contexto familiar/escolar, idioma, necesidades y límites competenciales.
Técnicas de estudio y aprendizaje;Baja retención a medio plazo;Memorización;bajo;Metacognición y autoevaluación;Antes-después de estudiar;Predecir dificultad y después comparar con resultado real.;Ajustar percepción de aprendizaje.;bajo;semanal;media;PSP_SRC001;El profesional debe adaptar la pauta a edad, curso, evaluación, contexto familiar/escolar, idioma, necesidades y límites competenciales.
Técnicas de estudio y aprendizaje;Baja retención a medio plazo;Memorización;bajo;Preparación de exámenes y simulacros;Simulacro con tiempo;Realizar prueba similar al examen con tiempo y corrección posterior.;Entrenar formato real.;bajo;semanal;alta;PSP_SRC001;El profesional debe adaptar la pauta a edad, curso, evaluación, contexto familiar/escolar, idioma, necesidades y límites competenciales.
Técnicas de estudio y aprendizaje;Baja retención a medio plazo;Memorización;bajo;Preparación de exámenes y simulacros;Análisis de errores de examen;Clasificar errores: contenido, lectura, cálculo, tiempo, despiste.;Mejorar preparación.;bajo;tras prueba;media;PSP_SRC001;El profesional debe adaptar la pauta a edad, curso, evaluación, contexto familiar/escolar, idioma, necesidades y límites competenciales.
Técnicas de estudio y aprendizaje;Baja retención a medio plazo;Memorización;bajo;Seguimiento de progreso;Gráfica de progreso;Registrar resultados breves por semana y mostrar tendencia.;Visualizar evolución.;bajo;semanal;media;PSP_SRC001;El profesional debe adaptar la pauta a edad, curso, evaluación, contexto familiar/escolar, idioma, necesidades y límites competenciales.
Técnicas de estudio y aprendizaje;Baja retención a medio plazo;Memorización;bajo;Seguimiento de progreso;Revisión mensual de objetivos;Revisar logros, barreras y nuevos objetivos.;Actualizar plan.;bajo;mensual;media;PSP_SRC001;El profesional debe adaptar la pauta a edad, curso, evaluación, contexto familiar/escolar, idioma, necesidades y límites competenciales.
Técnicas de estudio y aprendizaje;Dificultad para preparar exámenes;Preparación de exámenes;bajo;Evaluación psicopedagógica inicial;Entrevista inicial familia/alumno;Recoger demanda, historia escolar, fortalezas, dificultades y objetivos.;Definir caso y prioridades.;bajo;30-45 min;alta;PSP_SRC001;El profesional debe adaptar la pauta a edad, curso, evaluación, contexto familiar/escolar, idioma, necesidades y límites competenciales.
Técnicas de estudio y aprendizaje;Dificultad para preparar exámenes;Preparación de exámenes;bajo;Evaluación psicopedagógica inicial;Registro semanal de tareas escolares;Anotar deberes, entregas, tiempo invertido, ayuda y dificultades.;Detectar patrón académico.;bajo;7 días;media;PSP_SRC001;El profesional debe adaptar la pauta a edad, curso, evaluación, contexto familiar/escolar, idioma, necesidades y límites competenciales.
Técnicas de estudio y aprendizaje;Dificultad para preparar exámenes;Preparación de exámenes;bajo;Evaluación psicopedagógica inicial;Muestra de lectura/escritura/cálculo;Recoger muestra breve de rendimiento en área objetivo.;Observar errores funcionales.;medio;15-20 min;alta;PSP_SRC001;El profesional debe adaptar la pauta a edad, curso, evaluación, contexto familiar/escolar, idioma, necesidades y límites competenciales.
Técnicas de estudio y aprendizaje;Dificultad para preparar exámenes;Preparación de exámenes;bajo;Repaso espaciado;Plan de repaso espaciado;Programar repasos al día 1, 3, 7 y 14.;Aumentar retención.;bajo;2 semanas;media;PSP_SRC001;El profesional debe adaptar la pauta a edad, curso, evaluación, contexto familiar/escolar, idioma, necesidades y límites competenciales.
Técnicas de estudio y aprendizaje;Dificultad para preparar exámenes;Preparación de exámenes;bajo;Práctica de recuperación;Tarjetas de recuperación activa;Crear preguntas/respuestas y repasarlas sin mirar apuntes.;Mejorar memoria.;bajo;10-15 min/día;media;PSP_SRC001;El profesional debe adaptar la pauta a edad, curso, evaluación, contexto familiar/escolar, idioma, necesidades y límites competenciales.
Técnicas de estudio y aprendizaje;Dificultad para preparar exámenes;Preparación de exámenes;bajo;Práctica de recuperación;Mini-test sin apuntes;Responder 5-10 preguntas antes de revisar.;Practicar recuperación.;bajo;10 min;media;PSP_SRC001;El profesional debe adaptar la pauta a edad, curso, evaluación, contexto familiar/escolar, idioma, necesidades y límites competenciales.
Técnicas de estudio y aprendizaje;Dificultad para preparar exámenes;Preparación de exámenes;bajo;Técnica Pomodoro / bloques de estudio;Temporizador de trabajo;Usar temporizador para bloque de estudio o tarea.;Mejorar atención sostenida.;bajo;diario;media;PSP_SRC001;El profesional debe adaptar la pauta a edad, curso, evaluación, contexto familiar/escolar, idioma, necesidades y límites competenciales.
Técnicas de estudio y aprendizaje;Dificultad para preparar exámenes;Preparación de exámenes;bajo;Técnica Pomodoro / bloques de estudio;Plan Pomodoro adaptado;Estudiar en bloques cortos con descansos programados.;Aumentar adherencia.;bajo;1 semana;media;PSP_SRC001;El profesional debe adaptar la pauta a edad, curso, evaluación, contexto familiar/escolar, idioma, necesidades y límites competenciales.
Técnicas de estudio y aprendizaje;Dificultad para preparar exámenes;Preparación de exámenes;bajo;Metacognición y autoevaluación;Autoevaluación al final de sesión;Valorar qué hice, qué entendí, qué falta y próximo paso.;Mejorar metacognición.;bajo;5 min;media;PSP_SRC001;El profesional debe adaptar la pauta a edad, curso, evaluación, contexto familiar/escolar, idioma, necesidades y límites competenciales.
Técnicas de estudio y aprendizaje;Dificultad para preparar exámenes;Preparación de exámenes;bajo;Metacognición y autoevaluación;Antes-después de estudiar;Predecir dificultad y después comparar con resultado real.;Ajustar percepción de aprendizaje.;bajo;semanal;media;PSP_SRC001;El profesional debe adaptar la pauta a edad, curso, evaluación, contexto familiar/escolar, idioma, necesidades y límites competenciales.
Técnicas de estudio y aprendizaje;Dificultad para preparar exámenes;Preparación de exámenes;bajo;Preparación de exámenes y simulacros;Simulacro con tiempo;Realizar prueba similar al examen con tiempo y corrección posterior.;Entrenar formato real.;bajo;semanal;alta;PSP_SRC001;El profesional debe adaptar la pauta a edad, curso, evaluación, contexto familiar/escolar, idioma, necesidades y límites competenciales.
Técnicas de estudio y aprendizaje;Dificultad para preparar exámenes;Preparación de exámenes;bajo;Preparación de exámenes y simulacros;Análisis de errores de examen;Clasificar errores: contenido, lectura, cálculo, tiempo, despiste.;Mejorar preparación.;bajo;tras prueba;media;PSP_SRC001;El profesional debe adaptar la pauta a edad, curso, evaluación, contexto familiar/escolar, idioma, necesidades y límites competenciales.
Técnicas de estudio y aprendizaje;Dificultad para preparar exámenes;Preparación de exámenes;bajo;Seguimiento de progreso;Gráfica de progreso;Registrar resultados breves por semana y mostrar tendencia.;Visualizar evolución.;bajo;semanal;media;PSP_SRC001;El profesional debe adaptar la pauta a edad, curso, evaluación, contexto familiar/escolar, idioma, necesidades y límites competenciales.
Técnicas de estudio y aprendizaje;Dificultad para preparar exámenes;Preparación de exámenes;bajo;Seguimiento de progreso;Revisión mensual de objetivos;Revisar logros, barreras y nuevos objetivos.;Actualizar plan.;bajo;mensual;media;PSP_SRC001;El profesional debe adaptar la pauta a edad, curso, evaluación, contexto familiar/escolar, idioma, necesidades y límites competenciales.
Técnicas de estudio y aprendizaje;Falta de estrategia en apuntes;Apuntes;bajo;Evaluación psicopedagógica inicial;Entrevista inicial familia/alumno;Recoger demanda, historia escolar, fortalezas, dificultades y objetivos.;Definir caso y prioridades.;bajo;30-45 min;alta;PSP_SRC001;El profesional debe adaptar la pauta a edad, curso, evaluación, contexto familiar/escolar, idioma, necesidades y límites competenciales.
Técnicas de estudio y aprendizaje;Falta de estrategia en apuntes;Apuntes;bajo;Evaluación psicopedagógica inicial;Registro semanal de tareas escolares;Anotar deberes, entregas, tiempo invertido, ayuda y dificultades.;Detectar patrón académico.;bajo;7 días;media;PSP_SRC001;El profesional debe adaptar la pauta a edad, curso, evaluación, contexto familiar/escolar, idioma, necesidades y límites competenciales.
Técnicas de estudio y aprendizaje;Falta de estrategia en apuntes;Apuntes;bajo;Evaluación psicopedagógica inicial;Muestra de lectura/escritura/cálculo;Recoger muestra breve de rendimiento en área objetivo.;Observar errores funcionales.;medio;15-20 min;alta;PSP_SRC001;El profesional debe adaptar la pauta a edad, curso, evaluación, contexto familiar/escolar, idioma, necesidades y límites competenciales.
