AREA;PROBLEMA_OBJETIVO;DESCRIPCION_PROBLEMA;POBLACION;TIPO_INTERVENCION_PROBLEMA;RIESGO_PROBLEMA;FUENTE_IDS;TECNICA_METODO;DESCRIPCION_TECNICA;RIESGO_TECNICA;TIPO_INTERVENCION_TECNICA;TAREA_PAUTA;DESCRIPCION_TAREA;OBJETIVO_TAREA;RIESGO_TAREA;DURACION;TIPO_INTERVENCION_TAREA;PRIORIDAD;NOTA_PROFESIONAL
Salud metabólica;Diabetes tipo 2 - educación alimentaria;Apoyo no médico para alimentación equilibrada coordinada con equipo sanitario.;adultos;metabólica;alto;"NUT2_SRC006;NUT2_SRC008";Señales de derivación nutricional/médica;Identificar pérdida involuntaria, síntomas, analíticas alteradas, TCA, embarazo o enfermedad.;alto;seguridad;Revisión de analítica/diagnóstico referido;Registrar dato aportado y recomendar coordinación con sanitario si hay patología.;No invadir ámbito médico.;alto;según caso;seguridad;alta;Adaptar a historia clínica declarada, medicación, analíticas, cultura, economía, preferencias, etapa vital, riesgo de TCA y competencias profesionales. Derivar si hay señales de alarma.
Salud metabólica;Resistencia a la insulina referida;Objetivo de mejorar hábitos, peso si procede y calidad alimentaria.;adultos;metabólica;alto;"NUT2_SRC007;NUT2_SRC008";Calidad de carbohidratos;Priorizar hidratos con fibra, legumbres, integrales, frutas y verduras.;bajo;metabólica;Cambiar cereal/refinado por integral;Sustituir una opción refinada por integral o legumbre si tolera.;Mejorar fibra/calidad de hidratos.;bajo;diario/semanal;metabólica;media;Adaptar a historia clínica declarada, medicación, analíticas, cultura, economía, preferencias, etapa vital, riesgo de TCA y competencias profesionales. Derivar si hay señales de alarma.
Salud metabólica;Resistencia a la insulina referida;Objetivo de mejorar hábitos, peso si procede y calidad alimentaria.;adultos;metabólica;alto;"NUT2_SRC007;NUT2_SRC008";Calidad de carbohidratos;Priorizar hidratos con fibra, legumbres, integrales, frutas y verduras.;bajo;metabólica;Plato con hidrato de calidad;Elegir patata cocida, arroz integral, legumbre, avena, fruta u otro según contexto.;Mejorar calidad de carbohidratos.;bajo;diario;metabólica;media;Adaptar a historia clínica declarada, medicación, analíticas, cultura, economía, preferencias, etapa vital, riesgo de TCA y competencias profesionales. Derivar si hay señales de alarma.
Salud metabólica;Resistencia a la insulina referida;Objetivo de mejorar hábitos, peso si procede y calidad alimentaria.;adultos;metabólica;alto;"NUT2_SRC007;NUT2_SRC008";Reducción de bebidas azucaradas;Sustituir bebidas azucaradas por agua u opciones sin azúcar, si procede.;bajo;metabólica;Eliminar bebida azucarada habitual;Sustituir una bebida azucarada por agua, infusión o bebida sin azúcar.;Reducir azúcar líquido.;bajo;diario;metabólica;media;Adaptar a historia clínica declarada, medicación, analíticas, cultura, economía, preferencias, etapa vital, riesgo de TCA y competencias profesionales. Derivar si hay señales de alarma.
Salud metabólica;Resistencia a la insulina referida;Objetivo de mejorar hábitos, peso si procede y calidad alimentaria.;adultos;metabólica;alto;"NUT2_SRC007;NUT2_SRC008";Registro glucémico-alimentario supervisado;Relacionar comidas, actividad y glucemia si el paciente lo mide con indicación sanitaria.;alto;metabólica;Registro glucemia-comida;Si usa glucómetro por indicación, anotar comida, actividad y glucemia.;Coordinar alimentación-diabetes.;alto;según pauta sanitaria;metabólica;media;Adaptar a historia clínica declarada, medicación, analíticas, cultura, economía, preferencias, etapa vital, riesgo de TCA y competencias profesionales. Derivar si hay señales de alarma.
Salud metabólica;Resistencia a la insulina referida;Objetivo de mejorar hábitos, peso si procede y calidad alimentaria.;adultos;metabólica;alto;"NUT2_SRC007;NUT2_SRC008";Aumento de fibra;Incluir legumbres, frutas, verduras, integrales, semillas y frutos secos según tolerancia.;bajo;hábitos;Legumbre semanal;Planificar al menos una comida con legumbres.;Aumentar fibra y calidad de dieta.;bajo;semanal;hábitos;media;Adaptar a historia clínica declarada, medicación, analíticas, cultura, economía, preferencias, etapa vital, riesgo de TCA y competencias profesionales. Derivar si hay señales de alarma.
Salud metabólica;Resistencia a la insulina referida;Objetivo de mejorar hábitos, peso si procede y calidad alimentaria.;adultos;metabólica;alto;"NUT2_SRC007;NUT2_SRC008";Aumento de fibra;Incluir legumbres, frutas, verduras, integrales, semillas y frutos secos según tolerancia.;bajo;hábitos;Preparar plato de legumbre completo;Crear plato con legumbre, verdura y proteína complementaria si procede.;Mejorar fibra y saciedad.;bajo;semanal;hábitos;media;Adaptar a historia clínica declarada, medicación, analíticas, cultura, economía, preferencias, etapa vital, riesgo de TCA y competencias profesionales. Derivar si hay señales de alarma.
Salud metabólica;Resistencia a la insulina referida;Objetivo de mejorar hábitos, peso si procede y calidad alimentaria.;adultos;metabólica;alto;"NUT2_SRC007;NUT2_SRC008";Patrón mediterráneo/cardiosaludable;Fomentar alimentos frescos, aceite de oliva, legumbres, pescado, frutos secos y vegetales.;bajo;cardiovascular;Día mediterráneo;Planificar día con legumbre/vegetal/fruta/aceite oliva/pescado o alternativa.;Reforzar patrón saludable.;bajo;semanal;cardiovascular;media;Adaptar a historia clínica declarada, medicación, analíticas, cultura, economía, preferencias, etapa vital, riesgo de TCA y competencias profesionales. Derivar si hay señales de alarma.
Salud metabólica;Resistencia a la insulina referida;Objetivo de mejorar hábitos, peso si procede y calidad alimentaria.;adultos;metabólica;alto;"NUT2_SRC007;NUT2_SRC008";Reducción de sal;Disminuir sal añadida y productos salados, usando especias/alternativas.;medio;cardiovascular;Reducir sal añadida;Usar especias, limón, ajo, hierbas o reducción gradual de sal.;Apoyar salud cardiovascular.;medio;diario;cardiovascular;media;Adaptar a historia clínica declarada, medicación, analíticas, cultura, economía, preferencias, etapa vital, riesgo de TCA y competencias profesionales. Derivar si hay señales de alarma.
Salud metabólica;Resistencia a la insulina referida;Objetivo de mejorar hábitos, peso si procede y calidad alimentaria.;adultos;metabólica;alto;"NUT2_SRC007;NUT2_SRC008";Reducción de sal;Disminuir sal añadida y productos salados, usando especias/alternativas.;medio;cardiovascular;Revisar productos salados;Identificar 3 productos altos en sal y buscar alternativa.;Reducir sal oculta.;medio;semanal;cardiovascular;media;Adaptar a historia clínica declarada, medicación, analíticas, cultura, economía, preferencias, etapa vital, riesgo de TCA y competencias profesionales. Derivar si hay señales de alarma.
Salud metabólica;Resistencia a la insulina referida;Objetivo de mejorar hábitos, peso si procede y calidad alimentaria.;adultos;metabólica;alto;"NUT2_SRC007;NUT2_SRC008";Reducción de sal;Disminuir sal añadida y productos salados, usando especias/alternativas.;medio;cardiovascular;Plan de reducción gradual de sal;Reducir sal poco a poco durante varias semanas.;Adaptar paladar.;medio;2-4 semanas;cardiovascular;media;Adaptar a historia clínica declarada, medicación, analíticas, cultura, economía, preferencias, etapa vital, riesgo de TCA y competencias profesionales. Derivar si hay señales de alarma.
Salud metabólica;Resistencia a la insulina referida;Objetivo de mejorar hábitos, peso si procede y calidad alimentaria.;adultos;metabólica;alto;"NUT2_SRC007;NUT2_SRC008";Señales de derivación nutricional/médica;Identificar pérdida involuntaria, síntomas, analíticas alteradas, TCA, embarazo o enfermedad.;alto;seguridad;Plan de derivación nutricional/médica;Identificar señal de alarma y profesional de referencia.;Aumentar seguridad.;alto;si aparece;seguridad;alta;Adaptar a historia clínica declarada, medicación, analíticas, cultura, economía, preferencias, etapa vital, riesgo de TCA y competencias profesionales. Derivar si hay señales de alarma.
Salud metabólica;Resistencia a la insulina referida;Objetivo de mejorar hábitos, peso si procede y calidad alimentaria.;adultos;metabólica;alto;"NUT2_SRC007;NUT2_SRC008";Señales de derivación nutricional/médica;Identificar pérdida involuntaria, síntomas, analíticas alteradas, TCA, embarazo o enfermedad.;alto;seguridad;Revisión de analítica/diagnóstico referido;Registrar dato aportado y recomendar coordinación con sanitario si hay patología.;No invadir ámbito médico.;alto;según caso;seguridad;alta;Adaptar a historia clínica declarada, medicación, analíticas, cultura, economía, preferencias, etapa vital, riesgo de TCA y competencias profesionales. Derivar si hay señales de alarma.
Salud metabólica;Triglicéridos elevados referidos;Necesidad de orientación alimentaria y derivación/coordinación sanitaria.;adultos;metabólica;alto;"NUT2_SRC013;NUT2_SRC014";Calidad de carbohidratos;Priorizar hidratos con fibra, legumbres, integrales, frutas y verduras.;bajo;metabólica;Cambiar cereal/refinado por integral;Sustituir una opción refinada por integral o legumbre si tolera.;Mejorar fibra/calidad de hidratos.;bajo;diario/semanal;metabólica;media;Adaptar a historia clínica declarada, medicación, analíticas, cultura, economía, preferencias, etapa vital, riesgo de TCA y competencias profesionales. Derivar si hay señales de alarma.
Salud metabólica;Triglicéridos elevados referidos;Necesidad de orientación alimentaria y derivación/coordinación sanitaria.;adultos;metabólica;alto;"NUT2_SRC013;NUT2_SRC014";Calidad de carbohidratos;Priorizar hidratos con fibra, legumbres, integrales, frutas y verduras.;bajo;metabólica;Plato con hidrato de calidad;Elegir patata cocida, arroz integral, legumbre, avena, fruta u otro según contexto.;Mejorar calidad de carbohidratos.;bajo;diario;metabólica;media;Adaptar a historia clínica declarada, medicación, analíticas, cultura, economía, preferencias, etapa vital, riesgo de TCA y competencias profesionales. Derivar si hay señales de alarma.
Salud metabólica;Triglicéridos elevados referidos;Necesidad de orientación alimentaria y derivación/coordinación sanitaria.;adultos;metabólica;alto;"NUT2_SRC013;NUT2_SRC014";Reducción de bebidas azucaradas;Sustituir bebidas azucaradas por agua u opciones sin azúcar, si procede.;bajo;metabólica;Eliminar bebida azucarada habitual;Sustituir una bebida azucarada por agua, infusión o bebida sin azúcar.;Reducir azúcar líquido.;bajo;diario;metabólica;media;Adaptar a historia clínica declarada, medicación, analíticas, cultura, economía, preferencias, etapa vital, riesgo de TCA y competencias profesionales. Derivar si hay señales de alarma.
Salud metabólica;Triglicéridos elevados referidos;Necesidad de orientación alimentaria y derivación/coordinación sanitaria.;adultos;metabólica;alto;"NUT2_SRC013;NUT2_SRC014";Registro glucémico-alimentario supervisado;Relacionar comidas, actividad y glucemia si el paciente lo mide con indicación sanitaria.;alto;metabólica;Registro glucemia-comida;Si usa glucómetro por indicación, anotar comida, actividad y glucemia.;Coordinar alimentación-diabetes.;alto;según pauta sanitaria;metabólica;media;Adaptar a historia clínica declarada, medicación, analíticas, cultura, economía, preferencias, etapa vital, riesgo de TCA y competencias profesionales. Derivar si hay señales de alarma.
Salud metabólica;Triglicéridos elevados referidos;Necesidad de orientación alimentaria y derivación/coordinación sanitaria.;adultos;metabólica;alto;"NUT2_SRC013;NUT2_SRC014";Aumento de fibra;Incluir legumbres, frutas, verduras, integrales, semillas y frutos secos según tolerancia.;bajo;hábitos;Legumbre semanal;Planificar al menos una comida con legumbres.;Aumentar fibra y calidad de dieta.;bajo;semanal;hábitos;media;Adaptar a historia clínica declarada, medicación, analíticas, cultura, economía, preferencias, etapa vital, riesgo de TCA y competencias profesionales. Derivar si hay señales de alarma.
Salud metabólica;Triglicéridos elevados referidos;Necesidad de orientación alimentaria y derivación/coordinación sanitaria.;adultos;metabólica;alto;"NUT2_SRC013;NUT2_SRC014";Aumento de fibra;Incluir legumbres, frutas, verduras, integrales, semillas y frutos secos según tolerancia.;bajo;hábitos;Preparar plato de legumbre completo;Crear plato con legumbre, verdura y proteína complementaria si procede.;Mejorar fibra y saciedad.;bajo;semanal;hábitos;media;Adaptar a historia clínica declarada, medicación, analíticas, cultura, economía, preferencias, etapa vital, riesgo de TCA y competencias profesionales. Derivar si hay señales de alarma.
Salud metabólica;Triglicéridos elevados referidos;Necesidad de orientación alimentaria y derivación/coordinación sanitaria.;adultos;metabólica;alto;"NUT2_SRC013;NUT2_SRC014";Patrón mediterráneo/cardiosaludable;Fomentar alimentos frescos, aceite de oliva, legumbres, pescado, frutos secos y vegetales.;bajo;cardiovascular;Día mediterráneo;Planificar día con legumbre/vegetal/fruta/aceite oliva/pescado o alternativa.;Reforzar patrón saludable.;bajo;semanal;cardiovascular;media;Adaptar a historia clínica declarada, medicación, analíticas, cultura, economía, preferencias, etapa vital, riesgo de TCA y competencias profesionales. Derivar si hay señales de alarma.
Salud metabólica;Triglicéridos elevados referidos;Necesidad de orientación alimentaria y derivación/coordinación sanitaria.;adultos;metabólica;alto;"NUT2_SRC013;NUT2_SRC014";Reducción de sal;Disminuir sal añadida y productos salados, usando especias/alternativas.;medio;cardiovascular;Reducir sal añadida;Usar especias, limón, ajo, hierbas o reducción gradual de sal.;Apoyar salud cardiovascular.;medio;diario;cardiovascular;media;Adaptar a historia clínica declarada, medicación, analíticas, cultura, economía, preferencias, etapa vital, riesgo de TCA y competencias profesionales. Derivar si hay señales de alarma.
Salud metabólica;Triglicéridos elevados referidos;Necesidad de orientación alimentaria y derivación/coordinación sanitaria.;adultos;metabólica;alto;"NUT2_SRC013;NUT2_SRC014";Reducción de sal;Disminuir sal añadida y productos salados, usando especias/alternativas.;medio;cardiovascular;Revisar productos salados;Identificar 3 productos altos en sal y buscar alternativa.;Reducir sal oculta.;medio;semanal;cardiovascular;media;Adaptar a historia clínica declarada, medicación, analíticas, cultura, economía, preferencias, etapa vital, riesgo de TCA y competencias profesionales. Derivar si hay señales de alarma.
Salud metabólica;Triglicéridos elevados referidos;Necesidad de orientación alimentaria y derivación/coordinación sanitaria.;adultos;metabólica;alto;"NUT2_SRC013;NUT2_SRC014";Reducción de sal;Disminuir sal añadida y productos salados, usando especias/alternativas.;medio;cardiovascular;Plan de reducción gradual de sal;Reducir sal poco a poco durante varias semanas.;Adaptar paladar.;medio;2-4 semanas;cardiovascular;media;Adaptar a historia clínica declarada, medicación, analíticas, cultura, economía, preferencias, etapa vital, riesgo de TCA y competencias profesionales. Derivar si hay señales de alarma.
Salud metabólica;Triglicéridos elevados referidos;Necesidad de orientación alimentaria y derivación/coordinación sanitaria.;adultos;metabólica;alto;"NUT2_SRC013;NUT2_SRC014";Señales de derivación nutricional/médica;Identificar pérdida involuntaria, síntomas, analíticas alteradas, TCA, embarazo o enfermedad.;alto;seguridad;Plan de derivación nutricional/médica;Identificar señal de alarma y profesional de referencia.;Aumentar seguridad.;alto;si aparece;seguridad;alta;Adaptar a historia clínica declarada, medicación, analíticas, cultura, economía, preferencias, etapa vital, riesgo de TCA y competencias profesionales. Derivar si hay señales de alarma.
Salud metabólica;Triglicéridos elevados referidos;Necesidad de orientación alimentaria y derivación/coordinación sanitaria.;adultos;metabólica;alto;"NUT2_SRC013;NUT2_SRC014";Señales de derivación nutricional/médica;Identificar pérdida involuntaria, síntomas, analíticas alteradas, TCA, embarazo o enfermedad.;alto;seguridad;Revisión de analítica/diagnóstico referido;Registrar dato aportado y recomendar coordinación con sanitario si hay patología.;No invadir ámbito médico.;alto;según caso;seguridad;alta;Adaptar a historia clínica declarada, medicación, analíticas, cultura, economía, preferencias, etapa vital, riesgo de TCA y competencias profesionales. Derivar si hay señales de alarma.
Salud metabólica;Bebidas azucaradas frecuentes;Consumo habitual de refrescos, zumos o bebidas con azúcar.;general;metabólica;medio;"NUT2_SRC001;NUT2_SRC007";Calidad de carbohidratos;Priorizar hidratos con fibra, legumbres, integrales, frutas y verduras.;bajo;metabólica;Cambiar cereal/refinado por integral;Sustituir una opción refinada por integral o legumbre si tolera.;Mejorar fibra/calidad de hidratos.;bajo;diario/semanal;metabólica;media;Adaptar a historia clínica declarada, medicación, analíticas, cultura, economía, preferencias, etapa vital, riesgo de TCA y competencias profesionales. Derivar si hay señales de alarma.
Salud metabólica;Bebidas azucaradas frecuentes;Consumo habitual de refrescos, zumos o bebidas con azúcar.;general;metabólica;medio;"NUT2_SRC001;NUT2_SRC007";Calidad de carbohidratos;Priorizar hidratos con fibra, legumbres, integrales, frutas y verduras.;bajo;metabólica;Plato con hidrato de calidad;Elegir patata cocida, arroz integral, legumbre, avena, fruta u otro según contexto.;Mejorar calidad de carbohidratos.;bajo;diario;metabólica;media;Adaptar a historia clínica declarada, medicación, analíticas, cultura, economía, preferencias, etapa vital, riesgo de TCA y competencias profesionales. Derivar si hay señales de alarma.
Salud metabólica;Bebidas azucaradas frecuentes;Consumo habitual de refrescos, zumos o bebidas con azúcar.;general;metabólica;medio;"NUT2_SRC001;NUT2_SRC007";Reducción de bebidas azucaradas;Sustituir bebidas azucaradas por agua u opciones sin azúcar, si procede.;bajo;metabólica;Eliminar bebida azucarada habitual;Sustituir una bebida azucarada por agua, infusión o bebida sin azúcar.;Reducir azúcar líquido.;bajo;diario;metabólica;media;Adaptar a historia clínica declarada, medicación, analíticas, cultura, economía, preferencias, etapa vital, riesgo de TCA y competencias profesionales. Derivar si hay señales de alarma.
Salud metabólica;Bebidas azucaradas frecuentes;Consumo habitual de refrescos, zumos o bebidas con azúcar.;general;metabólica;medio;"NUT2_SRC001;NUT2_SRC007";Registro glucémico-alimentario supervisado;Relacionar comidas, actividad y glucemia si el paciente lo mide con indicación sanitaria.;alto;metabólica;Registro glucemia-comida;Si usa glucómetro por indicación, anotar comida, actividad y glucemia.;Coordinar alimentación-diabetes.;alto;según pauta sanitaria;metabólica;media;Adaptar a historia clínica declarada, medicación, analíticas, cultura, economía, preferencias, etapa vital, riesgo de TCA y competencias profesionales. Derivar si hay señales de alarma.
Salud metabólica;Bebidas azucaradas frecuentes;Consumo habitual de refrescos, zumos o bebidas con azúcar.;general;metabólica;medio;"NUT2_SRC001;NUT2_SRC007";Aumento de fibra;Incluir legumbres, frutas, verduras, integrales, semillas y frutos secos según tolerancia.;bajo;hábitos;Legumbre semanal;Planificar al menos una comida con legumbres.;Aumentar fibra y calidad de dieta.;bajo;semanal;hábitos;media;Adaptar a historia clínica declarada, medicación, analíticas, cultura, economía, preferencias, etapa vital, riesgo de TCA y competencias profesionales. Derivar si hay señales de alarma.
Salud metabólica;Bebidas azucaradas frecuentes;Consumo habitual de refrescos, zumos o bebidas con azúcar.;general;metabólica;medio;"NUT2_SRC001;NUT2_SRC007";Aumento de fibra;Incluir legumbres, frutas, verduras, integrales, semillas y frutos secos según tolerancia.;bajo;hábitos;Preparar plato de legumbre completo;Crear plato con legumbre, verdura y proteína complementaria si procede.;Mejorar fibra y saciedad.;bajo;semanal;hábitos;media;Adaptar a historia clínica declarada, medicación, analíticas, cultura, economía, preferencias, etapa vital, riesgo de TCA y competencias profesionales. Derivar si hay señales de alarma.
Salud metabólica;Bebidas azucaradas frecuentes;Consumo habitual de refrescos, zumos o bebidas con azúcar.;general;metabólica;medio;"NUT2_SRC001;NUT2_SRC007";Patrón mediterráneo/cardiosaludable;Fomentar alimentos frescos, aceite de oliva, legumbres, pescado, frutos secos y vegetales.;bajo;cardiovascular;Día mediterráneo;Planificar día con legumbre/vegetal/fruta/aceite oliva/pescado o alternativa.;Reforzar patrón saludable.;bajo;semanal;cardiovascular;media;Adaptar a historia clínica declarada, medicación, analíticas, cultura, economía, preferencias, etapa vital, riesgo de TCA y competencias profesionales. Derivar si hay señales de alarma.
Salud metabólica;Bebidas azucaradas frecuentes;Consumo habitual de refrescos, zumos o bebidas con azúcar.;general;metabólica;medio;"NUT2_SRC001;NUT2_SRC007";Reducción de sal;Disminuir sal añadida y productos salados, usando especias/alternativas.;medio;cardiovascular;Reducir sal añadida;Usar especias, limón, ajo, hierbas o reducción gradual de sal.;Apoyar salud cardiovascular.;medio;diario;cardiovascular;media;Adaptar a historia clínica declarada, medicación, analíticas, cultura, economía, preferencias, etapa vital, riesgo de TCA y competencias profesionales. Derivar si hay señales de alarma.
Salud metabólica;Bebidas azucaradas frecuentes;Consumo habitual de refrescos, zumos o bebidas con azúcar.;general;metabólica;medio;"NUT2_SRC001;NUT2_SRC007";Reducción de sal;Disminuir sal añadida y productos salados, usando especias/alternativas.;medio;cardiovascular;Revisar productos salados;Identificar 3 productos altos en sal y buscar alternativa.;Reducir sal oculta.;medio;semanal;cardiovascular;media;Adaptar a historia clínica declarada, medicación, analíticas, cultura, economía, preferencias, etapa vital, riesgo de TCA y competencias profesionales. Derivar si hay señales de alarma.
Salud metabólica;Bebidas azucaradas frecuentes;Consumo habitual de refrescos, zumos o bebidas con azúcar.;general;metabólica;medio;"NUT2_SRC001;NUT2_SRC007";Reducción de sal;Disminuir sal añadida y productos salados, usando especias/alternativas.;medio;cardiovascular;Plan de reducción gradual de sal;Reducir sal poco a poco durante varias semanas.;Adaptar paladar.;medio;2-4 semanas;cardiovascular;media;Adaptar a historia clínica declarada, medicación, analíticas, cultura, economía, preferencias, etapa vital, riesgo de TCA y competencias profesionales. Derivar si hay señales de alarma.
Salud metabólica;Bebidas azucaradas frecuentes;Consumo habitual de refrescos, zumos o bebidas con azúcar.;general;metabólica;medio;"NUT2_SRC001;NUT2_SRC007";Señales de derivación nutricional/médica;Identificar pérdida involuntaria, síntomas, analíticas alteradas, TCA, embarazo o enfermedad.;alto;seguridad;Plan de derivación nutricional/médica;Identificar señal de alarma y profesional de referencia.;Aumentar seguridad.;alto;si aparece;seguridad;alta;Adaptar a historia clínica declarada, medicación, analíticas, cultura, economía, preferencias, etapa vital, riesgo de TCA y competencias profesionales. Derivar si hay señales de alarma.
Salud metabólica;Bebidas azucaradas frecuentes;Consumo habitual de refrescos, zumos o bebidas con azúcar.;general;metabólica;medio;"NUT2_SRC001;NUT2_SRC007";Señales de derivación nutricional/médica;Identificar pérdida involuntaria, síntomas, analíticas alteradas, TCA, embarazo o enfermedad.;alto;seguridad;Revisión de analítica/diagnóstico referido;Registrar dato aportado y recomendar coordinación con sanitario si hay patología.;No invadir ámbito médico.;alto;según caso;seguridad;alta;Adaptar a historia clínica declarada, medicación, analíticas, cultura, economía, preferencias, etapa vital, riesgo de TCA y competencias profesionales. Derivar si hay señales de alarma.
Salud metabólica;Hidratos de baja calidad predominantes;Predominio de harinas refinadas/dulces y baja fibra.;general;metabólica;medio;"NUT2_SRC001;NUT2_SRC007";Calidad de carbohidratos;Priorizar hidratos con fibra, legumbres, integrales, frutas y verduras.;bajo;metabólica;Cambiar cereal/refinado por integral;Sustituir una opción refinada por integral o legumbre si tolera.;Mejorar fibra/calidad de hidratos.;bajo;diario/semanal;metabólica;media;Adaptar a historia clínica declarada, medicación, analíticas, cultura, economía, preferencias, etapa vital, riesgo de TCA y competencias profesionales. Derivar si hay señales de alarma.
Salud metabólica;Hidratos de baja calidad predominantes;Predominio de harinas refinadas/dulces y baja fibra.;general;metabólica;medio;"NUT2_SRC001;NUT2_SRC007";Calidad de carbohidratos;Priorizar hidratos con fibra, legumbres, integrales, frutas y verduras.;bajo;metabólica;Plato con hidrato de calidad;Elegir patata cocida, arroz integral, legumbre, avena, fruta u otro según contexto.;Mejorar calidad de carbohidratos.;bajo;diario;metabólica;media;Adaptar a historia clínica declarada, medicación, analíticas, cultura, economía, preferencias, etapa vital, riesgo de TCA y competencias profesionales. Derivar si hay señales de alarma.
Salud metabólica;Hidratos de baja calidad predominantes;Predominio de harinas refinadas/dulces y baja fibra.;general;metabólica;medio;"NUT2_SRC001;NUT2_SRC007";Reducción de bebidas azucaradas;Sustituir bebidas azucaradas por agua u opciones sin azúcar, si procede.;bajo;metabólica;Eliminar bebida azucarada habitual;Sustituir una bebida azucarada por agua, infusión o bebida sin azúcar.;Reducir azúcar líquido.;bajo;diario;metabólica;media;Adaptar a historia clínica declarada, medicación, analíticas, cultura, economía, preferencias, etapa vital, riesgo de TCA y competencias profesionales. Derivar si hay señales de alarma.
Salud metabólica;Hidratos de baja calidad predominantes;Predominio de harinas refinadas/dulces y baja fibra.;general;metabólica;medio;"NUT2_SRC001;NUT2_SRC007";Registro glucémico-alimentario supervisado;Relacionar comidas, actividad y glucemia si el paciente lo mide con indicación sanitaria.;alto;metabólica;Registro glucemia-comida;Si usa glucómetro por indicación, anotar comida, actividad y glucemia.;Coordinar alimentación-diabetes.;alto;según pauta sanitaria;metabólica;media;Adaptar a historia clínica declarada, medicación, analíticas, cultura, economía, preferencias, etapa vital, riesgo de TCA y competencias profesionales. Derivar si hay señales de alarma.
Salud metabólica;Hidratos de baja calidad predominantes;Predominio de harinas refinadas/dulces y baja fibra.;general;metabólica;medio;"NUT2_SRC001;NUT2_SRC007";Aumento de fibra;Incluir legumbres, frutas, verduras, integrales, semillas y frutos secos según tolerancia.;bajo;hábitos;Legumbre semanal;Planificar al menos una comida con legumbres.;Aumentar fibra y calidad de dieta.;bajo;semanal;hábitos;media;Adaptar a historia clínica declarada, medicación, analíticas, cultura, economía, preferencias, etapa vital, riesgo de TCA y competencias profesionales. Derivar si hay señales de alarma.
Salud metabólica;Hidratos de baja calidad predominantes;Predominio de harinas refinadas/dulces y baja fibra.;general;metabólica;medio;"NUT2_SRC001;NUT2_SRC007";Aumento de fibra;Incluir legumbres, frutas, verduras, integrales, semillas y frutos secos según tolerancia.;bajo;hábitos;Preparar plato de legumbre completo;Crear plato con legumbre, verdura y proteína complementaria si procede.;Mejorar fibra y saciedad.;bajo;semanal;hábitos;media;Adaptar a historia clínica declarada, medicación, analíticas, cultura, economía, preferencias, etapa vital, riesgo de TCA y competencias profesionales. Derivar si hay señales de alarma.
Salud metabólica;Hidratos de baja calidad predominantes;Predominio de harinas refinadas/dulces y baja fibra.;general;metabólica;medio;"NUT2_SRC001;NUT2_SRC007";Patrón mediterráneo/cardiosaludable;Fomentar alimentos frescos, aceite de oliva, legumbres, pescado, frutos secos y vegetales.;bajo;cardiovascular;Día mediterráneo;Planificar día con legumbre/vegetal/fruta/aceite oliva/pescado o alternativa.;Reforzar patrón saludable.;bajo;semanal;cardiovascular;media;Adaptar a historia clínica declarada, medicación, analíticas, cultura, economía, preferencias, etapa vital, riesgo de TCA y competencias profesionales. Derivar si hay señales de alarma.
Salud metabólica;Hidratos de baja calidad predominantes;Predominio de harinas refinadas/dulces y baja fibra.;general;metabólica;medio;"NUT2_SRC001;NUT2_SRC007";Reducción de sal;Disminuir sal añadida y productos salados, usando especias/alternativas.;medio;cardiovascular;Reducir sal añadida;Usar especias, limón, ajo, hierbas o reducción gradual de sal.;Apoyar salud cardiovascular.;medio;diario;cardiovascular;media;Adaptar a historia clínica declarada, medicación, analíticas, cultura, economía, preferencias, etapa vital, riesgo de TCA y competencias profesionales. Derivar si hay señales de alarma.
Salud metabólica;Hidratos de baja calidad predominantes;Predominio de harinas refinadas/dulces y baja fibra.;general;metabólica;medio;"NUT2_SRC001;NUT2_SRC007";Reducción de sal;Disminuir sal añadida y productos salados, usando especias/alternativas.;medio;cardiovascular;Revisar productos salados;Identificar 3 productos altos en sal y buscar alternativa.;Reducir sal oculta.;medio;semanal;cardiovascular;media;Adaptar a historia clínica declarada, medicación, analíticas, cultura, economía, preferencias, etapa vital, riesgo de TCA y competencias profesionales. Derivar si hay señales de alarma.
Salud metabólica;Hidratos de baja calidad predominantes;Predominio de harinas refinadas/dulces y baja fibra.;general;metabólica;medio;"NUT2_SRC001;NUT2_SRC007";Reducción de sal;Disminuir sal añadida y productos salados, usando especias/alternativas.;medio;cardiovascular;Plan de reducción gradual de sal;Reducir sal poco a poco durante varias semanas.;Adaptar paladar.;medio;2-4 semanas;cardiovascular;media;Adaptar a historia clínica declarada, medicación, analíticas, cultura, economía, preferencias, etapa vital, riesgo de TCA y competencias profesionales. Derivar si hay señales de alarma.
Salud metabólica;Hidratos de baja calidad predominantes;Predominio de harinas refinadas/dulces y baja fibra.;general;metabólica;medio;"NUT2_SRC001;NUT2_SRC007";Señales de derivación nutricional/médica;Identificar pérdida involuntaria, síntomas, analíticas alteradas, TCA, embarazo o enfermedad.;alto;seguridad;Plan de derivación nutricional/médica;Identificar señal de alarma y profesional de referencia.;Aumentar seguridad.;alto;si aparece;seguridad;alta;Adaptar a historia clínica declarada, medicación, analíticas, cultura, economía, preferencias, etapa vital, riesgo de TCA y competencias profesionales. Derivar si hay señales de alarma.
