AREA;PROBLEMA_OBJETIVO;DESCRIPCION_PROBLEMA;POBLACION;TIPO_INTERVENCION_PROBLEMA;RIESGO_PROBLEMA;FUENTE_IDS;TECNICA_METODO;DESCRIPCION_TECNICA;RIESGO_TECNICA;TIPO_INTERVENCION_TECNICA;TAREA_PAUTA;DESCRIPCION_TAREA;OBJETIVO_TAREA;RIESGO_TAREA;DURACION;TIPO_INTERVENCION_TAREA;PRIORIDAD;NOTA_PROFESIONAL
Consentimiento, límites y seguridad;Dudas sobre consentimiento y acuerdos;Necesidad de clarificar consentimiento, límites, negociación y seguridad.;adultos/adolescentes;educativa;medio;"SEX_SRC001;SEX_SRC003";Contrato de consentimiento y acuerdos;Clarificar acuerdos, límites, señales de pausa y revisión mutua.;medio;pareja;Acuerdo de señales de pausa;Definir palabras/señales para pausar, revisar o parar sin discusión.;Aumentar seguridad relacional.;medio;20 min;pareja;media;Adaptar a consentimiento, seguridad, cultura, edad, orientación/identidad, salud física y contexto relacional. No aplicar tareas de pareja si existe coerción, violencia, miedo o falta de consentimiento.
Consentimiento, límites y seguridad;Dudas sobre consentimiento y acuerdos;Necesidad de clarificar consentimiento, límites, negociación y seguridad.;adultos/adolescentes;educativa;medio;"SEX_SRC001;SEX_SRC003";Contrato de consentimiento y acuerdos;Clarificar acuerdos, límites, señales de pausa y revisión mutua.;medio;pareja;Semáforo de consentimiento;Clasificar situaciones en verde/amarillo/rojo y decidir acciones.;Educar consentimiento de forma visual.;medio;30 min;educativa/pareja;media;Adaptar a consentimiento, seguridad, cultura, edad, orientación/identidad, salud física y contexto relacional. No aplicar tareas de pareja si existe coerción, violencia, miedo o falta de consentimiento.
Consentimiento, límites y seguridad;Dudas sobre consentimiento y acuerdos;Necesidad de clarificar consentimiento, límites, negociación y seguridad.;adultos/adolescentes;educativa;medio;"SEX_SRC001;SEX_SRC003";Plan de seguridad y derivación;Definir riesgo, contactos, recursos, servicios especializados y límites profesionales.;alto;seguridad;Plan de seguridad ante coerción;Identificar señales de riesgo, apoyos, recursos y pasos de salida/derivación.;Proteger a la persona.;alto;supervisado;seguridad;alta;Adaptar a consentimiento, seguridad, cultura, edad, orientación/identidad, salud física y contexto relacional. No aplicar tareas de pareja si existe coerción, violencia, miedo o falta de consentimiento.
Consentimiento, límites y seguridad;Dudas sobre consentimiento y acuerdos;Necesidad de clarificar consentimiento, límites, negociación y seguridad.;adultos/adolescentes;educativa;medio;"SEX_SRC001;SEX_SRC003";Plan de seguridad y derivación;Definir riesgo, contactos, recursos, servicios especializados y límites profesionales.;alto;seguridad;Plan de salida segura;Preparar recursos si existe miedo o presión en una relación.;Aumentar seguridad ante coerción.;alto;supervisado;seguridad;alta;Adaptar a consentimiento, seguridad, cultura, edad, orientación/identidad, salud física y contexto relacional. No aplicar tareas de pareja si existe coerción, violencia, miedo o falta de consentimiento.
Consentimiento, límites y seguridad;Dudas sobre consentimiento y acuerdos;Necesidad de clarificar consentimiento, límites, negociación y seguridad.;adultos/adolescentes;educativa;medio;"SEX_SRC001;SEX_SRC003";Educación sexual inclusiva;Información adaptada, respetuosa y no discriminatoria sobre sexualidad y diversidad.;bajo;educativa;Material inclusivo de educación sexual;Seleccionar recursos adaptados a orientación, identidad, cultura y capacidad.;Mejorar información respetuosa.;bajo;variable;educativa;media;Adaptar a consentimiento, seguridad, cultura, edad, orientación/identidad, salud física y contexto relacional. No aplicar tareas de pareja si existe coerción, violencia, miedo o falta de consentimiento.
Consentimiento, límites y seguridad;Dudas sobre consentimiento y acuerdos;Necesidad de clarificar consentimiento, límites, negociación y seguridad.;adultos/adolescentes;educativa;medio;"SEX_SRC001;SEX_SRC003";Plan de seguridad en adolescentes;Educación sobre consentimiento, privacidad digital, coerción, prevención y recursos.;alto;educativa/seguridad;Plan adolescente de privacidad digital;Trabajar límites, imágenes, presión, consentimiento y búsqueda de ayuda.;Prevenir riesgos digitales.;alto;educativa;adolescentes;alta;Adaptar a consentimiento, seguridad, cultura, edad, orientación/identidad, salud física y contexto relacional. No aplicar tareas de pareja si existe coerción, violencia, miedo o falta de consentimiento.
Consentimiento, límites y seguridad;Dudas sobre consentimiento y acuerdos;Necesidad de clarificar consentimiento, límites, negociación y seguridad.;adultos/adolescentes;educativa;medio;"SEX_SRC001;SEX_SRC003";Plan de prevención de recaídas;Detectar señales tempranas, barreras, acuerdos y estrategias de mantenimiento.;bajo;individual/pareja;Plan de mantenimiento;Señales tempranas, estrategias útiles, acuerdos y fecha de revisión.;Prevenir recaídas.;bajo;mensual;individual/pareja;media;Adaptar a consentimiento, seguridad, cultura, edad, orientación/identidad, salud física y contexto relacional. No aplicar tareas de pareja si existe coerción, violencia, miedo o falta de consentimiento.
Consentimiento, límites y seguridad;Dificultad para negociar prácticas o ritmos;Falta de acuerdos explícitos sobre qué, cuándo, cómo y con qué límites.;adultos;pareja;medio;"SEX_SRC003;SEX_SRC010";Cribado de seguridad, coerción y violencia;Explorar consentimiento, presión, miedo, violencia o riesgo antes de tareas de pareja.;alto;seguridad;Escala de presión sexual percibida;Valorar presión propia/externa 0-10 y decidir si pausar o negociar.;Prevenir coerción sutil.;medio;cada situación;individual/pareja;alta;Adaptar a consentimiento, seguridad, cultura, edad, orientación/identidad, salud física y contexto relacional. No aplicar tareas de pareja si existe coerción, violencia, miedo o falta de consentimiento.
Consentimiento, límites y seguridad;Dificultad para negociar prácticas o ritmos;Falta de acuerdos explícitos sobre qué, cuándo, cómo y con qué límites.;adultos;pareja;medio;"SEX_SRC003;SEX_SRC010";Asertividad y límites sexuales;Entrenar decir no, pedir pausa, pedir cambio y negociar límites.;medio;individual/pareja;Ensayo de límite sexual;Preparar frases para decir no, pedir pausa o cambiar de ritmo.;Fortalecer consentimiento y seguridad.;medio;sesión/casa;individual/pareja;media;Adaptar a consentimiento, seguridad, cultura, edad, orientación/identidad, salud física y contexto relacional. No aplicar tareas de pareja si existe coerción, violencia, miedo o falta de consentimiento.
Consentimiento, límites y seguridad;Dificultad para negociar prácticas o ritmos;Falta de acuerdos explícitos sobre qué, cuándo, cómo y con qué límites.;adultos;pareja;medio;"SEX_SRC003;SEX_SRC010";Asertividad y límites sexuales;Entrenar decir no, pedir pausa, pedir cambio y negociar límites.;medio;individual/pareja;Mapa de consentimiento personal;Definir sí, no, quizá, condiciones, límites y señales de pausa.;Clarificar límites.;medio;30 min;individual/pareja;media;Adaptar a consentimiento, seguridad, cultura, edad, orientación/identidad, salud física y contexto relacional. No aplicar tareas de pareja si existe coerción, violencia, miedo o falta de consentimiento.
Consentimiento, límites y seguridad;Dificultad para negociar prácticas o ritmos;Falta de acuerdos explícitos sobre qué, cuándo, cómo y con qué límites.;adultos;pareja;medio;"SEX_SRC003;SEX_SRC010";Asertividad y límites sexuales;Entrenar decir no, pedir pausa, pedir cambio y negociar límites.;medio;individual/pareja;Práctica de pedir pausa;Ensayar pedir pausa de forma clara y recibirla sin castigo.;Normalizar límites.;medio;sesión/casa;pareja;media;Adaptar a consentimiento, seguridad, cultura, edad, orientación/identidad, salud física y contexto relacional. No aplicar tareas de pareja si existe coerción, violencia, miedo o falta de consentimiento.
Consentimiento, límites y seguridad;Dificultad para negociar prácticas o ritmos;Falta de acuerdos explícitos sobre qué, cuándo, cómo y con qué límites.;adultos;pareja;medio;"SEX_SRC003;SEX_SRC010";Contrato de consentimiento y acuerdos;Clarificar acuerdos, límites, señales de pausa y revisión mutua.;medio;pareja;Acuerdo de señales de pausa;Definir palabras/señales para pausar, revisar o parar sin discusión.;Aumentar seguridad relacional.;medio;20 min;pareja;media;Adaptar a consentimiento, seguridad, cultura, edad, orientación/identidad, salud física y contexto relacional. No aplicar tareas de pareja si existe coerción, violencia, miedo o falta de consentimiento.
Consentimiento, límites y seguridad;Dificultad para negociar prácticas o ritmos;Falta de acuerdos explícitos sobre qué, cuándo, cómo y con qué límites.;adultos;pareja;medio;"SEX_SRC003;SEX_SRC010";Contrato de consentimiento y acuerdos;Clarificar acuerdos, límites, señales de pausa y revisión mutua.;medio;pareja;Semáforo de consentimiento;Clasificar situaciones en verde/amarillo/rojo y decidir acciones.;Educar consentimiento de forma visual.;medio;30 min;educativa/pareja;media;Adaptar a consentimiento, seguridad, cultura, edad, orientación/identidad, salud física y contexto relacional. No aplicar tareas de pareja si existe coerción, violencia, miedo o falta de consentimiento.
Consentimiento, límites y seguridad;Dificultad para negociar prácticas o ritmos;Falta de acuerdos explícitos sobre qué, cuándo, cómo y con qué límites.;adultos;pareja;medio;"SEX_SRC003;SEX_SRC010";Plan de seguridad y derivación;Definir riesgo, contactos, recursos, servicios especializados y límites profesionales.;alto;seguridad;Plan de seguridad ante coerción;Identificar señales de riesgo, apoyos, recursos y pasos de salida/derivación.;Proteger a la persona.;alto;supervisado;seguridad;alta;Adaptar a consentimiento, seguridad, cultura, edad, orientación/identidad, salud física y contexto relacional. No aplicar tareas de pareja si existe coerción, violencia, miedo o falta de consentimiento.
Consentimiento, límites y seguridad;Dificultad para negociar prácticas o ritmos;Falta de acuerdos explícitos sobre qué, cuándo, cómo y con qué límites.;adultos;pareja;medio;"SEX_SRC003;SEX_SRC010";Plan de seguridad y derivación;Definir riesgo, contactos, recursos, servicios especializados y límites profesionales.;alto;seguridad;Plan de salida segura;Preparar recursos si existe miedo o presión en una relación.;Aumentar seguridad ante coerción.;alto;supervisado;seguridad;alta;Adaptar a consentimiento, seguridad, cultura, edad, orientación/identidad, salud física y contexto relacional. No aplicar tareas de pareja si existe coerción, violencia, miedo o falta de consentimiento.
Consentimiento, límites y seguridad;Dificultad para negociar prácticas o ritmos;Falta de acuerdos explícitos sobre qué, cuándo, cómo y con qué límites.;adultos;pareja;medio;"SEX_SRC003;SEX_SRC010";Educación sexual inclusiva;Información adaptada, respetuosa y no discriminatoria sobre sexualidad y diversidad.;bajo;educativa;Material inclusivo de educación sexual;Seleccionar recursos adaptados a orientación, identidad, cultura y capacidad.;Mejorar información respetuosa.;bajo;variable;educativa;media;Adaptar a consentimiento, seguridad, cultura, edad, orientación/identidad, salud física y contexto relacional. No aplicar tareas de pareja si existe coerción, violencia, miedo o falta de consentimiento.
Consentimiento, límites y seguridad;Dificultad para negociar prácticas o ritmos;Falta de acuerdos explícitos sobre qué, cuándo, cómo y con qué límites.;adultos;pareja;medio;"SEX_SRC003;SEX_SRC010";Plan de seguridad en adolescentes;Educación sobre consentimiento, privacidad digital, coerción, prevención y recursos.;alto;educativa/seguridad;Plan adolescente de privacidad digital;Trabajar límites, imágenes, presión, consentimiento y búsqueda de ayuda.;Prevenir riesgos digitales.;alto;educativa;adolescentes;alta;Adaptar a consentimiento, seguridad, cultura, edad, orientación/identidad, salud física y contexto relacional. No aplicar tareas de pareja si existe coerción, violencia, miedo o falta de consentimiento.
Consentimiento, límites y seguridad;Dificultad para negociar prácticas o ritmos;Falta de acuerdos explícitos sobre qué, cuándo, cómo y con qué límites.;adultos;pareja;medio;"SEX_SRC003;SEX_SRC010";Plan de prevención de recaídas;Detectar señales tempranas, barreras, acuerdos y estrategias de mantenimiento.;bajo;individual/pareja;Plan de mantenimiento;Señales tempranas, estrategias útiles, acuerdos y fecha de revisión.;Prevenir recaídas.;bajo;mensual;individual/pareja;media;Adaptar a consentimiento, seguridad, cultura, edad, orientación/identidad, salud física y contexto relacional. No aplicar tareas de pareja si existe coerción, violencia, miedo o falta de consentimiento.
Mitos, creencias y educación sexual;Mitos sexuales y expectativas irreales;Creencias rígidas sobre frecuencia, deseo, orgasmo, penetración o rendimiento.;adultos/adolescentes;educativa;bajo;"SEX_SRC001;SEX_SRC010";Psicoeducación sexual basada en evidencia;Explicar sexualidad, respuesta sexual, variabilidad, placer, consentimiento y seguridad sin patologizar.;bajo;educativa;Rueda de salud sexual personal;Completar áreas de bienestar, dudas, límites, valores y objetivos sexuales.;Clarificar demanda y objetivos.;bajo;20-30 min;individual;media;Adaptar a consentimiento, seguridad, cultura, edad, orientación/identidad, salud física y contexto relacional. No aplicar tareas de pareja si existe coerción, violencia, miedo o falta de consentimiento.
Mitos, creencias y educación sexual;Mitos sexuales y expectativas irreales;Creencias rígidas sobre frecuencia, deseo, orgasmo, penetración o rendimiento.;adultos/adolescentes;educativa;bajo;"SEX_SRC001;SEX_SRC010";Psicoeducación sexual basada en evidencia;Explicar sexualidad, respuesta sexual, variabilidad, placer, consentimiento y seguridad sin patologizar.;bajo;educativa;Lista de dudas para consulta;Anotar dudas de sexualidad, salud, prevención o relación para revisar en sesión.;Facilitar conversación profesional.;bajo;10 min;individual;media;Adaptar a consentimiento, seguridad, cultura, edad, orientación/identidad, salud física y contexto relacional. No aplicar tareas de pareja si existe coerción, violencia, miedo o falta de consentimiento.
Mitos, creencias y educación sexual;Mitos sexuales y expectativas irreales;Creencias rígidas sobre frecuencia, deseo, orgasmo, penetración o rendimiento.;adultos/adolescentes;educativa;bajo;"SEX_SRC001;SEX_SRC010";Reestructuración de mitos sexuales;Identificar y flexibilizar creencias rígidas sobre deseo, cuerpo, orgasmo o rendimiento.;bajo;individual/pareja;Registro de mitos sexuales;Anotar creencia, origen, emoción, coste y alternativa flexible.;Flexibilizar expectativas.;bajo;7 días;individual/pareja;media;Adaptar a consentimiento, seguridad, cultura, edad, orientación/identidad, salud física y contexto relacional. No aplicar tareas de pareja si existe coerción, violencia, miedo o falta de consentimiento.
Mitos, creencias y educación sexual;Mitos sexuales y expectativas irreales;Creencias rígidas sobre frecuencia, deseo, orgasmo, penetración o rendimiento.;adultos/adolescentes;educativa;bajo;"SEX_SRC001;SEX_SRC010";Trabajo con vergüenza sexual;Reducir evitación, autocrítica y secretos mediante validación y exposición gradual.;medio;individual;Registro de vergüenza sexual;Anotar situación, pensamiento, emoción, evitación y respuesta alternativa.;Reducir vergüenza.;medio;7 días;individual;media;Adaptar a consentimiento, seguridad, cultura, edad, orientación/identidad, salud física y contexto relacional. No aplicar tareas de pareja si existe coerción, violencia, miedo o falta de consentimiento.
Mitos, creencias y educación sexual;Mitos sexuales y expectativas irreales;Creencias rígidas sobre frecuencia, deseo, orgasmo, penetración o rendimiento.;adultos/adolescentes;educativa;bajo;"SEX_SRC001;SEX_SRC010";Educación sexual inclusiva;Información adaptada, respetuosa y no discriminatoria sobre sexualidad y diversidad.;bajo;educativa;Material inclusivo de educación sexual;Seleccionar recursos adaptados a orientación, identidad, cultura y capacidad.;Mejorar información respetuosa.;bajo;variable;educativa;media;Adaptar a consentimiento, seguridad, cultura, edad, orientación/identidad, salud física y contexto relacional. No aplicar tareas de pareja si existe coerción, violencia, miedo o falta de consentimiento.
Mitos, creencias y educación sexual;Mitos sexuales y expectativas irreales;Creencias rígidas sobre frecuencia, deseo, orgasmo, penetración o rendimiento.;adultos/adolescentes;educativa;bajo;"SEX_SRC001;SEX_SRC010";Reestructuración de pornomitos;Diferenciar ficción, expectativas, cuerpos, consentimiento y realidad relacional.;bajo;educativa;Diferenciar ficción y realidad;Listar expectativas aprendidas de pornografía y contrastarlas con salud/consentimiento.;Reducir pornomitos.;bajo;30 min;educativa/individual;media;Adaptar a consentimiento, seguridad, cultura, edad, orientación/identidad, salud física y contexto relacional. No aplicar tareas de pareja si existe coerción, violencia, miedo o falta de consentimiento.
Mitos, creencias y educación sexual;Mitos sexuales y expectativas irreales;Creencias rígidas sobre frecuencia, deseo, orgasmo, penetración o rendimiento.;adultos/adolescentes;educativa;bajo;"SEX_SRC001;SEX_SRC010";Trabajo con culpa y valores;Explorar conflicto entre deseo, valores, cultura, religión y bienestar sin imponer.;medio;individual;Registro de culpa sexual;Anotar culpa, norma interna, origen, utilidad, coste y alternativa compatible con valores.;Trabajar culpa sin imponer valores.;medio;7 días;individual;media;Adaptar a consentimiento, seguridad, cultura, edad, orientación/identidad, salud física y contexto relacional. No aplicar tareas de pareja si existe coerción, violencia, miedo o falta de consentimiento.
Mitos, creencias y educación sexual;Mitos sexuales y expectativas irreales;Creencias rígidas sobre frecuencia, deseo, orgasmo, penetración o rendimiento.;adultos/adolescentes;educativa;bajo;"SEX_SRC001;SEX_SRC010";Trabajo de valores e intimidad;Clarificar qué significa una vida sexual/afectiva valiosa para la persona/pareja.;bajo;individual/pareja;Valores y sexualidad;Escribir qué sexualidad se quiere construir: respeto, placer, seguridad, conexión, cuidado.;Alinear conducta con valores.;bajo;20 min;individual/pareja;media;Adaptar a consentimiento, seguridad, cultura, edad, orientación/identidad, salud física y contexto relacional. No aplicar tareas de pareja si existe coerción, violencia, miedo o falta de consentimiento.
Mitos, creencias y educación sexual;Mitos sexuales y expectativas irreales;Creencias rígidas sobre frecuencia, deseo, orgasmo, penetración o rendimiento.;adultos/adolescentes;educativa;bajo;"SEX_SRC001;SEX_SRC010";Plan de prevención de recaídas;Detectar señales tempranas, barreras, acuerdos y estrategias de mantenimiento.;bajo;individual/pareja;Plan de mantenimiento;Señales tempranas, estrategias útiles, acuerdos y fecha de revisión.;Prevenir recaídas.;bajo;mensual;individual/pareja;media;Adaptar a consentimiento, seguridad, cultura, edad, orientación/identidad, salud física y contexto relacional. No aplicar tareas de pareja si existe coerción, violencia, miedo o falta de consentimiento.
Mitos, creencias y educación sexual;Culpa o vergüenza sexual aprendida;Malestar vinculado a educación, religión, cultura, familia o experiencias previas.;adultos;individual;medio;"SEX_SRC001;SEX_SRC003";Psicoeducación sexual basada en evidencia;Explicar sexualidad, respuesta sexual, variabilidad, placer, consentimiento y seguridad sin patologizar.;bajo;educativa;Rueda de salud sexual personal;Completar áreas de bienestar, dudas, límites, valores y objetivos sexuales.;Clarificar demanda y objetivos.;bajo;20-30 min;individual;media;Adaptar a consentimiento, seguridad, cultura, edad, orientación/identidad, salud física y contexto relacional. No aplicar tareas de pareja si existe coerción, violencia, miedo o falta de consentimiento.
Mitos, creencias y educación sexual;Culpa o vergüenza sexual aprendida;Malestar vinculado a educación, religión, cultura, familia o experiencias previas.;adultos;individual;medio;"SEX_SRC001;SEX_SRC003";Psicoeducación sexual basada en evidencia;Explicar sexualidad, respuesta sexual, variabilidad, placer, consentimiento y seguridad sin patologizar.;bajo;educativa;Lista de dudas para consulta;Anotar dudas de sexualidad, salud, prevención o relación para revisar en sesión.;Facilitar conversación profesional.;bajo;10 min;individual;media;Adaptar a consentimiento, seguridad, cultura, edad, orientación/identidad, salud física y contexto relacional. No aplicar tareas de pareja si existe coerción, violencia, miedo o falta de consentimiento.
Mitos, creencias y educación sexual;Culpa o vergüenza sexual aprendida;Malestar vinculado a educación, religión, cultura, familia o experiencias previas.;adultos;individual;medio;"SEX_SRC001;SEX_SRC003";Reestructuración de mitos sexuales;Identificar y flexibilizar creencias rígidas sobre deseo, cuerpo, orgasmo o rendimiento.;bajo;individual/pareja;Registro de mitos sexuales;Anotar creencia, origen, emoción, coste y alternativa flexible.;Flexibilizar expectativas.;bajo;7 días;individual/pareja;media;Adaptar a consentimiento, seguridad, cultura, edad, orientación/identidad, salud física y contexto relacional. No aplicar tareas de pareja si existe coerción, violencia, miedo o falta de consentimiento.
Mitos, creencias y educación sexual;Culpa o vergüenza sexual aprendida;Malestar vinculado a educación, religión, cultura, familia o experiencias previas.;adultos;individual;medio;"SEX_SRC001;SEX_SRC003";Trabajo con vergüenza sexual;Reducir evitación, autocrítica y secretos mediante validación y exposición gradual.;medio;individual;Registro de vergüenza sexual;Anotar situación, pensamiento, emoción, evitación y respuesta alternativa.;Reducir vergüenza.;medio;7 días;individual;media;Adaptar a consentimiento, seguridad, cultura, edad, orientación/identidad, salud física y contexto relacional. No aplicar tareas de pareja si existe coerción, violencia, miedo o falta de consentimiento.
Mitos, creencias y educación sexual;Culpa o vergüenza sexual aprendida;Malestar vinculado a educación, religión, cultura, familia o experiencias previas.;adultos;individual;medio;"SEX_SRC001;SEX_SRC003";Educación sexual inclusiva;Información adaptada, respetuosa y no discriminatoria sobre sexualidad y diversidad.;bajo;educativa;Material inclusivo de educación sexual;Seleccionar recursos adaptados a orientación, identidad, cultura y capacidad.;Mejorar información respetuosa.;bajo;variable;educativa;media;Adaptar a consentimiento, seguridad, cultura, edad, orientación/identidad, salud física y contexto relacional. No aplicar tareas de pareja si existe coerción, violencia, miedo o falta de consentimiento.
Mitos, creencias y educación sexual;Culpa o vergüenza sexual aprendida;Malestar vinculado a educación, religión, cultura, familia o experiencias previas.;adultos;individual;medio;"SEX_SRC001;SEX_SRC003";Reestructuración de pornomitos;Diferenciar ficción, expectativas, cuerpos, consentimiento y realidad relacional.;bajo;educativa;Diferenciar ficción y realidad;Listar expectativas aprendidas de pornografía y contrastarlas con salud/consentimiento.;Reducir pornomitos.;bajo;30 min;educativa/individual;media;Adaptar a consentimiento, seguridad, cultura, edad, orientación/identidad, salud física y contexto relacional. No aplicar tareas de pareja si existe coerción, violencia, miedo o falta de consentimiento.
Mitos, creencias y educación sexual;Culpa o vergüenza sexual aprendida;Malestar vinculado a educación, religión, cultura, familia o experiencias previas.;adultos;individual;medio;"SEX_SRC001;SEX_SRC003";Trabajo con culpa y valores;Explorar conflicto entre deseo, valores, cultura, religión y bienestar sin imponer.;medio;individual;Registro de culpa sexual;Anotar culpa, norma interna, origen, utilidad, coste y alternativa compatible con valores.;Trabajar culpa sin imponer valores.;medio;7 días;individual;media;Adaptar a consentimiento, seguridad, cultura, edad, orientación/identidad, salud física y contexto relacional. No aplicar tareas de pareja si existe coerción, violencia, miedo o falta de consentimiento.
Mitos, creencias y educación sexual;Culpa o vergüenza sexual aprendida;Malestar vinculado a educación, religión, cultura, familia o experiencias previas.;adultos;individual;medio;"SEX_SRC001;SEX_SRC003";Trabajo de valores e intimidad;Clarificar qué significa una vida sexual/afectiva valiosa para la persona/pareja.;bajo;individual/pareja;Valores y sexualidad;Escribir qué sexualidad se quiere construir: respeto, placer, seguridad, conexión, cuidado.;Alinear conducta con valores.;bajo;20 min;individual/pareja;media;Adaptar a consentimiento, seguridad, cultura, edad, orientación/identidad, salud física y contexto relacional. No aplicar tareas de pareja si existe coerción, violencia, miedo o falta de consentimiento.
Mitos, creencias y educación sexual;Culpa o vergüenza sexual aprendida;Malestar vinculado a educación, religión, cultura, familia o experiencias previas.;adultos;individual;medio;"SEX_SRC001;SEX_SRC003";Plan de prevención de recaídas;Detectar señales tempranas, barreras, acuerdos y estrategias de mantenimiento.;bajo;individual/pareja;Plan de mantenimiento;Señales tempranas, estrategias útiles, acuerdos y fecha de revisión.;Prevenir recaídas.;bajo;mensual;individual/pareja;media;Adaptar a consentimiento, seguridad, cultura, edad, orientación/identidad, salud física y contexto relacional. No aplicar tareas de pareja si existe coerción, violencia, miedo o falta de consentimiento.
Mitos, creencias y educación sexual;Guion sexual rígido;Creencia de que el encuentro sexual debe seguir una secuencia fija o normativa.;adultos;individual/pareja;bajo;"SEX_SRC010;SEX_SRC012";Psicoeducación sexual basada en evidencia;Explicar sexualidad, respuesta sexual, variabilidad, placer, consentimiento y seguridad sin patologizar.;bajo;educativa;Rueda de salud sexual personal;Completar áreas de bienestar, dudas, límites, valores y objetivos sexuales.;Clarificar demanda y objetivos.;bajo;20-30 min;individual;media;Adaptar a consentimiento, seguridad, cultura, edad, orientación/identidad, salud física y contexto relacional. No aplicar tareas de pareja si existe coerción, violencia, miedo o falta de consentimiento.
Mitos, creencias y educación sexual;Guion sexual rígido;Creencia de que el encuentro sexual debe seguir una secuencia fija o normativa.;adultos;individual/pareja;bajo;"SEX_SRC010;SEX_SRC012";Psicoeducación sexual basada en evidencia;Explicar sexualidad, respuesta sexual, variabilidad, placer, consentimiento y seguridad sin patologizar.;bajo;educativa;Lista de dudas para consulta;Anotar dudas de sexualidad, salud, prevención o relación para revisar en sesión.;Facilitar conversación profesional.;bajo;10 min;individual;media;Adaptar a consentimiento, seguridad, cultura, edad, orientación/identidad, salud física y contexto relacional. No aplicar tareas de pareja si existe coerción, violencia, miedo o falta de consentimiento.
Mitos, creencias y educación sexual;Guion sexual rígido;Creencia de que el encuentro sexual debe seguir una secuencia fija o normativa.;adultos;individual/pareja;bajo;"SEX_SRC010;SEX_SRC012";Reestructuración de mitos sexuales;Identificar y flexibilizar creencias rígidas sobre deseo, cuerpo, orgasmo o rendimiento.;bajo;individual/pareja;Registro de mitos sexuales;Anotar creencia, origen, emoción, coste y alternativa flexible.;Flexibilizar expectativas.;bajo;7 días;individual/pareja;media;Adaptar a consentimiento, seguridad, cultura, edad, orientación/identidad, salud física y contexto relacional. No aplicar tareas de pareja si existe coerción, violencia, miedo o falta de consentimiento.
Mitos, creencias y educación sexual;Guion sexual rígido;Creencia de que el encuentro sexual debe seguir una secuencia fija o normativa.;adultos;individual/pareja;bajo;"SEX_SRC010;SEX_SRC012";Trabajo con vergüenza sexual;Reducir evitación, autocrítica y secretos mediante validación y exposición gradual.;medio;individual;Registro de vergüenza sexual;Anotar situación, pensamiento, emoción, evitación y respuesta alternativa.;Reducir vergüenza.;medio;7 días;individual;media;Adaptar a consentimiento, seguridad, cultura, edad, orientación/identidad, salud física y contexto relacional. No aplicar tareas de pareja si existe coerción, violencia, miedo o falta de consentimiento.
Mitos, creencias y educación sexual;Guion sexual rígido;Creencia de que el encuentro sexual debe seguir una secuencia fija o normativa.;adultos;individual/pareja;bajo;"SEX_SRC010;SEX_SRC012";Educación sexual inclusiva;Información adaptada, respetuosa y no discriminatoria sobre sexualidad y diversidad.;bajo;educativa;Material inclusivo de educación sexual;Seleccionar recursos adaptados a orientación, identidad, cultura y capacidad.;Mejorar información respetuosa.;bajo;variable;educativa;media;Adaptar a consentimiento, seguridad, cultura, edad, orientación/identidad, salud física y contexto relacional. No aplicar tareas de pareja si existe coerción, violencia, miedo o falta de consentimiento.
Mitos, creencias y educación sexual;Guion sexual rígido;Creencia de que el encuentro sexual debe seguir una secuencia fija o normativa.;adultos;individual/pareja;bajo;"SEX_SRC010;SEX_SRC012";Reestructuración de pornomitos;Diferenciar ficción, expectativas, cuerpos, consentimiento y realidad relacional.;bajo;educativa;Diferenciar ficción y realidad;Listar expectativas aprendidas de pornografía y contrastarlas con salud/consentimiento.;Reducir pornomitos.;bajo;30 min;educativa/individual;media;Adaptar a consentimiento, seguridad, cultura, edad, orientación/identidad, salud física y contexto relacional. No aplicar tareas de pareja si existe coerción, violencia, miedo o falta de consentimiento.
Mitos, creencias y educación sexual;Guion sexual rígido;Creencia de que el encuentro sexual debe seguir una secuencia fija o normativa.;adultos;individual/pareja;bajo;"SEX_SRC010;SEX_SRC012";Trabajo con culpa y valores;Explorar conflicto entre deseo, valores, cultura, religión y bienestar sin imponer.;medio;individual;Registro de culpa sexual;Anotar culpa, norma interna, origen, utilidad, coste y alternativa compatible con valores.;Trabajar culpa sin imponer valores.;medio;7 días;individual;media;Adaptar a consentimiento, seguridad, cultura, edad, orientación/identidad, salud física y contexto relacional. No aplicar tareas de pareja si existe coerción, violencia, miedo o falta de consentimiento.
Mitos, creencias y educación sexual;Guion sexual rígido;Creencia de que el encuentro sexual debe seguir una secuencia fija o normativa.;adultos;individual/pareja;bajo;"SEX_SRC010;SEX_SRC012";Trabajo de valores e intimidad;Clarificar qué significa una vida sexual/afectiva valiosa para la persona/pareja.;bajo;individual/pareja;Valores y sexualidad;Escribir qué sexualidad se quiere construir: respeto, placer, seguridad, conexión, cuidado.;Alinear conducta con valores.;bajo;20 min;individual/pareja;media;Adaptar a consentimiento, seguridad, cultura, edad, orientación/identidad, salud física y contexto relacional. No aplicar tareas de pareja si existe coerción, violencia, miedo o falta de consentimiento.
