AREA;PROBLEMA_OBJETIVO;DESCRIPCION_PROBLEMA;POBLACION;TIPO_INTERVENCION_PROBLEMA;RIESGO_PROBLEMA;FUENTE_IDS;TECNICA_METODO;DESCRIPCION_TECNICA;RIESGO_TECNICA;TIPO_INTERVENCION_TECNICA;TAREA_PAUTA;DESCRIPCION_TAREA;OBJETIVO_TAREA;RIESGO_TAREA;DURACION;TIPO_INTERVENCION_TAREA;PRIORIDAD;NOTA_PROFESIONAL
Tobillo, pie y marcha;Movilidad de tobillo limitada;Dorsiflexión reducida que afecta marcha, sentadilla o carrera.;adultos;movilidad;bajo;FIS2_SRC016;Reeducación de la marcha;Trabajo de patrón, apoyo, cadencia, simetría y seguridad.;medio;funcional;Reeducación de marcha consciente;Practicar apoyo, cadencia y simetría.;Mejorar patrón de marcha.;medio;diario;funcional;media;Adaptar a valoración individual, irritabilidad, fase, dolor, función, comorbilidades, objetivos y tolerancia. Derivar si hay banderas rojas, síntomas neurológicos progresivos, dolor no mecánico o señales de alarma.
Tobillo, pie y marcha;Movilidad de tobillo limitada;Dorsiflexión reducida que afecta marcha, sentadilla o carrera.;adultos;movilidad;bajo;FIS2_SRC016;Carga progresiva tendinosa;Gestionar carga, dolor aceptable y progresión para tendón.;medio;tendón;Carga tendinosa progresiva;Subir carga/repeticiones de forma planificada.;Aumentar capacidad del tendón.;medio;semanal;tendón;media;Adaptar a valoración individual, irritabilidad, fase, dolor, función, comorbilidades, objetivos y tolerancia. Derivar si hay banderas rojas, síntomas neurológicos progresivos, dolor no mecánico o señales de alarma.
Tobillo, pie y marcha;Movilidad de tobillo limitada;Dorsiflexión reducida que afecta marcha, sentadilla o carrera.;adultos;movilidad;bajo;FIS2_SRC016;Semáforo de dolor/tolerancia;Definir verde/amarillo/rojo según dolor, función y evolución 24-48h.;medio;seguridad;Semáforo de dolor 24h;Verde continuar, amarillo ajustar, rojo parar/consultar según evolución.;Dosificar con seguridad.;medio;cada ejercicio;seguridad;alta;Adaptar a valoración individual, irritabilidad, fase, dolor, función, comorbilidades, objetivos y tolerancia. Derivar si hay banderas rojas, síntomas neurológicos progresivos, dolor no mecánico o señales de alarma.
Tobillo, pie y marcha;Movilidad de tobillo limitada;Dorsiflexión reducida que afecta marcha, sentadilla o carrera.;adultos;movilidad;bajo;FIS2_SRC016;Semáforo de dolor/tolerancia;Definir verde/amarillo/rojo según dolor, función y evolución 24-48h.;medio;seguridad;Registro de carga y dolor 24h;Anotar ejercicio, dolor durante, después y al día siguiente.;Ajustar dosis de tendón.;medio;cada sesión;seguridad;alta;Adaptar a valoración individual, irritabilidad, fase, dolor, función, comorbilidades, objetivos y tolerancia. Derivar si hay banderas rojas, síntomas neurológicos progresivos, dolor no mecánico o señales de alarma.
Tobillo, pie y marcha;Alteración de marcha por dolor;Cambios en marcha por dolor, miedo o debilidad.;adultos/mayores;funcional;medio;"FIS2_SRC001;FIS2_SRC018";Propiocepción de tobillo;Equilibrio, superficies, perturbaciones y control del tobillo.;medio;propiocepción;Equilibrio monopodal con apoyo;Mantener equilibrio cerca de apoyo estable.;Mejorar propiocepción de tobillo.;medio;diario;propiocepción;media;Adaptar a valoración individual, irritabilidad, fase, dolor, función, comorbilidades, objetivos y tolerancia. Derivar si hay banderas rojas, síntomas neurológicos progresivos, dolor no mecánico o señales de alarma.
Tobillo, pie y marcha;Alteración de marcha por dolor;Cambios en marcha por dolor, miedo o debilidad.;adultos/mayores;funcional;medio;"FIS2_SRC001;FIS2_SRC018";Movilidad de tobillo;Dorsiflexión, movilidad talocrural y control de rango.;bajo;movilidad;Movilidad rodilla-pared tobillo;Dorsiflexión de tobillo dosificada.;Mejorar movilidad de tobillo.;bajo;diario;movilidad;media;Adaptar a valoración individual, irritabilidad, fase, dolor, función, comorbilidades, objetivos y tolerancia. Derivar si hay banderas rojas, síntomas neurológicos progresivos, dolor no mecánico o señales de alarma.
Tobillo, pie y marcha;Alteración de marcha por dolor;Cambios en marcha por dolor, miedo o debilidad.;adultos/mayores;funcional;medio;"FIS2_SRC001;FIS2_SRC018";Fortalecimiento de tríceps sural;Elevaciones de talón, sóleo/gemelo y progresión de carga.;medio;fuerza/tendón;Elevaciones de talón bilaterales;Trabajo de gemelo/sóleo progresivo.;Mejorar fuerza tríceps sural.;medio;3 días/semana;fuerza/tendón;media;Adaptar a valoración individual, irritabilidad, fase, dolor, función, comorbilidades, objetivos y tolerancia. Derivar si hay banderas rojas, síntomas neurológicos progresivos, dolor no mecánico o señales de alarma.
Tobillo, pie y marcha;Alteración de marcha por dolor;Cambios en marcha por dolor, miedo o debilidad.;adultos/mayores;funcional;medio;"FIS2_SRC001;FIS2_SRC018";Fortalecimiento de tríceps sural;Elevaciones de talón, sóleo/gemelo y progresión de carga.;medio;fuerza/tendón;Elevaciones de talón unilaterales progresivas;Progresión unilateral si tolera.;Rehabilitar Aquiles/pantorrilla.;medio;3 días/semana;fuerza/tendón;media;Adaptar a valoración individual, irritabilidad, fase, dolor, función, comorbilidades, objetivos y tolerancia. Derivar si hay banderas rojas, síntomas neurológicos progresivos, dolor no mecánico o señales de alarma.
Tobillo, pie y marcha;Alteración de marcha por dolor;Cambios en marcha por dolor, miedo o debilidad.;adultos/mayores;funcional;medio;"FIS2_SRC001;FIS2_SRC018";Trabajo intrínsecos del pie;Ejercicios de control del arco, dedos y pie.;bajo;fuerza/control;Short foot / arco activo;Control de intrínsecos del pie.;Mejorar soporte del pie.;bajo;3-5 días/semana;fuerza/control;media;Adaptar a valoración individual, irritabilidad, fase, dolor, función, comorbilidades, objetivos y tolerancia. Derivar si hay banderas rojas, síntomas neurológicos progresivos, dolor no mecánico o señales de alarma.
Tobillo, pie y marcha;Alteración de marcha por dolor;Cambios en marcha por dolor, miedo o debilidad.;adultos/mayores;funcional;medio;"FIS2_SRC001;FIS2_SRC018";Reeducación de la marcha;Trabajo de patrón, apoyo, cadencia, simetría y seguridad.;medio;funcional;Control de apoyo unipodal;Mantener pelvis estable en una pierna.;Mejorar control pélvico.;bajo;3 días/semana;control;media;Adaptar a valoración individual, irritabilidad, fase, dolor, función, comorbilidades, objetivos y tolerancia. Derivar si hay banderas rojas, síntomas neurológicos progresivos, dolor no mecánico o señales de alarma.
Tobillo, pie y marcha;Alteración de marcha por dolor;Cambios en marcha por dolor, miedo o debilidad.;adultos/mayores;funcional;medio;"FIS2_SRC001;FIS2_SRC018";Reeducación de la marcha;Trabajo de patrón, apoyo, cadencia, simetría y seguridad.;medio;funcional;Reeducación de marcha consciente;Practicar apoyo, cadencia y simetría.;Mejorar patrón de marcha.;medio;diario;funcional;media;Adaptar a valoración individual, irritabilidad, fase, dolor, función, comorbilidades, objetivos y tolerancia. Derivar si hay banderas rojas, síntomas neurológicos progresivos, dolor no mecánico o señales de alarma.
Tobillo, pie y marcha;Alteración de marcha por dolor;Cambios en marcha por dolor, miedo o debilidad.;adultos/mayores;funcional;medio;"FIS2_SRC001;FIS2_SRC018";Carga progresiva tendinosa;Gestionar carga, dolor aceptable y progresión para tendón.;medio;tendón;Carga tendinosa progresiva;Subir carga/repeticiones de forma planificada.;Aumentar capacidad del tendón.;medio;semanal;tendón;media;Adaptar a valoración individual, irritabilidad, fase, dolor, función, comorbilidades, objetivos y tolerancia. Derivar si hay banderas rojas, síntomas neurológicos progresivos, dolor no mecánico o señales de alarma.
Tobillo, pie y marcha;Alteración de marcha por dolor;Cambios en marcha por dolor, miedo o debilidad.;adultos/mayores;funcional;medio;"FIS2_SRC001;FIS2_SRC018";Semáforo de dolor/tolerancia;Definir verde/amarillo/rojo según dolor, función y evolución 24-48h.;medio;seguridad;Semáforo de dolor 24h;Verde continuar, amarillo ajustar, rojo parar/consultar según evolución.;Dosificar con seguridad.;medio;cada ejercicio;seguridad;alta;Adaptar a valoración individual, irritabilidad, fase, dolor, función, comorbilidades, objetivos y tolerancia. Derivar si hay banderas rojas, síntomas neurológicos progresivos, dolor no mecánico o señales de alarma.
Tobillo, pie y marcha;Alteración de marcha por dolor;Cambios en marcha por dolor, miedo o debilidad.;adultos/mayores;funcional;medio;"FIS2_SRC001;FIS2_SRC018";Semáforo de dolor/tolerancia;Definir verde/amarillo/rojo según dolor, función y evolución 24-48h.;medio;seguridad;Registro de carga y dolor 24h;Anotar ejercicio, dolor durante, después y al día siguiente.;Ajustar dosis de tendón.;medio;cada sesión;seguridad;alta;Adaptar a valoración individual, irritabilidad, fase, dolor, función, comorbilidades, objetivos y tolerancia. Derivar si hay banderas rojas, síntomas neurológicos progresivos, dolor no mecánico o señales de alarma.
Tendinopatías y sobrecarga;Tendinopatía rotuliana;Dolor anterior/inferior de rodilla relacionado con salto, carrera o carga.;deportistas/adultos;tendinopatía;medio;FIS2_SRC014;Carga progresiva tendinosa;Gestionar carga, dolor aceptable y progresión para tendón.;medio;tendón;Carga tendinosa progresiva;Subir carga/repeticiones de forma planificada.;Aumentar capacidad del tendón.;medio;semanal;tendón;media;Adaptar a valoración individual, irritabilidad, fase, dolor, función, comorbilidades, objetivos y tolerancia. Derivar si hay banderas rojas, síntomas neurológicos progresivos, dolor no mecánico o señales de alarma.
Tendinopatías y sobrecarga;Tendinopatía rotuliana;Dolor anterior/inferior de rodilla relacionado con salto, carrera o carga.;deportistas/adultos;tendinopatía;medio;FIS2_SRC014;Isométricos analgésicos/tolerancia;Contracciones isométricas dosificadas según dolor y objetivo.;medio;tendón/fuerza;Isométrico de extensores de muñeca;Contracción de extensores de muñeca dosificada.;Mejorar tolerancia de codo lateral.;medio;diario/alterno;tendón;media;Adaptar a valoración individual, irritabilidad, fase, dolor, función, comorbilidades, objetivos y tolerancia. Derivar si hay banderas rojas, síntomas neurológicos progresivos, dolor no mecánico o señales de alarma.
Tendinopatías y sobrecarga;Tendinopatía rotuliana;Dolor anterior/inferior de rodilla relacionado con salto, carrera o carga.;deportistas/adultos;tendinopatía;medio;FIS2_SRC014;Isométricos analgésicos/tolerancia;Contracciones isométricas dosificadas según dolor y objetivo.;medio;tendón/fuerza;Isométrico de tendón sintomático;Contracción sostenida en rango tolerado.;Mejorar tolerancia inicial de tendón.;medio;según pauta;tendón;media;Adaptar a valoración individual, irritabilidad, fase, dolor, función, comorbilidades, objetivos y tolerancia. Derivar si hay banderas rojas, síntomas neurológicos progresivos, dolor no mecánico o señales de alarma.
Tendinopatías y sobrecarga;Tendinopatía rotuliana;Dolor anterior/inferior de rodilla relacionado con salto, carrera o carga.;deportistas/adultos;tendinopatía;medio;FIS2_SRC014;Fortalecimiento excéntrico-concéntrico;Progresión de fuerza con fases controladas para tendón/músculo.;medio;fuerza;Excéntrico-concéntrico de muñeca;Carga progresiva de extensores/flexores según caso.;Fortalecer antebrazo.;medio;3 días/semana;fuerza;media;Adaptar a valoración individual, irritabilidad, fase, dolor, función, comorbilidades, objetivos y tolerancia. Derivar si hay banderas rojas, síntomas neurológicos progresivos, dolor no mecánico o señales de alarma.
Tendinopatías y sobrecarga;Tendinopatía rotuliana;Dolor anterior/inferior de rodilla relacionado con salto, carrera o carga.;deportistas/adultos;tendinopatía;medio;FIS2_SRC014;Educación sobre dolor y pronóstico;Explicar dolor, recuperación, carga, señales de alarma y autocuidado.;bajo;educación;Educación de dolor básica;Explicar que dolor no siempre equivale a daño y cómo dosificar actividad.;Reducir miedo y mejorar autocuidado.;bajo;sesión;educación;media;Adaptar a valoración individual, irritabilidad, fase, dolor, función, comorbilidades, objetivos y tolerancia. Derivar si hay banderas rojas, síntomas neurológicos progresivos, dolor no mecánico o señales de alarma.
Tendinopatías y sobrecarga;Tendinopatía rotuliana;Dolor anterior/inferior de rodilla relacionado con salto, carrera o carga.;deportistas/adultos;tendinopatía;medio;FIS2_SRC014;Semáforo de dolor/tolerancia;Definir verde/amarillo/rojo según dolor, función y evolución 24-48h.;medio;seguridad;Semáforo de dolor 24h;Verde continuar, amarillo ajustar, rojo parar/consultar según evolución.;Dosificar con seguridad.;medio;cada ejercicio;seguridad;alta;Adaptar a valoración individual, irritabilidad, fase, dolor, función, comorbilidades, objetivos y tolerancia. Derivar si hay banderas rojas, síntomas neurológicos progresivos, dolor no mecánico o señales de alarma.
Tendinopatías y sobrecarga;Tendinopatía rotuliana;Dolor anterior/inferior de rodilla relacionado con salto, carrera o carga.;deportistas/adultos;tendinopatía;medio;FIS2_SRC014;Semáforo de dolor/tolerancia;Definir verde/amarillo/rojo según dolor, función y evolución 24-48h.;medio;seguridad;Registro de carga y dolor 24h;Anotar ejercicio, dolor durante, después y al día siguiente.;Ajustar dosis de tendón.;medio;cada sesión;seguridad;alta;Adaptar a valoración individual, irritabilidad, fase, dolor, función, comorbilidades, objetivos y tolerancia. Derivar si hay banderas rojas, síntomas neurológicos progresivos, dolor no mecánico o señales de alarma.
Tendinopatías y sobrecarga;Tendinopatía rotuliana;Dolor anterior/inferior de rodilla relacionado con salto, carrera o carga.;deportistas/adultos;tendinopatía;medio;FIS2_SRC014;Prevención de recaídas;Planificar señales tempranas, dosificación y retorno gradual.;bajo;prevención;Plan de recaídas;Definir señales tempranas y ajustes antes de empeorar.;Prevenir recaídas.;bajo;mensual;prevención;media;Adaptar a valoración individual, irritabilidad, fase, dolor, función, comorbilidades, objetivos y tolerancia. Derivar si hay banderas rojas, síntomas neurológicos progresivos, dolor no mecánico o señales de alarma.
Tendinopatías y sobrecarga;Tendinopatía rotuliana;Dolor anterior/inferior de rodilla relacionado con salto, carrera o carga.;deportistas/adultos;tendinopatía;medio;FIS2_SRC014;Prevención de recaídas;Planificar señales tempranas, dosificación y retorno gradual.;bajo;prevención;Plan de autocuidado del brote;Definir qué hacer ante aumento temporal de síntomas.;Reducir miedo y mejorar control.;medio;cuando proceda;prevención;media;Adaptar a valoración individual, irritabilidad, fase, dolor, función, comorbilidades, objetivos y tolerancia. Derivar si hay banderas rojas, síntomas neurológicos progresivos, dolor no mecánico o señales de alarma.
Tendinopatías y sobrecarga;Tendinopatía rotuliana;Dolor anterior/inferior de rodilla relacionado con salto, carrera o carga.;deportistas/adultos;tendinopatía;medio;FIS2_SRC014;Prevención de recaídas;Planificar señales tempranas, dosificación y retorno gradual.;bajo;prevención;Plan de alta y mantenimiento;Definir ejercicios de mantenimiento, progresión y señales de consulta.;Cerrar proceso con autonomía.;bajo;alta;prevención;media;Adaptar a valoración individual, irritabilidad, fase, dolor, función, comorbilidades, objetivos y tolerancia. Derivar si hay banderas rojas, síntomas neurológicos progresivos, dolor no mecánico o señales de alarma.
Tendinopatías y sobrecarga;Tendinopatía de hombro;Dolor tendinoso relacionado con carga de hombro.;adultos/deportistas;tendinopatía;medio;FIS2_SRC012;Carga progresiva tendinosa;Gestionar carga, dolor aceptable y progresión para tendón.;medio;tendón;Carga tendinosa progresiva;Subir carga/repeticiones de forma planificada.;Aumentar capacidad del tendón.;medio;semanal;tendón;media;Adaptar a valoración individual, irritabilidad, fase, dolor, función, comorbilidades, objetivos y tolerancia. Derivar si hay banderas rojas, síntomas neurológicos progresivos, dolor no mecánico o señales de alarma.
Tendinopatías y sobrecarga;Tendinopatía de hombro;Dolor tendinoso relacionado con carga de hombro.;adultos/deportistas;tendinopatía;medio;FIS2_SRC012;Isométricos analgésicos/tolerancia;Contracciones isométricas dosificadas según dolor y objetivo.;medio;tendón/fuerza;Isométrico de extensores de muñeca;Contracción de extensores de muñeca dosificada.;Mejorar tolerancia de codo lateral.;medio;diario/alterno;tendón;media;Adaptar a valoración individual, irritabilidad, fase, dolor, función, comorbilidades, objetivos y tolerancia. Derivar si hay banderas rojas, síntomas neurológicos progresivos, dolor no mecánico o señales de alarma.
Tendinopatías y sobrecarga;Tendinopatía de hombro;Dolor tendinoso relacionado con carga de hombro.;adultos/deportistas;tendinopatía;medio;FIS2_SRC012;Isométricos analgésicos/tolerancia;Contracciones isométricas dosificadas según dolor y objetivo.;medio;tendón/fuerza;Isométrico de tendón sintomático;Contracción sostenida en rango tolerado.;Mejorar tolerancia inicial de tendón.;medio;según pauta;tendón;media;Adaptar a valoración individual, irritabilidad, fase, dolor, función, comorbilidades, objetivos y tolerancia. Derivar si hay banderas rojas, síntomas neurológicos progresivos, dolor no mecánico o señales de alarma.
Tendinopatías y sobrecarga;Tendinopatía de hombro;Dolor tendinoso relacionado con carga de hombro.;adultos/deportistas;tendinopatía;medio;FIS2_SRC012;Fortalecimiento excéntrico-concéntrico;Progresión de fuerza con fases controladas para tendón/músculo.;medio;fuerza;Excéntrico-concéntrico de muñeca;Carga progresiva de extensores/flexores según caso.;Fortalecer antebrazo.;medio;3 días/semana;fuerza;media;Adaptar a valoración individual, irritabilidad, fase, dolor, función, comorbilidades, objetivos y tolerancia. Derivar si hay banderas rojas, síntomas neurológicos progresivos, dolor no mecánico o señales de alarma.
Tendinopatías y sobrecarga;Tendinopatía de hombro;Dolor tendinoso relacionado con carga de hombro.;adultos/deportistas;tendinopatía;medio;FIS2_SRC012;Educación sobre dolor y pronóstico;Explicar dolor, recuperación, carga, señales de alarma y autocuidado.;bajo;educación;Educación de dolor básica;Explicar que dolor no siempre equivale a daño y cómo dosificar actividad.;Reducir miedo y mejorar autocuidado.;bajo;sesión;educación;media;Adaptar a valoración individual, irritabilidad, fase, dolor, función, comorbilidades, objetivos y tolerancia. Derivar si hay banderas rojas, síntomas neurológicos progresivos, dolor no mecánico o señales de alarma.
Tendinopatías y sobrecarga;Tendinopatía de hombro;Dolor tendinoso relacionado con carga de hombro.;adultos/deportistas;tendinopatía;medio;FIS2_SRC012;Semáforo de dolor/tolerancia;Definir verde/amarillo/rojo según dolor, función y evolución 24-48h.;medio;seguridad;Semáforo de dolor 24h;Verde continuar, amarillo ajustar, rojo parar/consultar según evolución.;Dosificar con seguridad.;medio;cada ejercicio;seguridad;alta;Adaptar a valoración individual, irritabilidad, fase, dolor, función, comorbilidades, objetivos y tolerancia. Derivar si hay banderas rojas, síntomas neurológicos progresivos, dolor no mecánico o señales de alarma.
Tendinopatías y sobrecarga;Tendinopatía de hombro;Dolor tendinoso relacionado con carga de hombro.;adultos/deportistas;tendinopatía;medio;FIS2_SRC012;Semáforo de dolor/tolerancia;Definir verde/amarillo/rojo según dolor, función y evolución 24-48h.;medio;seguridad;Registro de carga y dolor 24h;Anotar ejercicio, dolor durante, después y al día siguiente.;Ajustar dosis de tendón.;medio;cada sesión;seguridad;alta;Adaptar a valoración individual, irritabilidad, fase, dolor, función, comorbilidades, objetivos y tolerancia. Derivar si hay banderas rojas, síntomas neurológicos progresivos, dolor no mecánico o señales de alarma.
Tendinopatías y sobrecarga;Tendinopatía de hombro;Dolor tendinoso relacionado con carga de hombro.;adultos/deportistas;tendinopatía;medio;FIS2_SRC012;Prevención de recaídas;Planificar señales tempranas, dosificación y retorno gradual.;bajo;prevención;Plan de recaídas;Definir señales tempranas y ajustes antes de empeorar.;Prevenir recaídas.;bajo;mensual;prevención;media;Adaptar a valoración individual, irritabilidad, fase, dolor, función, comorbilidades, objetivos y tolerancia. Derivar si hay banderas rojas, síntomas neurológicos progresivos, dolor no mecánico o señales de alarma.
Tendinopatías y sobrecarga;Tendinopatía de hombro;Dolor tendinoso relacionado con carga de hombro.;adultos/deportistas;tendinopatía;medio;FIS2_SRC012;Prevención de recaídas;Planificar señales tempranas, dosificación y retorno gradual.;bajo;prevención;Plan de autocuidado del brote;Definir qué hacer ante aumento temporal de síntomas.;Reducir miedo y mejorar control.;medio;cuando proceda;prevención;media;Adaptar a valoración individual, irritabilidad, fase, dolor, función, comorbilidades, objetivos y tolerancia. Derivar si hay banderas rojas, síntomas neurológicos progresivos, dolor no mecánico o señales de alarma.
Tendinopatías y sobrecarga;Tendinopatía de hombro;Dolor tendinoso relacionado con carga de hombro.;adultos/deportistas;tendinopatía;medio;FIS2_SRC012;Prevención de recaídas;Planificar señales tempranas, dosificación y retorno gradual.;bajo;prevención;Plan de alta y mantenimiento;Definir ejercicios de mantenimiento, progresión y señales de consulta.;Cerrar proceso con autonomía.;bajo;alta;prevención;media;Adaptar a valoración individual, irritabilidad, fase, dolor, función, comorbilidades, objetivos y tolerancia. Derivar si hay banderas rojas, síntomas neurológicos progresivos, dolor no mecánico o señales de alarma.
Tendinopatías y sobrecarga;Tendinopatía glútea;Dolor lateral de cadera relacionado con carga/compresión tendinosa.;adultos;tendinopatía;medio;FIS2_SRC002;Carga progresiva tendinosa;Gestionar carga, dolor aceptable y progresión para tendón.;medio;tendón;Carga tendinosa progresiva;Subir carga/repeticiones de forma planificada.;Aumentar capacidad del tendón.;medio;semanal;tendón;media;Adaptar a valoración individual, irritabilidad, fase, dolor, función, comorbilidades, objetivos y tolerancia. Derivar si hay banderas rojas, síntomas neurológicos progresivos, dolor no mecánico o señales de alarma.
Tendinopatías y sobrecarga;Tendinopatía glútea;Dolor lateral de cadera relacionado con carga/compresión tendinosa.;adultos;tendinopatía;medio;FIS2_SRC002;Isométricos analgésicos/tolerancia;Contracciones isométricas dosificadas según dolor y objetivo.;medio;tendón/fuerza;Isométrico de extensores de muñeca;Contracción de extensores de muñeca dosificada.;Mejorar tolerancia de codo lateral.;medio;diario/alterno;tendón;media;Adaptar a valoración individual, irritabilidad, fase, dolor, función, comorbilidades, objetivos y tolerancia. Derivar si hay banderas rojas, síntomas neurológicos progresivos, dolor no mecánico o señales de alarma.
Tendinopatías y sobrecarga;Tendinopatía glútea;Dolor lateral de cadera relacionado con carga/compresión tendinosa.;adultos;tendinopatía;medio;FIS2_SRC002;Isométricos analgésicos/tolerancia;Contracciones isométricas dosificadas según dolor y objetivo.;medio;tendón/fuerza;Isométrico de tendón sintomático;Contracción sostenida en rango tolerado.;Mejorar tolerancia inicial de tendón.;medio;según pauta;tendón;media;Adaptar a valoración individual, irritabilidad, fase, dolor, función, comorbilidades, objetivos y tolerancia. Derivar si hay banderas rojas, síntomas neurológicos progresivos, dolor no mecánico o señales de alarma.
Tendinopatías y sobrecarga;Tendinopatía glútea;Dolor lateral de cadera relacionado con carga/compresión tendinosa.;adultos;tendinopatía;medio;FIS2_SRC002;Fortalecimiento excéntrico-concéntrico;Progresión de fuerza con fases controladas para tendón/músculo.;medio;fuerza;Excéntrico-concéntrico de muñeca;Carga progresiva de extensores/flexores según caso.;Fortalecer antebrazo.;medio;3 días/semana;fuerza;media;Adaptar a valoración individual, irritabilidad, fase, dolor, función, comorbilidades, objetivos y tolerancia. Derivar si hay banderas rojas, síntomas neurológicos progresivos, dolor no mecánico o señales de alarma.
Tendinopatías y sobrecarga;Tendinopatía glútea;Dolor lateral de cadera relacionado con carga/compresión tendinosa.;adultos;tendinopatía;medio;FIS2_SRC002;Educación sobre dolor y pronóstico;Explicar dolor, recuperación, carga, señales de alarma y autocuidado.;bajo;educación;Educación de dolor básica;Explicar que dolor no siempre equivale a daño y cómo dosificar actividad.;Reducir miedo y mejorar autocuidado.;bajo;sesión;educación;media;Adaptar a valoración individual, irritabilidad, fase, dolor, función, comorbilidades, objetivos y tolerancia. Derivar si hay banderas rojas, síntomas neurológicos progresivos, dolor no mecánico o señales de alarma.
Tendinopatías y sobrecarga;Tendinopatía glútea;Dolor lateral de cadera relacionado con carga/compresión tendinosa.;adultos;tendinopatía;medio;FIS2_SRC002;Semáforo de dolor/tolerancia;Definir verde/amarillo/rojo según dolor, función y evolución 24-48h.;medio;seguridad;Semáforo de dolor 24h;Verde continuar, amarillo ajustar, rojo parar/consultar según evolución.;Dosificar con seguridad.;medio;cada ejercicio;seguridad;alta;Adaptar a valoración individual, irritabilidad, fase, dolor, función, comorbilidades, objetivos y tolerancia. Derivar si hay banderas rojas, síntomas neurológicos progresivos, dolor no mecánico o señales de alarma.
Tendinopatías y sobrecarga;Tendinopatía glútea;Dolor lateral de cadera relacionado con carga/compresión tendinosa.;adultos;tendinopatía;medio;FIS2_SRC002;Semáforo de dolor/tolerancia;Definir verde/amarillo/rojo según dolor, función y evolución 24-48h.;medio;seguridad;Registro de carga y dolor 24h;Anotar ejercicio, dolor durante, después y al día siguiente.;Ajustar dosis de tendón.;medio;cada sesión;seguridad;alta;Adaptar a valoración individual, irritabilidad, fase, dolor, función, comorbilidades, objetivos y tolerancia. Derivar si hay banderas rojas, síntomas neurológicos progresivos, dolor no mecánico o señales de alarma.
Tendinopatías y sobrecarga;Tendinopatía glútea;Dolor lateral de cadera relacionado con carga/compresión tendinosa.;adultos;tendinopatía;medio;FIS2_SRC002;Prevención de recaídas;Planificar señales tempranas, dosificación y retorno gradual.;bajo;prevención;Plan de recaídas;Definir señales tempranas y ajustes antes de empeorar.;Prevenir recaídas.;bajo;mensual;prevención;media;Adaptar a valoración individual, irritabilidad, fase, dolor, función, comorbilidades, objetivos y tolerancia. Derivar si hay banderas rojas, síntomas neurológicos progresivos, dolor no mecánico o señales de alarma.
Tendinopatías y sobrecarga;Tendinopatía glútea;Dolor lateral de cadera relacionado con carga/compresión tendinosa.;adultos;tendinopatía;medio;FIS2_SRC002;Prevención de recaídas;Planificar señales tempranas, dosificación y retorno gradual.;bajo;prevención;Plan de autocuidado del brote;Definir qué hacer ante aumento temporal de síntomas.;Reducir miedo y mejorar control.;medio;cuando proceda;prevención;media;Adaptar a valoración individual, irritabilidad, fase, dolor, función, comorbilidades, objetivos y tolerancia. Derivar si hay banderas rojas, síntomas neurológicos progresivos, dolor no mecánico o señales de alarma.
Tendinopatías y sobrecarga;Tendinopatía glútea;Dolor lateral de cadera relacionado con carga/compresión tendinosa.;adultos;tendinopatía;medio;FIS2_SRC002;Prevención de recaídas;Planificar señales tempranas, dosificación y retorno gradual.;bajo;prevención;Plan de alta y mantenimiento;Definir ejercicios de mantenimiento, progresión y señales de consulta.;Cerrar proceso con autonomía.;bajo;alta;prevención;media;Adaptar a valoración individual, irritabilidad, fase, dolor, función, comorbilidades, objetivos y tolerancia. Derivar si hay banderas rojas, síntomas neurológicos progresivos, dolor no mecánico o señales de alarma.
Tendinopatías y sobrecarga;Sobrecarga por aumento brusco de actividad;Dolor o molestias tras incremento rápido de volumen, intensidad o frecuencia.;adultos/deportistas;carga;medio;"FIS2_SRC005;FIS2_SRC017";Carga progresiva tendinosa;Gestionar carga, dolor aceptable y progresión para tendón.;medio;tendón;Carga tendinosa progresiva;Subir carga/repeticiones de forma planificada.;Aumentar capacidad del tendón.;medio;semanal;tendón;media;Adaptar a valoración individual, irritabilidad, fase, dolor, función, comorbilidades, objetivos y tolerancia. Derivar si hay banderas rojas, síntomas neurológicos progresivos, dolor no mecánico o señales de alarma.
Tendinopatías y sobrecarga;Sobrecarga por aumento brusco de actividad;Dolor o molestias tras incremento rápido de volumen, intensidad o frecuencia.;adultos/deportistas;carga;medio;"FIS2_SRC005;FIS2_SRC017";Isométricos analgésicos/tolerancia;Contracciones isométricas dosificadas según dolor y objetivo.;medio;tendón/fuerza;Isométrico de extensores de muñeca;Contracción de extensores de muñeca dosificada.;Mejorar tolerancia de codo lateral.;medio;diario/alterno;tendón;media;Adaptar a valoración individual, irritabilidad, fase, dolor, función, comorbilidades, objetivos y tolerancia. Derivar si hay banderas rojas, síntomas neurológicos progresivos, dolor no mecánico o señales de alarma.
Tendinopatías y sobrecarga;Sobrecarga por aumento brusco de actividad;Dolor o molestias tras incremento rápido de volumen, intensidad o frecuencia.;adultos/deportistas;carga;medio;"FIS2_SRC005;FIS2_SRC017";Isométricos analgésicos/tolerancia;Contracciones isométricas dosificadas según dolor y objetivo.;medio;tendón/fuerza;Isométrico de tendón sintomático;Contracción sostenida en rango tolerado.;Mejorar tolerancia inicial de tendón.;medio;según pauta;tendón;media;Adaptar a valoración individual, irritabilidad, fase, dolor, función, comorbilidades, objetivos y tolerancia. Derivar si hay banderas rojas, síntomas neurológicos progresivos, dolor no mecánico o señales de alarma.
