AREA;PROBLEMA_OBJETIVO;ALIAS;RIESGO_PROBLEMA;TECNICA_METODO;TAREA_PAUTA;DESCRIPCION_TAREA;OBJETIVO;RIESGO_TAREA;DURACION;PRIORIDAD;FUENTE_IDS;NOTA_PROFESIONAL
Simulacros y exámenes tipo test;No controla penalización;Estrategia de riesgo;medio;Estrategia de test;Calcular umbral de riesgo;Definir cuándo responder o dejar blanco según penalización.;Optimizar nota esperada.;medio;antes de simulacro;alta;OPO_SRC007;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
Simulacros y exámenes tipo test;No controla penalización;Estrategia de riesgo;medio;Gestión del tiempo;Cronometrar bloques de test;Practicar ritmo por pregunta y reserva de revisión.;Mejorar tiempo de examen.;bajo;semanal;media;OPO_SRC007;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
Simulacros y exámenes tipo test;No controla penalización;Estrategia de riesgo;medio;Gestión del tiempo;Bloques Pomodoro adaptados;Trabajar 25-50 min con descanso programado.;Mejorar adherencia.;bajo;diario;media;OPO_SRC007;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
Simulacros y exámenes tipo test;No controla penalización;Estrategia de riesgo;medio;Análisis post-simulacro;Plantilla de análisis de test;Clasificar errores: contenido, despiste, tiempo, duda, estrategia.;Mejorar test.;bajo;tras simulacro;media;OPO_SRC007;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
Simulacros y exámenes tipo test;No controla penalización;Estrategia de riesgo;medio;Análisis post-simulacro;Revisión de meseta;Comparar últimas notas y tipos de error para decidir intervención.;Superar estancamiento.;bajo;mensual;media;OPO_SRC007;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
Simulacros y exámenes tipo test;No controla penalización;Estrategia de riesgo;medio;Seguimiento de métricas;Registro real de horas útiles;Registrar tiempo efectivo, no solo tiempo sentado.;Medir dedicación real.;bajo;diario;media;OPO_SRC007;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
Simulacros y exámenes tipo test;No controla penalización;Estrategia de riesgo;medio;Seguimiento de métricas;Dashboard de métricas;Registrar temas vistos, repasos, simulacros, nota y cumplimiento.;Visualizar evolución.;bajo;continuo;media;OPO_SRC007;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
Simulacros y exámenes tipo test;No entrena con tiempo real;Falta de simulacro;medio;Simulacros periódicos;Simulacro parcial;Hacer prueba de bloque con tiempo y corrección.;Medir dominio por bloques.;medio;semanal;media;OPO_SRC007;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
Simulacros y exámenes tipo test;No entrena con tiempo real;Falta de simulacro;medio;Simulacros periódicos;Simulacro completo;Realizar examen completo en condiciones reales.;Entrenar rendimiento real.;medio;quincenal/mensual;alta;OPO_SRC007;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
Simulacros y exámenes tipo test;No entrena con tiempo real;Falta de simulacro;medio;Estrategia de test;Entrenar descarte de opciones;Practicar razonamiento de descarte y justificación.;Mejorar estrategia test.;bajo;semanal;media;OPO_SRC007;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
Simulacros y exámenes tipo test;No entrena con tiempo real;Falta de simulacro;medio;Estrategia de test;Calcular umbral de riesgo;Definir cuándo responder o dejar blanco según penalización.;Optimizar nota esperada.;medio;antes de simulacro;alta;OPO_SRC007;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
Simulacros y exámenes tipo test;No entrena con tiempo real;Falta de simulacro;medio;Gestión del tiempo;Cronometrar bloques de test;Practicar ritmo por pregunta y reserva de revisión.;Mejorar tiempo de examen.;bajo;semanal;media;OPO_SRC007;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
Simulacros y exámenes tipo test;No entrena con tiempo real;Falta de simulacro;medio;Gestión del tiempo;Bloques Pomodoro adaptados;Trabajar 25-50 min con descanso programado.;Mejorar adherencia.;bajo;diario;media;OPO_SRC007;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
Simulacros y exámenes tipo test;No entrena con tiempo real;Falta de simulacro;medio;Análisis post-simulacro;Plantilla de análisis de test;Clasificar errores: contenido, despiste, tiempo, duda, estrategia.;Mejorar test.;bajo;tras simulacro;media;OPO_SRC007;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
Simulacros y exámenes tipo test;No entrena con tiempo real;Falta de simulacro;medio;Análisis post-simulacro;Revisión de meseta;Comparar últimas notas y tipos de error para decidir intervención.;Superar estancamiento.;bajo;mensual;media;OPO_SRC007;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
Simulacros y exámenes tipo test;No entrena con tiempo real;Falta de simulacro;medio;Seguimiento de métricas;Registro real de horas útiles;Registrar tiempo efectivo, no solo tiempo sentado.;Medir dedicación real.;bajo;diario;media;OPO_SRC007;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
Simulacros y exámenes tipo test;No entrena con tiempo real;Falta de simulacro;medio;Seguimiento de métricas;Dashboard de métricas;Registrar temas vistos, repasos, simulacros, nota y cumplimiento.;Visualizar evolución.;bajo;continuo;media;OPO_SRC007;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
Exámenes de desarrollo / temas;No sabe desarrollar temas;Desarrollo escrito débil;medio;Estrategia de desarrollo escrito;Esquema de desarrollo en 5 minutos;Antes de escribir tema, hacer esquema rápido.;Ordenar respuesta.;bajo;por práctica;media;OPO_SRC002;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
Exámenes de desarrollo / temas;No sabe desarrollar temas;Desarrollo escrito débil;medio;Estrategia de desarrollo escrito;Redactar introducción y cierre tipo;Preparar fórmulas adaptables para temas de desarrollo.;Mejorar estructura.;bajo;por bloque;media;OPO_SRC002;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
Exámenes de desarrollo / temas;No sabe desarrollar temas;Desarrollo escrito débil;medio;Estrategia de desarrollo escrito;Simulacro de tema escrito;Escribir tema completo con tiempo real.;Entrenar desarrollo.;medio;semanal;media;OPO_SRC002;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
Exámenes de desarrollo / temas;No sabe desarrollar temas;Desarrollo escrito débil;medio;Estrategia de desarrollo escrito;Rúbrica de desarrollo;Valorar estructura, precisión, normativa, claridad y tiempo.;Mejorar redacción.;bajo;tras tema;media;OPO_SRC002;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
Exámenes de desarrollo / temas;No sabe desarrollar temas;Desarrollo escrito débil;medio;Gestión del tiempo;Cronometrar bloques de test;Practicar ritmo por pregunta y reserva de revisión.;Mejorar tiempo de examen.;bajo;semanal;media;OPO_SRC002;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
Exámenes de desarrollo / temas;No sabe desarrollar temas;Desarrollo escrito débil;medio;Gestión del tiempo;Bloques Pomodoro adaptados;Trabajar 25-50 min con descanso programado.;Mejorar adherencia.;bajo;diario;media;OPO_SRC002;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
Exámenes de desarrollo / temas;No sabe desarrollar temas;Desarrollo escrito débil;medio;Análisis post-simulacro;Plantilla de análisis de test;Clasificar errores: contenido, despiste, tiempo, duda, estrategia.;Mejorar test.;bajo;tras simulacro;media;OPO_SRC002;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
Exámenes de desarrollo / temas;No sabe desarrollar temas;Desarrollo escrito débil;medio;Análisis post-simulacro;Revisión de meseta;Comparar últimas notas y tipos de error para decidir intervención.;Superar estancamiento.;bajo;mensual;media;OPO_SRC002;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
Exámenes de desarrollo / temas;No sabe desarrollar temas;Desarrollo escrito débil;medio;Seguimiento de métricas;Registro real de horas útiles;Registrar tiempo efectivo, no solo tiempo sentado.;Medir dedicación real.;bajo;diario;media;OPO_SRC002;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
Exámenes de desarrollo / temas;No sabe desarrollar temas;Desarrollo escrito débil;medio;Seguimiento de métricas;Dashboard de métricas;Registrar temas vistos, repasos, simulacros, nota y cumplimiento.;Visualizar evolución.;bajo;continuo;media;OPO_SRC002;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
Exámenes de desarrollo / temas;Redacción lenta;No termina examen;medio;Estrategia de desarrollo escrito;Esquema de desarrollo en 5 minutos;Antes de escribir tema, hacer esquema rápido.;Ordenar respuesta.;bajo;por práctica;media;OPO_SRC002;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
Exámenes de desarrollo / temas;Redacción lenta;No termina examen;medio;Estrategia de desarrollo escrito;Redactar introducción y cierre tipo;Preparar fórmulas adaptables para temas de desarrollo.;Mejorar estructura.;bajo;por bloque;media;OPO_SRC002;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
Exámenes de desarrollo / temas;Redacción lenta;No termina examen;medio;Estrategia de desarrollo escrito;Simulacro de tema escrito;Escribir tema completo con tiempo real.;Entrenar desarrollo.;medio;semanal;media;OPO_SRC002;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
Exámenes de desarrollo / temas;Redacción lenta;No termina examen;medio;Estrategia de desarrollo escrito;Rúbrica de desarrollo;Valorar estructura, precisión, normativa, claridad y tiempo.;Mejorar redacción.;bajo;tras tema;media;OPO_SRC002;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
Exámenes de desarrollo / temas;Redacción lenta;No termina examen;medio;Gestión del tiempo;Cronometrar bloques de test;Practicar ritmo por pregunta y reserva de revisión.;Mejorar tiempo de examen.;bajo;semanal;media;OPO_SRC002;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
Exámenes de desarrollo / temas;Redacción lenta;No termina examen;medio;Gestión del tiempo;Bloques Pomodoro adaptados;Trabajar 25-50 min con descanso programado.;Mejorar adherencia.;bajo;diario;media;OPO_SRC002;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
Exámenes de desarrollo / temas;Redacción lenta;No termina examen;medio;Análisis post-simulacro;Plantilla de análisis de test;Clasificar errores: contenido, despiste, tiempo, duda, estrategia.;Mejorar test.;bajo;tras simulacro;media;OPO_SRC002;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
Exámenes de desarrollo / temas;Redacción lenta;No termina examen;medio;Análisis post-simulacro;Revisión de meseta;Comparar últimas notas y tipos de error para decidir intervención.;Superar estancamiento.;bajo;mensual;media;OPO_SRC002;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
Exámenes de desarrollo / temas;Redacción lenta;No termina examen;medio;Seguimiento de métricas;Registro real de horas útiles;Registrar tiempo efectivo, no solo tiempo sentado.;Medir dedicación real.;bajo;diario;media;OPO_SRC002;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
Exámenes de desarrollo / temas;Redacción lenta;No termina examen;medio;Seguimiento de métricas;Dashboard de métricas;Registrar temas vistos, repasos, simulacros, nota y cumplimiento.;Visualizar evolución.;bajo;continuo;media;OPO_SRC002;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
Exámenes de desarrollo / temas;Respuesta sin estructura;Desarrollo desordenado;bajo;Estrategia de desarrollo escrito;Esquema de desarrollo en 5 minutos;Antes de escribir tema, hacer esquema rápido.;Ordenar respuesta.;bajo;por práctica;media;OPO_SRC002;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
Exámenes de desarrollo / temas;Respuesta sin estructura;Desarrollo desordenado;bajo;Estrategia de desarrollo escrito;Redactar introducción y cierre tipo;Preparar fórmulas adaptables para temas de desarrollo.;Mejorar estructura.;bajo;por bloque;media;OPO_SRC002;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
Exámenes de desarrollo / temas;Respuesta sin estructura;Desarrollo desordenado;bajo;Estrategia de desarrollo escrito;Simulacro de tema escrito;Escribir tema completo con tiempo real.;Entrenar desarrollo.;medio;semanal;media;OPO_SRC002;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
Exámenes de desarrollo / temas;Respuesta sin estructura;Desarrollo desordenado;bajo;Estrategia de desarrollo escrito;Rúbrica de desarrollo;Valorar estructura, precisión, normativa, claridad y tiempo.;Mejorar redacción.;bajo;tras tema;media;OPO_SRC002;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
Exámenes de desarrollo / temas;Respuesta sin estructura;Desarrollo desordenado;bajo;Gestión del tiempo;Cronometrar bloques de test;Practicar ritmo por pregunta y reserva de revisión.;Mejorar tiempo de examen.;bajo;semanal;media;OPO_SRC002;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
Exámenes de desarrollo / temas;Respuesta sin estructura;Desarrollo desordenado;bajo;Gestión del tiempo;Bloques Pomodoro adaptados;Trabajar 25-50 min con descanso programado.;Mejorar adherencia.;bajo;diario;media;OPO_SRC002;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
Exámenes de desarrollo / temas;Respuesta sin estructura;Desarrollo desordenado;bajo;Análisis post-simulacro;Plantilla de análisis de test;Clasificar errores: contenido, despiste, tiempo, duda, estrategia.;Mejorar test.;bajo;tras simulacro;media;OPO_SRC002;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
Exámenes de desarrollo / temas;Respuesta sin estructura;Desarrollo desordenado;bajo;Análisis post-simulacro;Revisión de meseta;Comparar últimas notas y tipos de error para decidir intervención.;Superar estancamiento.;bajo;mensual;media;OPO_SRC002;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
Exámenes de desarrollo / temas;Respuesta sin estructura;Desarrollo desordenado;bajo;Seguimiento de métricas;Registro real de horas útiles;Registrar tiempo efectivo, no solo tiempo sentado.;Medir dedicación real.;bajo;diario;media;OPO_SRC002;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
Exámenes de desarrollo / temas;Respuesta sin estructura;Desarrollo desordenado;bajo;Seguimiento de métricas;Dashboard de métricas;Registrar temas vistos, repasos, simulacros, nota y cumplimiento.;Visualizar evolución.;bajo;continuo;media;OPO_SRC002;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
Supuestos prácticos / casos;Dificultad en supuestos prácticos;Caso práctico;medio;Estrategia de supuesto práctico;Lectura guiada del supuesto;Subrayar hechos, pregunta, norma y criterio antes de responder.;Mejorar casos prácticos.;medio;por supuesto;media;OPO_SRC002;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
Supuestos prácticos / casos;Dificultad en supuestos prácticos;Caso práctico;medio;Estrategia de supuesto práctico;Plantilla de supuesto práctico;Usar estructura fija: hechos, norma, aplicación, conclusión.;Ordenar respuesta aplicada.;medio;por supuesto;media;OPO_SRC002;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
Supuestos prácticos / casos;Dificultad en supuestos prácticos;Caso práctico;medio;Análisis post-simulacro;Plantilla de análisis de test;Clasificar errores: contenido, despiste, tiempo, duda, estrategia.;Mejorar test.;bajo;tras simulacro;media;OPO_SRC002;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
Supuestos prácticos / casos;Dificultad en supuestos prácticos;Caso práctico;medio;Análisis post-simulacro;Revisión de meseta;Comparar últimas notas y tipos de error para decidir intervención.;Superar estancamiento.;bajo;mensual;media;OPO_SRC002;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
Supuestos prácticos / casos;Dificultad en supuestos prácticos;Caso práctico;medio;Seguimiento de métricas;Registro real de horas útiles;Registrar tiempo efectivo, no solo tiempo sentado.;Medir dedicación real.;bajo;diario;media;OPO_SRC002;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
Supuestos prácticos / casos;Dificultad en supuestos prácticos;Caso práctico;medio;Seguimiento de métricas;Dashboard de métricas;Registrar temas vistos, repasos, simulacros, nota y cumplimiento.;Visualizar evolución.;bajo;continuo;media;OPO_SRC002;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
Supuestos prácticos / casos;No justifica respuestas;Falta argumentación;medio;Estrategia de supuesto práctico;Lectura guiada del supuesto;Subrayar hechos, pregunta, norma y criterio antes de responder.;Mejorar casos prácticos.;medio;por supuesto;media;OPO_SRC002;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
Supuestos prácticos / casos;No justifica respuestas;Falta argumentación;medio;Estrategia de supuesto práctico;Plantilla de supuesto práctico;Usar estructura fija: hechos, norma, aplicación, conclusión.;Ordenar respuesta aplicada.;medio;por supuesto;media;OPO_SRC002;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
Supuestos prácticos / casos;No justifica respuestas;Falta argumentación;medio;Análisis post-simulacro;Plantilla de análisis de test;Clasificar errores: contenido, despiste, tiempo, duda, estrategia.;Mejorar test.;bajo;tras simulacro;media;OPO_SRC002;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
Supuestos prácticos / casos;No justifica respuestas;Falta argumentación;medio;Análisis post-simulacro;Revisión de meseta;Comparar últimas notas y tipos de error para decidir intervención.;Superar estancamiento.;bajo;mensual;media;OPO_SRC002;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
Supuestos prácticos / casos;No justifica respuestas;Falta argumentación;medio;Seguimiento de métricas;Registro real de horas útiles;Registrar tiempo efectivo, no solo tiempo sentado.;Medir dedicación real.;bajo;diario;media;OPO_SRC002;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
Supuestos prácticos / casos;No justifica respuestas;Falta argumentación;medio;Seguimiento de métricas;Dashboard de métricas;Registrar temas vistos, repasos, simulacros, nota y cumplimiento.;Visualizar evolución.;bajo;continuo;media;OPO_SRC002;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
Organización diaria y hábitos;Rutina irregular;Hábito inestable;bajo;Gestión del tiempo;Cronometrar bloques de test;Practicar ritmo por pregunta y reserva de revisión.;Mejorar tiempo de examen.;bajo;semanal;media;OPO_SRC002;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
Organización diaria y hábitos;Rutina irregular;Hábito inestable;bajo;Gestión del tiempo;Bloques Pomodoro adaptados;Trabajar 25-50 min con descanso programado.;Mejorar adherencia.;bajo;diario;media;OPO_SRC002;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
Organización diaria y hábitos;Rutina irregular;Hábito inestable;bajo;Objetivos SMART;Objetivo SMART semanal;Definir objetivo concreto de avance/repaso/simulacro.;Aumentar foco.;bajo;semanal;media;OPO_SRC002;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
Organización diaria y hábitos;Rutina irregular;Hábito inestable;bajo;Gestión de procrastinación;Primer paso de 5 minutos;Iniciar tarea difícil con solo 5 minutos obligatorios.;Romper procrastinación.;bajo;cuando haya bloqueo;media;OPO_SRC002;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
Organización diaria y hábitos;Rutina irregular;Hábito inestable;bajo;Gestión de procrastinación;Eliminar fricción de inicio;Dejar material preparado y tarea exacta definida el día anterior.;Facilitar hábito.;bajo;diario;media;OPO_SRC002;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
Organización diaria y hábitos;Rutina irregular;Hábito inestable;bajo;Pacing y descanso;Plan de descanso semanal;Programar descanso real y sueño suficiente.;Prevenir fatiga.;bajo;semanal;media;OPO_SRC002;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
Organización diaria y hábitos;Rutina irregular;Hábito inestable;bajo;Pacing y descanso;Registro de fatiga y rendimiento;Valorar energía, sueño, horas útiles y resultado.;Ajustar carga.;bajo;diario/semanal;media;OPO_SRC002;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
Organización diaria y hábitos;Rutina irregular;Hábito inestable;bajo;Coaching académico / adherencia;Revisión post-suspenso;Analizar resultado, errores, plan, estado emocional y siguiente ciclo.;Reformular estrategia.;medio;tras convocatoria;media;OPO_SRC002;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
Organización diaria y hábitos;Rutina irregular;Hábito inestable;bajo;Coaching académico / adherencia;Contrato de adherencia;Acordar tareas mínimas, reporte y revisión semanal.;Mejorar compromiso.;bajo;semanal;media;OPO_SRC002;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
Organización diaria y hábitos;Rutina irregular;Hábito inestable;bajo;Seguimiento de métricas;Registro real de horas útiles;Registrar tiempo efectivo, no solo tiempo sentado.;Medir dedicación real.;bajo;diario;media;OPO_SRC002;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
Organización diaria y hábitos;Rutina irregular;Hábito inestable;bajo;Seguimiento de métricas;Dashboard de métricas;Registrar temas vistos, repasos, simulacros, nota y cumplimiento.;Visualizar evolución.;bajo;continuo;media;OPO_SRC002;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
Organización diaria y hábitos;Procrastinación;Posposición;medio;Gestión del tiempo;Cronometrar bloques de test;Practicar ritmo por pregunta y reserva de revisión.;Mejorar tiempo de examen.;bajo;semanal;media;"OPO_SRC002;OPO_SRC006";El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
Organización diaria y hábitos;Procrastinación;Posposición;medio;Gestión del tiempo;Bloques Pomodoro adaptados;Trabajar 25-50 min con descanso programado.;Mejorar adherencia.;bajo;diario;media;"OPO_SRC002;OPO_SRC006";El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
Organización diaria y hábitos;Procrastinación;Posposición;medio;Objetivos SMART;Objetivo SMART semanal;Definir objetivo concreto de avance/repaso/simulacro.;Aumentar foco.;bajo;semanal;media;"OPO_SRC002;OPO_SRC006";El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
Organización diaria y hábitos;Procrastinación;Posposición;medio;Gestión de procrastinación;Primer paso de 5 minutos;Iniciar tarea difícil con solo 5 minutos obligatorios.;Romper procrastinación.;bajo;cuando haya bloqueo;media;"OPO_SRC002;OPO_SRC006";El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
Organización diaria y hábitos;Procrastinación;Posposición;medio;Gestión de procrastinación;Eliminar fricción de inicio;Dejar material preparado y tarea exacta definida el día anterior.;Facilitar hábito.;bajo;diario;media;"OPO_SRC002;OPO_SRC006";El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
Organización diaria y hábitos;Procrastinación;Posposición;medio;Pacing y descanso;Plan de descanso semanal;Programar descanso real y sueño suficiente.;Prevenir fatiga.;bajo;semanal;media;"OPO_SRC002;OPO_SRC006";El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
Organización diaria y hábitos;Procrastinación;Posposición;medio;Pacing y descanso;Registro de fatiga y rendimiento;Valorar energía, sueño, horas útiles y resultado.;Ajustar carga.;bajo;diario/semanal;media;"OPO_SRC002;OPO_SRC006";El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
Organización diaria y hábitos;Procrastinación;Posposición;medio;Coaching académico / adherencia;Revisión post-suspenso;Analizar resultado, errores, plan, estado emocional y siguiente ciclo.;Reformular estrategia.;medio;tras convocatoria;media;"OPO_SRC002;OPO_SRC006";El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
Organización diaria y hábitos;Procrastinación;Posposición;medio;Coaching académico / adherencia;Contrato de adherencia;Acordar tareas mínimas, reporte y revisión semanal.;Mejorar compromiso.;bajo;semanal;media;"OPO_SRC002;OPO_SRC006";El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
Organización diaria y hábitos;Procrastinación;Posposición;medio;Seguimiento de métricas;Registro real de horas útiles;Registrar tiempo efectivo, no solo tiempo sentado.;Medir dedicación real.;bajo;diario;media;"OPO_SRC002;OPO_SRC006";El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
Organización diaria y hábitos;Procrastinación;Posposición;medio;Seguimiento de métricas;Dashboard de métricas;Registrar temas vistos, repasos, simulacros, nota y cumplimiento.;Visualizar evolución.;bajo;continuo;media;"OPO_SRC002;OPO_SRC006";El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
Organización diaria y hábitos;Cansancio acumulado;Fatiga de estudio;medio;Gestión del tiempo;Cronometrar bloques de test;Practicar ritmo por pregunta y reserva de revisión.;Mejorar tiempo de examen.;bajo;semanal;media;OPO_SRC002;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
Organización diaria y hábitos;Cansancio acumulado;Fatiga de estudio;medio;Gestión del tiempo;Bloques Pomodoro adaptados;Trabajar 25-50 min con descanso programado.;Mejorar adherencia.;bajo;diario;media;OPO_SRC002;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
